bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio,valid_only_hit_rate,cfg_num_cans,cfg_num_token,cfg_toy_eval,cfg_seed,cfg_shuffle_seed,cfg_use_hard_negative
7226,36389,8,I,[28969],"[25915, 1514, 40157, 35408, 20903, 19226, 18129, 13199, 36389, 40006]","1. 半拖鞋女夏外穿时尚水钻懒人凉拖百搭粗跟包头真皮韩版中跟穆勒鞋
","A. 曾小咸 毛呢阔腿裤女秋冬九分裤2017新款韩版高腰宽松直筒休闲裤
; B. 高蒂女鞋春季新款内增高原宿风小白鞋运动鞋厚底刺绣休闲鞋子女
; C. 软妹lolita小皮鞋女2019春日系一字扣英伦学生ins复古玛丽珍鞋女
; D. HFresh 单肩包包 女包 新款2019女士包包 真皮链条斜挎包水桶包女
; E. 2019春季新款内增高男鞋6cm韩版潮鞋百搭8cm黑色运动休闲增高鞋子
; F. 伯爵卓尔男衬衣青年2018春季新款简约立领条纹七分袖套头男士衬衫
; G. HATSUP轻奢派草帽女夏天沙滩帽海边出游度假遮阳帽韩版大檐防晒帽
; H. 波尔谛奇2018秋季新款真皮平底单鞋休闲ins基础小白鞋女百搭41107
; I. 小镇姗姗法国复古裙山本过膝露背雪纺连衣裙仙女裙超仙甜美夏新款
; J. 一力米灰2018冬季新款加绒保暖防滑短筒靴中粗跟欧美系带马丁靴子
",I,I,1,0.28125,1.0,0.28125,10,5,250,45,41,False
5280,31930,1,B,"[28163, 40440]","[23681, 31930, 24396, 1908, 45697, 2857, 9678, 13141, 36294, 46788]","1. 韩国夏季新品女包手工单肩包草编包绣字流苏休闲沙滩度假包手提包
; 2. 大叔家2019春季新款浅口圆头金属蝴蝶结平底女鞋气质百搭平跟单鞋
","A. 2019新款春浅口方头交叉绑带中跟单鞋复古森女包头真皮磨砂凉鞋女
; B. MG小象荷叶边连衣裙女夏装2019新款收腰心机裙子设计感复古初恋裙
; C. 子晴气质英伦斗篷外套百搭秋冬新款chic宽松女上衣50%羊毛呢大衣
; D. 韩版原宿搭扣牛皮低筒雪地靴女短靴子冬加绒厚底毛毛靴棉鞋面包鞋
; E. 巴掌家欧洲站重工宽松套头慵懒毛衣女白色打底针织衫春装2019新款
; F. 沈太太S925纯银耳环女气质韩国个性简约三角耳坠网红耳钉潮人欧美
; G. 清仓处理亏本特价薄绒运动鞋女韩版时尚小黑百搭情侣休闲春鞋子男
; H. 偶屿 大浪淘金木纹错金敲击925银镯子 男女复古民族风手镯手环
; I. 红色石榴石水晶会动的耳钉女网红2019新款潮耳环气质高级感耳饰品
; J. 4.19出品 2019春装新款女装棉提花连衣裙女 刺绣收腰中长款外套
",B,B,1,0.28125,1.0,0.28125,10,5,250,45,41,False
15019,10707,6,G,"[46353, 16733]","[17408, 41463, 31283, 43305, 10781, 10069, 10707, 20359, 30560, 26051]","1. 牛仔衬衫女设计感小众心机上衣春季中长款长袖法式复古韩版衬衣
; 2. 2018秋冬韩国羊羔毛做旧星星GGDB小脏鞋女真皮毛毛鞋加绒小白鞋女
","A. 妖精的口袋春新2019新款外套女青春休闲短款春新款宽松薄款西装
; B. 马克华菲男士羽绒服2018冬季新款帅气加厚潮修身棒球领短款外套男
; C. PLORY2019夏季时尚纯色学院休闲直筒五分短裤男裤POTH824002
; D. 韩都衣舍2018韩版女装夏装新款两件套碎花chic连衣裙OY7496焕
; E. 吾小历WXLSTUDIO 2019春装新款蓝色破洞牛仔裤女低腰显瘦直筒长裤
; F. 大码女装春夏装新款纯色胸前双兜无扣薄款风衣宽松休闲中长款外套
; G. 小CK嬉皮包网红香奶奶水桶包小香风斜挎包包女2019新款流浪包女包
; H. 小银匠手工原创S925纯银手链女 天然和田玉兰花时尚水晶手串饰品
; I. ins街拍板鞋女韩版百搭ulzzang万年款1970s学生原宿风情侣帆布鞋
; J. 西西里男装港风chic复古小脚九分牛仔裤ifashion男裤子潮9分裤
",E,E,0,0.28125,1.0,0.28125,10,5,250,45,41,False
19644,28894,3,D,"[19021, 31642]","[38806, 44831, 2804, 28894, 35729, 47697, 17714, 9565, 21749, 12019]","1. 大叔家2019春季新款脏脏鞋圆头系带做旧小白鞋平底星星学生板鞋女
; 2. 巴掌家欧洲站重工打底衫女装白色T恤长袖上衣宽松夏装2019新款潮
","A. Converse 匡威男女经典高帮帆布鞋情侣休闲板鞋 101010  101007
; B. MishkaNYC 情侣红色短袖t恤男士夏季潮牌mishka大眼球印花上衣
; C. 九月陌墨 2019春季新款女装刺绣针织开衫 慵懒宽松中长款外套女
; D. 张贝贝ibell网红新款韩版春季休闲百搭高腰显瘦九分小脚牛仔裤女
; E. BDCT 日系复古潮牌束脚工装裤 冬季百搭哈伦裤纯色加绒收口休闲裤
; F. 小包包萌ins少女刺绣小圆包2018夏天新款迷你可爱链条小挎包女包
; G. 温柔风吊带连衣裙女中长款小心机修身显瘦长裙裙子2019新款秋装夏
; H. D意志 2019新款品质牛皮气质手提女包时尚鳄鱼压纹单肩斜跨真皮包
; I. 金狐狸链条包包女牛皮小ck菱格单肩斜挎包时尚百搭2019新款小方包
; J. 尔给冬季灯芯绒裤子女宽松韩版bf直筒裤卡其色长裤2017新款休闲裤
",D,D,1,0.28125,1.0,0.28125,10,5,250,45,41,False
2032,20323,3,D,"[44425, 14203]","[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]","1. 2019新款短裤女夏季纯棉松紧腰运动宽松裤子阔腿裤休闲裤白色热裤
; 2. 粗跟单鞋女真皮2019春秋英伦风女鞋中跟深口方头加绒单鞋女小皮鞋
","A. FENDAS中长款高腰圆领气质名媛不规则拼接刺绣无袖修身连衣裙女夏
; B. 安小落春夏日系裤子背带裤女学生宽松百搭休闲连体棉麻灯笼九分裤
; C. 衣品天成 2018冬装新品男士外套 潮韩版青年男装中长款连帽羽绒服
; D. 2019新款真皮女包菱格链条包单肩斜挎包商务小包羊皮小香风包包潮
; E. 马切达春季新款纯色打底衫T恤男潮牌长袖休闲宽松圆领上衣套头
; F. 大码喇叭裤女牛仔裤九分裤破洞乞丐阔腿裤不规则毛边薄款裤子胖mm
; G. 韩版学院风真皮加绒板鞋2018冬季真皮保暖松糕底系带运动鞋小白鞋
; H. 2018春装新款女装基础款上衣打底衫 纯色休闲百搭圆领短袖T恤女
; I. 小包包女2018新款潮韩版百搭链条单肩斜挎包仙女港风少女流苏跨包
; J. 杨二大梦原创自制2018年画娃娃系列中国风做旧拼接印花牛仔直筒裤
",H,H,0,0.28125,1.0,0.28125,10,5,250,45,41,False
19614,39019,9,J,"[4272, 7403]","[21667, 11033, 36019, 24962, 1794, 11069, 1971, 29379, 35198, 39019]","1. 李雨薇 冬季新款韩版中长款半高领直筒打底针织衫长袖毛衣连衣裙
; 2. 加绒打底裤女纯棉加厚外穿小猫冬一体绒保暖高腰百搭弹力纯色长裤
","A. 春款2019重磅真丝桑蚕丝厚长袖衬衫白蓝大飘带蝴蝶结衬衣女
; B. 【贴粘制复】MANDARIN DUCK 鸳鸯 原创设计 撞色纯棉帆布包 单肩
; C. 娜娜日记2018春装新款女装上衣蓝色拼色宽松BF风韩版牛仔外套女嬛
; D. 春季新款原创潮流男鞋街头韩版防滑透气网眼复古运动跑鞋男休闲鞋
; E. 金丝绒卫衣女2019新款春秋潮长袖春装上衣灯笼袖短款不规则v领
; F. 劳士顿专柜正品女士手表女防水钨钢女表潮流时尚款女2019新款手链
; G. 于momo2018秋季新款复古中长款不规则荷叶边格子半身裙高腰鱼尾裙
; H. 韩版百搭中筒雪地靴女2017冬季新款保暖加绒棉鞋平底面包鞋毛毛靴
; I. 七里一叶知秋网红复古耳钉树叶水钻925纯银2019新款潮耳环女长款
; J. 韩版加绒豆豆鞋女冬季皮带扣毛毛鞋中跟粗跟单鞋百搭方头乐福鞋女
",H,H,0,0.28125,1.0,0.28125,10,5,250,45,41,False
118,12263,4,E,"[24617, 47428]","[2108, 38856, 1328, 21765, 12263, 27644, 10547, 20341, 39258, 21803]","1. 2018春季新款韩版高腰毛边白色牛仔裤女喇叭裤九分裤微喇休闲裤子
; 2. D与格 星星小脏鞋秋季女2018新款韩版休闲运动鞋深口系带板鞋
","A. 三良洋货 COUDRE 英伦风复古千鸟格呢料高腰迷笛裙开叉加长半身裙
; B. 日着原创设计【隐侠】2018冬季新款 橡筋抽绳双面针织帽女
; C. 【西木汀】小众设计链条小包包女2019新款休闲斜挎小包单肩小方包
; D. JHXC 韩版高腰麂皮绒拉链半身裙女秋冬显瘦A字裙黑色包臀裙短裙潮
; E. 2018春季新款韩版镂空亮片套头毛衣女针织衫短款圆领宽松打底小衫
; F. 连帽牛角扣大衣女冬中长款韩国ulzzang学生宽松加棉加厚毛呢外套
; G. 19-4   套头加绒加厚字母卫衣2018新款春秋女韩版宽松上衣V2147
; H. Longchamp珑骧大号尼龙长柄折叠手提单肩饺子包1899089 王府井
; I. ZEGL设计师长款耳环女潮人夸张欧美个性耳钉网红耳坠气质韩国耳饰
; J. 秋季百搭修身复古毛衣男日系圆领韩版潮流个性套头针织衫青年线衣
",E,E,1,0.28125,1.0,0.28125,10,5,250,45,41,False
6154,22634,7,H,"[3810, 32749]","[13105, 43267, 11112, 47425, 26145, 32411, 32335, 22634, 27122, 10778]","1. 韩国复古木质几何耳环女气质长款耳坠耳钉简约个性欧美夸张耳饰品
; 2. S家原创女装秋季2018新款欧美连帽卫衣裙中长款长袖宽松连衣裙女3
","A. 南瓜谷 灯笼袖衬衫女宽松2018夏季新款长袖V领荷叶边上衣 C263
; B. NOTHOMME宽松大落肩韩版做旧连帽外套夹克男女情侣款ifashion嘻哈
; C. 美国进口KJP手链女海军风船锚人造珍珠手串个性欧美范饰品礼物
; D. 妮维奥真皮女包斜挎包2018新款韩版头层牛皮单肩手提包软皮包百搭
; E. ZENGLIU韩国choker项链 女锁骨颈链简约金属项圈配饰项链脖子饰品
; F. mgg英伦风春季2019新款女鞋小皮鞋女平底系带百搭单鞋学生ins复古
; G. 2018新款冬季短靴女粗跟加绒系带韩版磨砂百搭网红马丁靴女英伦风
; H. 原创进口可水洗牛皮纸不规则个性小众包手工三角包粽子包手腕包女
; I. 2019春夏季新款欧货高腰黑色牛仔裤女韩版网红女装显瘦紧身小脚裤
; J. 气质名媛夏装2019新款ifashion裙子女装黑色两件套连衣裙中长款潮
",E,E,0,0.28125,1.0,0.28125,10,5,250,45,41,False
9585,32736,2,C,"[39521, 19043]","[23634, 22579, 32736, 37514, 27270, 19862, 44618, 19836, 1601, 11268]","1. 三彩2017冬装新品 修身毛边磨白小脚裤百搭牛仔裤女D749620N40
; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品
","A. 滞销下架夏季九分裤男潮流cargo束脚工装裤学生休闲刺绣运动裤
; B. MICOCAH 包包 女包 新款2019 法国小众时尚单肩斜挎百搭小方包ins
; C. 三彩2017冬装新品半高领提花灯笼袖毛衣针织衫女D746266M00
; D. 男道冬季新款美式工装迷彩连帽棉服男水洗加厚外套军事风男士棉衣
; E. 冬季2018新款灰豆绿色仿羊羔毛皮毛一体短款翻立领加厚毛绒绒外套
; F. LIN CHAO ZHANG小A版型 股线浪漫蕾丝半身裙
; G. 黑天鹅简约个性百搭耳坠女耳饰韩国气质长款网红流苏一款两戴耳环
; H. 韩国纯银耳环女圆圈款圆环个性气质欧美夸张大耳圈简约百搭耳坠
; I. 欢尼家 ins风2019秋冬季新款韩版chic磨砂小包女学生斜挎小圆包
; J. 猫跟鞋韩版2017新款镂空尖头高跟鞋时尚拼色浅口细跟单鞋女百搭
",C,C,1,0.28125,1.0,0.28125,10,5,250,45,41,False
16123,10378,9,J,[44926],"[36814, 3872, 29046, 44385, 47551, 5430, 14613, 46301, 29108, 10378]","1. Converse匡威1970s三星标白色高帮低帮男女帆布鞋162056C 162065C
","A. S家原创女装秋季2018新款韩版短款长袖套头卫衣运动时尚上衣女
; B. 网红时尚包头半拖鞋平底chic拖鞋女夏草编韩版百搭外穿ins女鞋
; C. 小玉酱网红浅色高腰直筒牛仔裤女宽松春秋新款港味复古chic裤子女
; D. 舒适职业工作鞋女黑色真皮 优雅粗跟单鞋方头浅口正装女鞋高跟鞋
; E. 2018夏季女士字母短袖T恤女装新款韩版圆领修身学生体恤衫上衣
; F. 小谷粒针织连衣裙女秋2018新款韩版复古气质绑带长袖收腰显瘦裙子
; G. 九月陌墨 2019夏季新款女装韩版休闲宽松气质格子连衣裙女 送腰带
; H. siggi帽子女秋冬韩版羊毛贝雷帽日系渔夫帽休闲时装帽百搭鸭舌帽
; I. 小谷粒针织呢哈伦裤女秋季2018新款时尚百搭黑色宽松显瘦休闲裤子
; J. 几立|我们的征途是星辰大海呀的t恤 日系圆领双色印花套头短袖男X
",C,C,0,0.28125,1.0,0.28125,10,5,250,45,41,False
3227,26866,1,B,[1522],"[39760, 26866, 24291, 48231, 32361, 32643, 18450, 5916, 17692, 17067]","1. 小白鞋女真皮韩版透气单鞋2018秋款平底休闲板鞋潮流做旧星星鞋女
","A. 托特包头层牛皮大包2019新款tote百搭女包大容量真皮购物袋通勤包
; B. A7seven 加绒加厚连帽套头卫衣女冬季韩版宽松显瘦学生绒衫外套潮
; C. 温柔灯笼袖毛绒绒套头衫仿貂绒毛衣白色针织衫打底上衣女韩版秋冬
; D. 简佰格ins大容量包包2019新款潮时尚百搭单肩手提斜挎包复古女包
; E. GENANX闪电潮牌牛仔外套男宽松潮流印花拼色秋冬季翻领牛仔衣服男
; F. 港味裤子女2018夏季新款chic高腰绑带牛仔短裤女毛边显瘦百搭热裤
; G. 夕蒙2018新款冬季韩版小清新短款修身显瘦小个子chic小棉服女轻薄
; H. 银时代星织梦S925纯银五角星星少女心ins耳钉女 个性简约小耳骨钉
; I. 【特价】2018新款 超弹力黑色牛仔裤女春高腰加绒显瘦紧身小脚裤
; J. 谧斯日系小清新细横条纹圆领宽松短袖T恤休闲条纹衫女款蝙蝠衫夏
",I,I,0,0.28125,1.0,0.28125,10,5,250,45,41,False
