bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio,valid_only_hit_rate,cfg_num_cans,cfg_num_token,cfg_toy_eval,cfg_seed,cfg_shuffle_seed,cfg_use_hard_negative
7226.0,36389.0,8.0,I,[28969],"[25915, 1514, 40157, 35408, 20903, 19226, 18129, 13199, 36389, 40006]","1. 半拖鞋女夏外穿??水??人凉拖百搭粗?包??皮?版中?穆勒鞋
","A. 曾小咸 毛??腿?女秋冬九分?2017新款?版高腰?松直筒休??
; B. 高?女鞋春季新款?增高原宿?小白鞋??鞋厚底刺?休?鞋子女
; C. ?妹lolita小皮鞋女2019春日系一字?英??生ins?古??珍鞋女
; D. HFresh ?肩包包 女包 新款2019女士包包 ?皮??斜?包水桶包女
; E. 2019春季新款?增高男鞋6cm?版潮鞋百搭8cm黑色??休?增高鞋子
; F. 伯爵卓?男?衣?年2018春季新款??立???七分袖套?男士?衫
; G. HATSUP?奢派草帽女夏天沙?帽海?出游度假遮?帽?版大?防?帽
; H. 波??奇2018秋季新款?皮平底?鞋休?ins基?小白鞋女百搭41107
; I. 小???法??古裙山本?膝露背雪??衣裙仙女裙超仙?美夏新款
; J. 一力米灰2018冬季新款加?保暖防滑短筒靴中粗??美系??丁靴子
",I,I,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
5280.0,31930.0,1.0,B,"[28163, 40440]","[23681, 31930, 24396, 1908, 45697, 2857, 9678, 13141, 36294, 46788]","1. ??夏季新品女包手工?肩包草?包?字流?休?沙?度假包手提包
; 2. 大叔家2019春季新款?口??金?蝴蝶?平底女鞋??百搭平??鞋
","A. 2019新款春?口方?交叉??中??鞋?古森女包??皮磨砂凉鞋女
; B. MG小象荷???衣裙女夏?2019新款收腰心机裙子??感?古初?裙
; C. 子晴??英?斗?外套百搭秋冬新款chic?松女上衣50%羊毛?大衣
; D. ?版原宿搭?牛皮低筒雪地靴女短靴子冬加?厚底毛毛靴棉鞋面包鞋
; E. 巴掌家?洲站重工?松套???毛衣女白色打底??衫春?2019新款
; F. 沈太太S925??耳?女?????性??三角耳???耳?潮人?美
; G. ???理?本特价薄???鞋女?版??小黑百搭情?休?春鞋子男
; H. 偶? 大浪淘金木??金敲?925??子 男女?古民族?手?手?
; I. ?色石榴石水晶??的耳?女??2019新款潮耳???高?感耳?品
; J. 4.19出品 2019春?新款女?棉提花?衣裙女 刺?收腰中?款外套
",B,B,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
15019.0,10707.0,6.0,G,"[46353, 16733]","[17408, 41463, 31283, 43305, 10781, 10069, 10707, 20359, 30560, 26051]","1. 牛仔?衫女??感小?心机上衣春季中?款?袖法式?古?版?衣
; 2. 2018秋冬??羊羔毛做?星星GGDB小?鞋女?皮毛毛鞋加?小白鞋女
","A. 妖精的口袋春新2019新款外套女?春休?短款春新款?松薄款西?
; B. ?克?菲男士羽?服2018冬季新款??加厚潮修身棒球?短款外套男
; C. PLORY2019夏季???色?院休?直筒五分短?男?POTH824002
; D. ?都衣舍2018?版女?夏?新款?件套碎花chic?衣裙OY7496?
; E. 吾小?WXLSTUDIO 2019春?新款?色破洞牛仔?女低腰?瘦直筒??
; F. 大?女?春夏?新款?色胸前?兜无?薄款?衣?松休?中?款外套
; G. 小CK嬉皮包??香??水桶包小香?斜?包包女2019新款流浪包女包
; H. 小?匠手工原?S925??手?女 天然和田玉?花??水晶手串?品
; I. ins街拍板鞋女?版百搭ulzzang万年款1970s?生原宿?情?帆布鞋
; J. 西西里男?港?chic?古小脚九分牛仔?ifashion男?子潮9分?
",E,E,0.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
19644.0,28894.0,3.0,D,"[19021, 31642]","[38806, 44831, 2804, 28894, 35729, 47697, 17714, 9565, 21749, 12019]","1. 大叔家2019春季新款??鞋??系?做?小白鞋平底星星?生板鞋女
; 2. 巴掌家?洲站重工打底衫女?白色T恤?袖上衣?松夏?2019新款潮
","A. Converse 匡威男女?典高?帆布鞋情?休?板鞋 101010  101007
; B. MishkaNYC 情??色短袖t恤男士夏季潮牌mishka大眼球印花上衣
; C. 九月陌墨 2019春季新款女?刺????衫 ???松中?款外套女
; D. ???ibell??新款?版春季休?百搭高腰?瘦九分小脚牛仔?女
; E. BDCT 日系?古潮牌束脚工?? 冬季百搭哈???色加?收口休??
; F. 小包包萌ins少女刺?小?包2018夏天新款迷?可???小?包女包
; G. ?柔?吊??衣裙女中?款小心机修身?瘦?裙裙子2019新款秋?夏
; H. D意志 2019新款品?牛皮??手提女包???????肩斜跨?皮包
; I. 金狐狸??包包女牛皮小ck菱格?肩斜?包??百搭2019新款小方包
; J. ??冬季?芯??子女?松?版bf直筒??其色??2017新款休??
",D,D,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
2032.0,20323.0,3.0,D,"[44425, 14203]","[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]","1. 2019新款短?女夏季?棉松?腰???松?子?腿?休??白色??
; 2. 粗??鞋女?皮2019春秋英??女鞋中?深口方?加??鞋女小皮鞋
","A. FENDAS中?款高腰????名媛不???接刺?无袖修身?衣裙女夏
; B. 安小落春夏日系?子背??女?生?松百搭休???棉麻??九分?
; C. 衣品天成 2018冬?新品男士外套 潮?版?年男?中?款?帽羽?服
; D. 2019新款?皮女包菱格??包?肩斜?包商?小包羊皮小香?包包潮
; E. ?切?春季新款?色打底衫T恤男潮牌?袖休??松??上衣套?
; F. 大?喇叭?女牛仔?九分?破洞乞??腿?不??毛?薄款?子?mm
; G. ?版?院??皮加?板鞋2018冬季?皮保暖松?底系???鞋小白鞋
; H. 2018春?新款女?基?款上衣打底衫 ?色休?百搭??短袖T恤女
; I. 小包包女2018新款潮?版百搭???肩斜?包仙女港?少女流?跨包
; J. ?二大?原?自制2018年?娃娃系列中??做??接印花牛仔直筒?
",H,H,0.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
19614.0,39019.0,9.0,J,"[4272, 7403]","[21667, 11033, 36019, 24962, 1794, 11069, 1971, 29379, 35198, 39019]","1. 李雨薇 冬季新款?版中?款半高?直筒打底??衫?袖毛衣?衣裙
; 2. 加?打底?女?棉加厚外穿小猫冬一??保暖高腰百搭?力?色??
","A. 春款2019重磅??桑??厚?袖?衫白?大??蝴蝶??衣女
; B. 【?粘制?】MANDARIN DUCK ?? 原??? 撞色?棉帆布包 ?肩
; C. 娜娜日?2018春?新款女?上衣?色?色?松BF??版牛仔外套女?
; D. 春季新款原?潮流男鞋街??版防滑透??眼?古???鞋男休?鞋
; E. 金???衣女2019新款春秋潮?袖春?上衣??袖短款不??v?
; F. ?士???正品女士手表女防水??女表潮流??款女2019新款手?
; G. 于momo2018秋季新款?古中?款不??荷??格子半身裙高腰?尾裙
; H. ?版百搭中筒雪地靴女2017冬季新款保暖加?棉鞋平底面包鞋毛毛靴
; I. 七里一?知秋???古耳???水?925??2019新款潮耳?女?款
; J. ?版加?豆豆鞋女冬季皮??毛毛鞋中?粗??鞋百搭方??福鞋女
",H,H,0.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
118.0,12263.0,4.0,E,"[24617, 47428]","[2108, 38856, 1328, 21765, 12263, 27644, 10547, 20341, 39258, 21803]","1. 2018春季新款?版高腰毛?白色牛仔?女喇叭?九分?微喇休??子
; 2. D?格 星星小?鞋秋季女2018新款?版休???鞋深口系?板鞋
","A. 三良洋? COUDRE 英???古千?格?料高腰迷笛裙?叉加?半身裙
; B. 日着原???【??】2018冬季新款 橡筋抽??面??帽女
; C. 【西木汀】小?????小包包女2019新款休?斜?小包?肩小方包
; D. JHXC ?版高腰?皮?拉?半身裙女秋冬?瘦A字裙黑色包臀裙短裙潮
; E. 2018春季新款?版?空亮片套?毛衣女??衫短款???松打底小衫
; F. ?帽牛角?大衣女冬中?款??ulzzang?生?松加棉加厚毛?外套
; G. 19-4   套?加?加厚字母?衣2018新款春秋女?版?松上衣V2147
; H. Longchamp??大?尼??柄折?手提?肩?子包1899089 王府井
; I. ZEGL????款耳?女潮人???美?性耳???耳?????耳?
; J. 秋季百搭修身?古毛衣男日系???版潮流?性套???衫?年?衣
",E,E,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
6154.0,22634.0,7.0,H,"[3810, 32749]","[13105, 43267, 11112, 47425, 26145, 32411, 32335, 22634, 27122, 10778]","1. ???古木??何耳?女???款耳?耳????性?美??耳?品
; 2. S家原?女?秋季2018新款?美?帽?衣裙中?款?袖?松?衣裙女3
","A. 南瓜谷 ??袖?衫女?松2018夏季新款?袖V?荷??上衣 C263
; B. NOTHOMME?松大落肩?版做??帽外套?克男女情?款ifashion?哈
; C. 美??口KJP手?女海??船?人造珍珠手串?性?美范?品?物
; D. ????皮女包斜?包2018新款?版??牛皮?肩手提包?皮包百搭
; E. ZENGLIU??choker?? 女?骨????金??圈配????子?品
; F. mgg英??春季2019新款女鞋小皮鞋女平底系?百搭?鞋?生ins?古
; G. 2018新款冬季短靴女粗?加?系??版磨砂百搭???丁靴女英??
; H. 原??口可水洗牛皮?不???性小?包手工三角包?子包手腕包女
; I. 2019春夏季新款??高腰黑色牛仔?女?版??女??瘦?身小脚?
; J. ??名媛夏?2019新款ifashion裙子女?黑色?件套?衣裙中?款潮
",E,E,0.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
9585.0,32736.0,2.0,C,"[39521, 19043]","[23634, 22579, 32736, 37514, 27270, 19862, 44618, 19836, 1601, 11268]","1. 三彩2017冬?新品 修身毛?磨白小脚?百搭牛仔?女D749620N40
; 2. ??露娜???珍珠耳? 女式???款耳?新款ins耳??版耳?品
","A. ??下架夏季九分?男潮流cargo束脚工???生休?刺????
; B. MICOCAH 包包 女包 新款2019 法?小????肩斜?百搭小方包ins
; C. 三彩2017冬?新品半高?提花??袖毛衣??衫女D746266M00
; D. 男道冬季新款美式工?迷彩?帽棉服男水洗加厚外套?事?男士棉衣
; E. 冬季2018新款灰豆?色?羊羔毛皮毛一?短款?立?加厚毛??外套
; F. LIN CHAO ZHANG小A版型 股?浪漫??半身裙
; G. 黑天????性百搭耳?女耳??????款??流?一款?戴耳?
; H. ????耳?女?圈款???性???美??大耳圈??百搭耳?
; I. ?尼家 ins?2019秋冬季新款?版chic磨砂小包女?生斜?小?包
; J. 猫?鞋?版2017新款?空尖?高?鞋???色?口???鞋女百搭
",C,C,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
16123.0,10378.0,9.0,J,[44926],"[36814, 3872, 29046, 44385, 47551, 5430, 14613, 46301, 29108, 10378]","1. Converse匡威1970s三星?白色高?低?男女帆布鞋162056C 162065C
","A. S家原?女?秋季2018新款?版短款?袖套??衣????上衣女
; B. ????包?半拖鞋平底chic拖鞋女夏草??版百搭外穿ins女鞋
; C. 小玉????色高腰直筒牛仔?女?松春秋新款港味?古chic?子女
; D. 舒适??工作鞋女黑色?皮 ?雅粗??鞋方??口正?女鞋高?鞋
; E. 2018夏季女士字母短袖T恤女?新款?版??修身?生?恤衫上衣
; F. 小谷粒???衣裙女秋2018新款?版?古?????袖收腰?瘦裙子
; G. 九月陌墨 2019夏季新款女??版休??松??格子?衣裙女 送腰?
; H. siggi帽子女秋冬?版羊毛?雷帽日系?夫帽休???帽百搭?舌帽
; I. 小谷粒???哈??女秋季2018新款??百搭黑色?松?瘦休??子
; J. ?立|我?的征途是星辰大海?的t恤 日系???色印花套?短袖男X
",C,C,0.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
3227.0,26866.0,1.0,B,[1522],"[39760, 26866, 24291, 48231, 32361, 32643, 18450, 5916, 17692, 17067]","1. 小白鞋女?皮?版透??鞋2018秋款平底休?板鞋潮流做?星星鞋女
","A. 托特包??牛皮大包2019新款tote百搭女包大容量?皮?物袋通勤包
; B. A7seven 加?加厚?帽套??衣女冬季?版?松?瘦?生?衫外套潮
; C. ?柔??袖毛??套?衫?貂?毛衣白色??衫打底上衣女?版秋冬
; D. ?佰格ins大容量包包2019新款潮??百搭?肩手提斜?包?古女包
; E. GENANX??潮牌牛仔外套男?松潮流印花?色秋冬季??牛仔衣服男
; F. 港味?子女2018夏季新款chic高腰??牛仔短?女毛??瘦百搭??
; G. 夕蒙2018新款冬季?版小?新短款修身?瘦小?子chic小棉服女?薄
; H. ??代星??S925??五角星星少女心ins耳?女 ?性??小耳骨?
; I. 【特价】2018新款 超?力黑色牛仔?女春高腰加??瘦?身小脚?
; J. ?斯日系小?新???????松短袖T恤休???衫女款??衫夏
",B,B,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
341.0,38297.0,6.0,G,"[26743, 26119]","[46116, 11317, 33306, 10502, 9799, 18028, 38297, 16445, 37734, 25846]","1. 小瑞?包菱格??包包女2019新款?皮手提?肩小包??百搭斜?包
; 2. 邪?先生修?日系?色棉麻八角帽子女夏季文??家?古???童帽
","A. ??潮流防水手表女?生?版????手表 好看不?百搭?手?
; B. 2019春季新款 ??款无袖???穿?腿?三件套套? 安娜家
; C. 夏季?肩小包包女士2019上新款潮?版ins百搭??斜?包????
; D. 妙??古粗?短靴女2018秋冬新款百搭中?瘦瘦靴?美??女靴加?
; E. Vernonsabin?斯?美潮牌百搭透?休?鞋??低??色板鞋男鞋子
; F. 秋季新款?版港味?古?松格子chic?衫女蝴蝶?系??袖打底上衣
; G. 一力米灰秋冬季中?粗????丁靴?力?古小方?百搭短筒靴子女
; H. SuaMoment 秋冬?接加?字母???休??松??校服束脚?情?款
; I. 水洗?接秋季潮流男士短款修身牛仔?克 日系?古街????外套
; J. 平?草帽女夏天小?新太?帽?版百搭?生沙?遮?帽蝴蝶?小?帽
",G,G,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
7171.0,5677.0,6.0,G,[27051],"[23989, 26324, 43720, 5877, 27569, 12048, 5677, 2970, 48322, 33751]","1. 魔??小白鞋女2019春季新款?版百搭??板鞋厚底松?增高休?鞋
","A. clarks其?19春新款三瓣鞋三代Trigenic Evo??鞋小白鞋潮流男鞋
; B. 接吻猫2018秋季新款牛漆皮革?雅尖?超高??口?鞋女KA98504-11
; C. LMTNZD秋季?帽?克外套男??假?件?松?生?版潮休??克上衣
; D. 原宿?鞋子男板鞋?潮小白鞋?版?眼透?休??生百搭?增高新款
; E. 秋冬?新款女??力光??中腰加?打底?外穿???小脚靴?子潮
; F. 卓?尼冬新款百搭?丁靴?皮沙漠靴英?短靴工?机?靴子女
; G. 休??帽?衣裙?通字母???瘦?衣裙潮
; H. 金大班/回?/2018冬季新款?版松?系?羊羔毛原宿休?卷??子女
; I. Nike耐克 Air Max 90新款情?款?????步鞋921304-101 875695
; J. 巴掌家?洲站重工高腰?腿?女皮?秋冬加厚短?外穿2018新款?子
",G,G,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
11406.0,10008.0,1.0,B,[38626],"[10611, 10008, 12190, 46200, 10553, 44237, 5421, 37898, 560, 7916]","1. 子晴 百搭秋冬新款女??接假?件?松上衣?袖??套?短款毛衣
","A. dzzit地素2018秋冬新款港味?古碎花雪??袖?衫女上衣3F4C430
; B. 子晴 高腰PU皮裙女潮秋冬新款??百搭a字半身裙?瘦黑色包臀短裙
; C. 衣品天成t恤女2018夏?新款?版不??中?款?松印花短袖打底衫
; D. 2017新款一字?凉鞋女夏季粗?露趾??凉鞋花?中?脚腕??女鞋
; E. ??衫女?秋?新款???松粉色羽毛?空毛?衣chic早秋上衣#
; F. 春?2019款女?仙的法?小?雪??衣裙女夏季?美小?子仙女裙子
; G. ins超火?衫男士日系?古格子潮男?款?松?版?袖潮牌?哈?衣
; H. ?皮??女包2019冬季?美??新款牛皮褶??肩小方包??斜?包
; I. 不??毛?格子半身裙女秋冬季高腰a字裙2018新款包臀裙港味短裙
; J. 李雨薇   冬季新款?版?松大V?性感露?骨貂?毛衣女?袖??衫
",B,B,1.0,0.3534136546184739,0.996,0.3534136546184739,10,5,250,45,41,True
