bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio,valid_only_hit_rate,cfg_num_cans,cfg_num_token,cfg_toy_eval,cfg_seed,cfg_shuffle_seed,cfg_use_hard_negative,cfg_use_icl_retrieval,cfg_icl_retrieval_method,cfg_use_user_context,cfg_user_context_selection,cfg_use_item_bundle_affiliation_desc,cfg_item_bundle_affiliation_k,cfg_item_bundle_affiliation_alpha,cfg_item_bundle_affiliation_exclude_query_items,cfg_use_item_user_copurchase_desc,cfg_item_user_copurchase_k,cfg_item_user_copurchase_alpha,cfg_item_user_copurchase_exclude_query_items
7910,21952,4,E,[15557],"[35802, 10086, 9013, 3790, 21952, 38482, 4443, 16907, 42267, 42553]",1. 黑眼袋袋包包女士2019夏季新款单肩女包百搭ins斜挎包时尚小包潮 [Additional context: This item is frequently co-purchased with: 金大班路过2018冬季新款韩版加绒高腰休闲直筒学生显瘦牛仔裤子女; 欧洲站女鞋2019春季亮片高帮鞋厚底百搭韩版休闲板鞋高邦帆布鞋潮; 瘦瘦靴女2018新款网红粗跟小短靴女中跟方头袜靴加绒秋冬女鞋大码.],A. 白糖玫瑰/18 日系工装翻领棉服男宽松保暖韩版青少年个性冬季外套; B. GENANX闪电潮牌情侣款羽绒女bf两色韩版宽松毛领连帽羽绒服男外套; C. 吉普盾男鞋透气户外休闲鞋男英伦真皮工装鞋男厚底低帮大头皮鞋男; D. 百丽凉鞋商场同款蝴蝶结平底休闲沙滩女凉鞋01668BL8 [Additional context: This item is frequently co-purchased with: Belle/百丽凉鞋商场同款中粗跟一字带女鞋BSK31BL8; Belle/百丽凉鞋商场同款羊皮粗跟玛丽珍女鞋BVS37BH8; 高帮鞋女鞋2019春季新款潮鞋小白鞋高邦鞋子春款学生运动鞋板鞋潮.]; E. 花花公子女鞋超火的鞋子女韩版原宿风百搭老爹鞋休闲运动鞋女网红; F. MG小象时尚格纹毛衣女宽松长袖冬季新款韩版学生小清新甜美上衣潮 [Additional context: This item is frequently co-purchased with: ins超火上新包包女2019新款潮时尚宽肩带小方包韩版百搭单肩斜挎; 皮手链男女真皮情侣手环简约手镯韩版时尚饰品原创手工宽手带刻字; 鮀品休闲鞋ins运动鞋女学生百搭小白鞋子2019新款潮鞋网红老爹鞋.]; G. 春秋复古高帮马丁靴男加绒靴子工装靴真皮磨砂中邦高帮靴女情侣款 [Additional context: This item is frequently co-purchased with: BJHG自制夏机能工装束脚裤男潮牌宽松嘻哈HIPHOP抽绳哈伦运动裤子; 匡威正品1970s经典款黑色高低帮帆布鞋男鞋女鞋142334C 162050C; Converse匡威1970s经典帆布鞋三星标黑高黄高海军蓝橄榄绿162050c.]; H. 黑色蕾丝衫春装上衣2019新款ins时尚性感洋气镂空网纱雪纺打底衫 [Additional context: This item is frequently co-purchased with: 小瑞靓包小香风菱格链条小方包包女包新款2019时尚百搭单肩斜挎包; Nancycavally小景2019春新款女chic气质复古网红西装休闲格子外套; 七里莫兰迪色耳钉港风撞色网红滴釉高级感925纯银耳环2018新款潮.]; I. MG小象双排扣休闲毛呢外套女冬季2018新款学生小个子复古呢大衣潮; J. 美特斯邦威T恤男潮牌白色短袖纯色v领打底衫棉夏季新款修身上衣服,H,H,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
3269,48354,4,E,[35749],"[16852, 47431, 43736, 12202, 48354, 42754, 5755, 30468, 20195, 40568]",1. 2018秋冬新款后拉链尖头细跟超高跟鞋加绒弹力短靴女瘦腿短筒袜靴 [Additional context: This item is frequently co-purchased with: 逸阳高腰九分牛仔裤女小脚黑色裤子大码2019春款显瘦百搭春季薄款; 小谷粒微喇牛仔裤女潮显瘦2019新款微喇裤子女弹力修身毛边九分裤; 韵格春秋微喇叭牛仔裤女九分高腰2019新款韩版显瘦毛边鱼尾裤垂感.],A. 风车耳钉花朵款s925纯银睡觉不用摘的耳环女气质迷你小巧韩国个性; B. 原创闪电潮牌棒球领外套男撞色条纹印花修身棒球服青少年帅气夹克; C. 晶咕家不规则毛边大码牛仔裤女2019春季直筒宽松九分裤黑色微喇裤; D. pu半身裙女a字小皮裙2018新款秋季chic高腰黑色包臀短裙潮七格格; E. DS黛西 用心款不多 / 复古气质款 腰部丝绒拼接 格子锥形休闲裤; F. 巴黎BDM Studio 墨绿色羽毛金色耳环度假休闲街拍 现货; G. 2018秋冬季新款黑色弹力布拼接袜靴短靴女英伦风马丁靴内增高靴子; H. 宽松坠感阔腿裤女秋冬直筒韩版粉色学生初恋裤2018新款时尚裤子; I. Teenie Weenie小熊女装刺绣直筒裤子牛仔裤女TTTJ86204I; J. 奶兔星球-竖条菠萝麻花半高领毛衣女宽松文艺慵懒风套头秋冬 [Additional context: This item is frequently co-purchased with: 猫酱紫2019新款ins原创猫咪连帽宽松百搭潮网红薄款印花卫衣帽衫; 2019春季新款休闲透气原宿百搭运动鞋ins超火网红厚底老爹鞋女潮; 宿本垂重质感西装外套 2019春秋新款设计感小众西服港风复古chic.],C,C,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
9993,5783,3,D,[35705],"[1437, 40768, 42275, 5783, 24983, 36678, 11976, 36038, 31101, 13558]",1. 工装裤女松紧直筒2019新款宽松港风法式hiphop休闲抽绳束脚裤潮Bf [Additional context: This item is frequently co-purchased with: 金大班偏爱2019春夏季新款韩版学生纯色圆领打底短袖T恤上衣女潮; CHICVEN自制2019春装新款复古宽松显瘦V领针织开衫纯色毛衣外套女; 吵吵家港风工装裙A字半身裙女ins超火高腰宽松口袋毛边短裙子春夏.],A. JOOC/玖诗春夏新款欧美尖头拼色彩色羊猄皮方扣高跟女凉拖鞋1279; B. ZENGLIU韩国个性钥匙耳环 女气质长款耳坠简约百搭潮人不对称耳饰; C. 【淘小正】软到不想脱马衔扣懒人鞋复古平底单鞋女真皮踩跟乐福鞋; D. 卫衣女宽松韩版连帽短款嘻哈港风ulzzang白色套头百搭街头外套潮 [Additional context: This item is frequently co-purchased with: LBPC港风cec加厚上衣加绒ins潮宽松嘻哈hiphop怪味少女半高领卫衣; RELIFE卫衣女春装2019新款宽松无帽套头港风学生圆领长袖韩版上衣; 金大班彩都2018秋冬季新款复古黑色高腰休闲丝绒阔腿长裤子女学生.]; E. 洋气蝴蝶结雪纺衬衫女长袖设计感小众韩版学生很闲的上衣系带衬衣; F. 花花公子小白鞋女秋季2019新款女鞋百搭平底鞋韩版基础休闲板鞋女; G. 文案才是晶华！国庆出门穿这条！ 好穿到bao！拼粗花呢阔腿牛仔裤; H. Danielwellington 丹尼尔惠灵顿DW手表女28mm简约时尚女表 [Additional context: This item is frequently co-purchased with: 因由短袖t恤女2019春季新款黑色纯棉修身半袖圆领套头上衣休闲潮; 复古小包包女2019新款夏季女包高级感百搭网红小黑宽带斜挎单肩包; 金大班奔向2019春新款韩版直筒破洞浅色九分高腰宽松牛仔裤子女潮.]; I. GENANX闪电潮牌秋季针织衫学生潮宽松韩版条纹破洞毛衣男内搭保暖; J. 漫天飞宇 宽大帽檐海边户外遮阳帽女士防晒帽天然麦咭草拉菲草帽,D,D,1,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
17200,35967,1,B,"[29258, 13257]","[24362, 35967, 48249, 48464, 29405, 33707, 9037, 5160, 46030, 47239]",1. Plover宽肩带相机包包女2019新款学生韩版时尚百搭单肩斜挎小方包; 2. 小清新学生日系水手服2018夏季新款韩版学院风短袖海军风连衣裙女,A. COTRE 独立设计山楂红撞色连衣裙夏露肩吊带度假长裙条纹 [Additional context: This item is frequently co-purchased with: 2019夏新款真皮尖头单鞋铆钉中跟女鞋一字扣高跟鞋仙女风粗跟凉鞋; 特细出游拉菲草帽子 女士夏韩版 大檐沙滩帽防紫外线遮阳帽可折叠; Alice W花花家2019初春新款韩版网红破洞高腰牛仔裤女显瘦小脚裤.]; B. 回力女鞋帆布鞋女小白鞋女开口笑百搭韩版平底鞋休闲鞋街拍布鞋女; C. New Balance/NB 500系列 男鞋复古鞋休闲运动休闲鞋GM500OWN; D. MYTASTE牛皮复古通勤包包女2018新款设计款方包手提单肩斜挎包 [Additional context: This item is frequently co-purchased with: MYTASTE2018新款锁扣牛皮韩版水桶包女百搭单肩斜跨包手提包ins包; 谷家出品 2019春季新款女装上衣棉麻风文艺衬衣 宽松长袖亚麻衬衫; A7seven 复古条纹宽松显瘦长袖雪纺衬衫女春夏韩版气质百搭衬衣潮.]; E. 一字肩毛衣女V领露肩2018秋冬新款套头宽松慵懒风毛衣裙中长款 [Additional context: This item is frequently co-purchased with: 春装2019新款很仙的上衣心机设计感小众洋气蕾丝衬衫女气质衬衣春; 希野2018新款复古千鸟格不规则荷叶边收腰显瘦格子连衣裙女春秋; 手工编织项链女复古民族风东陵玉时尚百搭毛衣链长款莲花水滴吊坠.]; F. 港风chic仿小羊羔毛绒外套女冬季2018新款皮毛一体加绒加厚夹克潮; G. 冰丝针织衫女短袖一字领亮丝喇叭袖中袖修身T恤上衣一字肩打底衫; H. 包头半拖鞋女2018秋季新款韩版百搭尖头平底铆钉穆勒鞋毛毛拖鞋潮; I. 马切达秋季工装裤男装日系复古裤子潮流纯色宽松休闲裤低档小脚裤 [Additional context: This item is frequently co-purchased with: 马切达春季水洗破洞牛仔裤日系复古宽松小脚工装裤男士低裆跨裤; 马切达秋季日系薄款纯色修身打底毛衣线衣男士圆领套头长袖针织衫; 马切达春装男士宽松休闲连帽夹克日系潮牌冲锋衣港风复古工装外套.]; J. 女士包包斜挎包高圆圆同款小猪链条包单肩斜跨时尚迷你小包包女潮,B,B,1,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
8102,27210,1,B,[42027],"[12412, 27210, 27359, 7803, 6844, 37149, 10572, 35662, 36232, 26838]",1. MASOOMAKE百搭中跟弹力套筒切尔西靴女马丁靴 2018新款秋冬短靴女,A. 温柔风超重工白色蕾丝百褶半身裙女2019新款春夏季高腰a字鱼尾裙 [Additional context: This item is frequently co-purchased with: 2019春夏季新款黄色开衫薄款宽松百搭外披针织镂空上衣女服装短款; 小个子2019夏季新款黑色V领连衣裙露背性感蕾丝沙滩裙法式吊带裙; 绿色碎花波点连衣裙女夏2019新款收腰显瘦印花小清新雪纺背带裙子.]; B. 上品行牛仔裤女冬装2018新款网红同款加绒保暖裤子高腰百搭休闲裤; C. 女包2019新款时尚水桶包女单肩包大容量包包手提斜挎软皮保罗维尊 [Additional context: This item is frequently co-purchased with: 欧货真皮女包2019新款潮质感软皮拼色手提包单肩斜挎包包头层牛皮; 黑色马衔扣乐福鞋女真皮2019春新款复古圆头平底单鞋英伦风小皮鞋; 欧美鱼嘴鞋露趾凉鞋女2019夏季新款细跟针织松紧弹力罗马高跟凉靴.]; D. 2019新款小圆领针织棉弹力衬衫女长袖打底衫休闲上衣春秋日系衬衣 [Additional context: This item is frequently co-purchased with: 女鞋2019新款网红气质浅口平底单鞋莫兰迪绿色CHIC韩版软底豆豆鞋; 欧美鱼嘴鞋露趾凉鞋女2019夏季新款细跟针织松紧弹力罗马高跟凉靴; 雪纺衬衫女长袖2019春装新款韩版宽松大码职业衬衣气质收腰上衣潮.]; E. 小谷粒破洞牛仔裤女2017春秋新款韩版学生显瘦高腰chic百搭休闲裤; F. ZK小蜜蜂吊带背心女内搭打底衫2019夏心机性感外穿上衣ins无袖T恤 [Additional context: This item is frequently co-purchased with: 2019新款春装短款棒球服薄款休闲飞行员夹克防晒小外套女春季学生; DPLAY德帕拉夏新品欧美时尚修身露腰小衫短款套头打底上衣; 原创森女部落秋季酷帅气迷彩外套潮2019春装新款系学生学院风新品.]; G. 波尔谛奇真皮短靴女2018秋冬新款磨砂高跟裸靴侧拉链马丁靴61136; H. 棉服女2018新款冬装韩版中长款过膝大毛领加厚宽松bf棉袄chic外套; I. 春季新款MIHOTAO原创设计度假风手工柳编购物筐拼接牛皮斜跨女包; J. GRINCH1928 AW 街头风个性撞色拼接加绒卫衣男女保暖宽松打底衫,B,B,1,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
9320,44675,6,G,[15904],"[25204, 13543, 41631, 15239, 32480, 34007, 44675, 13384, 6695, 45059]",1. 靴子女冬2018新款切尔西短靴女平底粗跟短筒马丁靴加绒棉鞋女秋冬,A. 松林火山2018新品韩国圣斗士星辰不褪色百搭基础街头潮流男款项链; B. 美式军旅风男士加厚连帽中长款棉衣冬季工装棉袄韩版棉服修身外套; C. 2018早秋新款chic白色上衣 韩版百搭宽松开叉中长款慵懒长袖T恤女; D. BJHG自制夏季欧美街头嘻哈假两件宽松哈伦休闲短裤潮男运动五分裤 [Additional context: This item is frequently co-purchased with: BJHG春季OVERSIZE衬衫男潮牌复古港风拼色韩版假两件翻领长袖外套; 2019新款丅潮流潮牌NASA T恤INS宽松oversize潮超火cec短袖男港风; BJHG情侣宽松简约港风丅恤INS短袖T恤潮牌男百搭嘻哈五分半袖体恤.]; E. 小包包女2018春夏新款韩版时尚复古斜挎小方包百搭宽肩带单肩女包; F. 福顺缘老北京布鞋新款防滑底男鞋商务休闲透气男单鞋45码46码47码; G. 13良品2018冬季新款韩版xs小个子呢子大衣女宽松短款加厚毛呢外套; H. 三弦男装 秋冬季毛呢大衣男中长款韩版青年英伦连帽帅气呢子外套; I. 男道冬季新款落肩宽松毛衣男韩版青年情侣套头针织衫潮流圆领线衣; J. ins超火的牛仔裤女2018春秋新款韩版ulzzang高腰直筒小脚裤长裤子,J,J,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
5173,12821,3,D,[33709],"[26913, 25481, 23321, 12821, 1557, 39595, 5341, 44133, 6157, 33826]",1. BJHG春撞色工装夹克男潮日系OVERSIZE港风复古灯芯绒刺绣飞行外套 [Additional context: This item is frequently co-purchased with: BJHG春季2019飞行员工装夹克男潮牌美式复古宽松高街字母翻领外套; 雅痞制噪 日系街头刺绣工装外套多口袋复古飞行员夹克翻领MA-1男; BJHG自制夏机能工装束脚裤男潮牌宽松嘻哈HIPHOP抽绳哈伦运动裤子.],A. BJHG春欧美街头宽松简约渐变色扎染落肩连帽卫衣潮男休闲帅气上衣 [Additional context: This item is frequently co-purchased with: 马切达棉麻九分休闲裤男潮夏季薄款 宽松 休闲 直筒 百搭束脚裤子; BJHG潮牌欧美嘻哈串标涂鸦国潮白休闲HIPHOP裤子男宽松运动束脚裤.]; B. 纯手工亮片五角星！连帽卫衣裙中长裙 慵懒范大码冰丝针织连衣裙 [Additional context: This item is frequently co-purchased with: 内增高小白鞋女2019春款显瘦透气镂空真皮旅游休闲鞋夏季厚底百搭; 很仙的连衣裙2019春秋新款气质女装流行裙子超仙长裙蓝色礼服裙潮; 玛玛绨2019夏季新款时尚印花白色休闲修身短袖t恤韩版学生潮女装.]; C. 人本2018黑色马丁靴男秋季英伦风休闲短靴男士靴子低帮潮流工装靴; D. 2019夏季新款鞋子男韩版百搭休闲鞋厚底潮鞋运动小白鞋男真皮板鞋; E. 秋装女2018新款韩版慵懒chic立领蝙蝠袖飞行员夹克衫纯色棒球服潮; F. chic港风包包女2019新款斜挎包单肩小包网红小黑包复古小方包链条; G. 流苏链条包信封包包2019新款女包斜挎小包迷你单肩手提毛绒小方包; H. 菱格链条水桶包包女2019春夏软皮大容量宽肩带单肩斜挎包小方包; I. 西装外套女粉色2019春季垂重质感英伦风chic宽松休闲韩版西服上衣 [Additional context: This item is frequently co-purchased with: 直筒牛仔裤女2019新款春装韩版宽松显瘦百搭高腰破洞阔腿裤子春季; 小玉酱气质女神范衣服秋长裙女慵懒风chic早秋裙子秋款连衣裙2018; 萝拉蹦迪包 可爱单肩包包女 2019新款小众设计斜跨ins风学生斜挎.]; J. chic马丁靴女冬季加绒2018新款复古英伦风网红短靴女平底短筒百搭 [Additional context: This item is frequently co-purchased with: 女鞋2019新款春季马丁靴网红短筒百搭平底短靴加绒英伦风沙漠靴子; LOSEA 马毛锁扣包包女2018新款时尚小方包女包百搭单肩斜挎小包女; viss金度假搭配 波西米亚复古个性锁骨项链女 欧美项圈 民族风.],C,C,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
18178,17552,6,G,[30134],"[31010, 18085, 6607, 35141, 2020, 17165, 17552, 3971, 45985, 7140]",1. 杨姗姗Elwing原创设计新款女复古牛仔气质长袖中长款收腰连衣裙女,A. GENANX闪电潮牌中高帮鞋子男秋季时尚韩版个性青春潮流休闲鞋; B. 平底小白鞋女2018春季新款百搭系带休闲运动鞋板鞋女小蜜蜂学生鞋; C. 帽子男女士春季韩版新品百搭休闲亲子小标弯沿檐鸭舌帽棒球帽潮夏; D. 牛仔裤女春秋2018新款韩版显瘦学生bf百搭高腰宽松直筒九分裤女夏; E. 瘦瘦靴女秋冬尖头过膝长靴女平底瘦腿弹力靴高筒长筒靴粗跟女靴子; F. 小皮鞋女真皮秋韩版尖头英伦学院风ins百搭正装中跟工作单鞋子 [Additional context: This item is frequently co-purchased with: 大叔家2019春季新款中跟金属马衔扣乐福鞋平底百搭懒人单鞋女粗跟.]; G. 勿上热风2018秋季小清新绑带女士休闲鞋尖头浅口单鞋H03W8516; H. 针织衫女套头开叉春秋2018新款韩版修身外穿百搭chic长袖打底上衣; I. 帽子女秋冬日系加厚毛绒八角帽贝雷帽文艺复古百搭报童帽鸭舌帽潮; J. Daphne/达芙妮春夏时尚水钻单鞋 优雅尖头一字扣细跟超高跟婚鞋,F,F,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
18739,8562,5,F,"[5568, 31186]","[14405, 29401, 456, 7133, 244, 8562, 38773, 5000, 20236, 22320]",1. 粗跟单鞋女2019春款中跟百搭英伦小皮鞋春季一脚蹬女鞋尖头乐福鞋 [Additional context: This item is frequently co-purchased with: 金大班/浆果/2019春装新款韩版chic碎花收腰显瘦半高领连衣裙子女; 小白鞋女春夏韩版平底真皮套脚松紧百搭基础板鞋休闲一脚蹬懒人鞋; 梅子熟了长袖雪纺连衣裙法国复古裙山本裙过膝仙女裙2019春秋新款.]; 2. 小瑞靓包圆环拼色链条小包包女2019新款时尚单肩斜跨包小方包女包,A. 宋黛Conybabe马甲女针织春背心学院风2019春秋季新款菱格V领上衣; B. 芮时 简约百搭又能凹造型！手工压褶工艺，高腰手工百褶裙秋冬; C. 漏肩上衣2018秋季性感挂脖漏肩t恤露肩喇叭袖开叉长袖上衣女; D. MG小象打底衫女夏薄款2019新款学生宽松针织衫圆领休闲短袖上衣潮 [Additional context: This item is frequently co-purchased with: 热风春季新款女士小清新蝴蝶结休闲鞋女平底单鞋潮H07W8705; 金大班秋墨2018冬季新款韩版加厚高腰百褶裙中长款针织半身裙子女; 金大班浪谷2019春夏新款港味法式复古百褶黑色易搭半身裙子女减龄.]; E. ins超火撞色针织卫裤秋冬新款加绒情侣休闲长裤束脚裤百搭运动裤; F. 网红潮人冬天海军帽子女秋冬季韩版潮百搭英伦八角贝雷帽时尚春秋 [Additional context: This item is frequently co-purchased with: 百搭潮流柳铆钉懒人鞋子男套脚鞋小怪兽真皮乐福鞋男鞋一脚蹬板鞋; 小粗腿一万年的爱！飞飞袖宽松阔腿连体裤女夏季气质棉麻连衣裙裤; 橘色慵懒风无帽大版卫衣女2019春季新款圆领套头韩版长袖宽松外套.]; G. @威廉威男士皮衣2018秋季新款潮流青年修身帅气真皮机车外套夹克; H. 高帮鞋韩版潮流高邦板鞋夏季男士休闲鞋子男潮鞋百搭嘻哈网红男鞋; I. 【专区任满2件打5折】港风休闲裤; J. 香港JTXS迷你小方包女斜挎蝴蝶结时尚甜美淑女手提包休闲化妆女包 [Additional context: This item is frequently co-purchased with: 蛋糕裙半身裙女早春季2019新款复古小黑裙高腰网纱裙中长款裙子夏.],B,B,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
2557,21834,8,I,"[35556, 8548]","[15041, 38425, 34793, 3484, 4229, 11956, 40456, 29736, 21834, 45963]",1. 一力米灰2018新款冬季真皮马衔扣平底懒人穆勒包头羊毛毛半拖鞋女 [Additional context: This item is frequently co-purchased with: 南瓜谷高腰西裤女休闲裤修身春秋铅笔裤加厚毛呢烟管长/短款K333; 夏莫卡高腰前开叉喇叭裤长裤2019春季新款复古休闲弹力微喇裤K61; 南瓜谷女装新款宽松套头连帽卫衣女短款纯棉外套长袖上衣W188.]; 2. HEYGIRL黑哥 金丝绒阔腿裤女 复古高腰垂感拖地裤休闲裤2018秋季 [Additional context: This item is frequently co-purchased with: 春季蝴蝶结尖头单鞋女2019新款中空浅口平底百搭一字扣仙女低跟鞋; 小优家包包 马鞍包菱格迷你小包包女包新款2019斜挎包百搭链条包; 高级感小包包女2019新款潮韩版链条百搭小方包洋气chic单肩斜挎包.],A. S15春夏新款磨砂皮拼接绸缎纯色2019原宿风chic运动平底休闲板鞋; B. 粗跟单鞋女2018新款仙女低跟毛毛鞋女外穿平底方头秋冬加绒豆豆鞋; C. RACE CHOICE 女包2019新款 复古帅气胸包多功能挎包真皮腰包潮女; D. EE 秋冬新款时尚羊毛呢帽 休闲百搭冬季礼帽 英伦帽子女; E. 2019新款蛇形真皮RC缠绕脚水钻凉鞋女夏一字带露趾中高跟粗跟罗马; F. 珂卡芙2017新款小白鞋百搭厚底内增高女鞋学生休闲单鞋女平底真皮; G. Q女家chic荷叶边格子裙裤一体包臀短裙子女秋冬a字半身裙百搭靴裤; H. ins超火的情侣装嘻哈卫衣男黄色可口可乐长袖宽松polo领上衣女潮; I. 牛角扣外套女羊羔毛毛绒2018冬季chic中长新款加厚麂皮毛一体大衣 [Additional context: This item is frequently co-purchased with: 伊芙丽2019春装新款短款黑色长袖真皮皮衣女翻领机车短款外套; 一力米灰2018冬季新款中跟方头粗跟绒面短筒靴弹力显瘦瘦裸靴子女; 人本帆布鞋女春季街拍厚底松糕小白鞋内增高休闲运动板鞋潮布鞋女.]; J. 貂绒女板鞋2018秋冬新款韩版百搭休闲鞋圆头学生平底加绒女鞋子潮,I,I,1,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
15923,22679,7,H,"[15706, 28427]","[18234, 19788, 39645, 38547, 11387, 12488, 37992, 22679, 32458, 35855]",1. 黄一琳2018春装新款V领套头毛衣马甲宽松针织打底衫无袖背心女; 2. 菲色如华时尚新款牛皮女包宽肩带水桶包单肩包斜挎手提包大包包女 [Additional context: This item is frequently co-purchased with: 初薇真皮手提大包包女2019新款撞色头层软牛皮通勤包单肩斜跨女包.],A. MG小象针织衫女春季2019新款修身打底衫黑色套头上衣女士内搭毛衣; B. 勿上热风17夏小白鞋女平底 牛皮撞色条纹休闲板鞋系带款H13W7301; C. 回力女鞋经典春季情侣帆布鞋女小白鞋女原宿ulzzang休闲布鞋板鞋; D. 稻草人女大包单肩包2018新款韩版时尚百搭手提包托特包旗舰店官网; E. 恬屋子 INS红人欧美质感金属大圈圈耳环夸张时髦镀金耳钉hoop百搭; F. 雪纺白色衬衫女2019秋装新款韩版上衣宽松气质衬衣长袖韩范百搭潮; G. 蝴蝶结耳环女气质韩国个性简约长款流苏耳坠耳钉少女新品潮人耳饰; H. 黄一琳2018春秋新款牛仔裤女小脚铅笔裤加厚直筒韩版裤弹九分裤; I. 【蜜儿酱】新款2019韩版百搭手提女包荔枝纹铂金包包结婚红色新娘; J. 2017秋新款真皮低跟方跟英伦鞋女 金属圆圈深口平底女单鞋乐福鞋,D,D,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
15919,33259,1,B,[48098],"[21626, 33259, 9564, 15909, 40766, 2089, 6971, 14616, 40413, 26028]",1. 【商场同款】太平鸟男装青年白色圆领打底衫休闲长袖T恤B1DC84X11,A. MG小象黑色高腰直筒裤女2018新款宽松显瘦休闲裤冬季复古chic裤子; B. Guuka运动束脚裤男潮牌 青少年日系hiphop潮流纯棉小脚卫裤男宽松; C. 简约光板日系2019春秋新品贝雷帽女潮品画家帽甜美可爱韩国蓓蕾帽; D. 时尚中长款半身裙秋冬季2018新款女韩版百搭复古chic百褶a字裙女; E. 子晴chic中长款双面羊毛呢外套女冬新款绑带宽松小个子呢子大衣潮 [Additional context: This item is frequently co-purchased with: 2019春季新款女装半袖宽松美女印花上衣重工亮片钉钻休闲百搭t恤; 子晴双面呢大衣收腰绑带潮流女装百搭冬新款韩版小个子毛呢外套女; Fion/菲安妮新款包包女斜跨单肩链条包 牛皮盒子蜜蜂包真皮小黑包.]; F. 诗凡黎2018夏季新款韩范chic荷叶领白色上衣学生简约短袖女春夏; G. 欧美2019夏季新款露趾透明鱼嘴高跟凉鞋女性感尖头细跟一字带女鞋 [Additional context: This item is frequently co-purchased with: 2019夏季仙女高跟鞋细带银色细跟性感夜店透明一字扣带凉鞋女百搭; 素萝原创 枕山。贰 中国风女装春秋新款复古刺绣长袖收腰连衣长裙; 鮀品帆布鞋女鞋子学生韩版复古港味鞋子女2019春秋季百搭流行潮鞋.]; H. 小优家XIAOYOUBAG迷你挎包女2018新款菱格链条包单肩斜挎小包包 [Additional context: This item is frequently co-purchased with: 小优家包包鳄鱼纹小方包女2019新款上新链条小包包百搭单肩斜挎包; XIAOYOUBAG星星少女小挎包链条斜挎包包女2019新款迷你夏天小包包; XIAOYOUBAG 鳄鱼纹小方包女2019新款时尚手提包百搭单肩斜挎包潮.]; I. 八公八婆2018冬季新款小个子毛呢外套设计感小众秋冬格子大衣女; J. fed2018春季新款羊绒浅口套脚单鞋 休闲方扣尖头低跟女鞋1160375,B,B,1,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
