method,signal,source_csv,index,bundle_id,true_indice,true_option_idx,true_option_char,prediction,prediction_idx,hit,score_len_ok,candidate_count,scores,candidate_indices,gt_valid_choice,gt_score,gt_min_rank,gt_max_rank,gt_avg_rank,gt_in_top_tie,gt_unique_top1,gt_gap_to_top,gt_top_score,gt_second_margin,gt_top_tie_size,gt_all_tied,gt_all_zero,gt_positive_signal,pred_valid_choice,pred_score,pred_min_rank,pred_max_rank,pred_avg_rank,pred_in_top_tie,pred_unique_top1,pred_gap_to_top,pred_top_score,pred_second_margin,pred_top_tie_size,pred_all_tied,pred_all_zero,pred_positive_signal
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,5,12361.0,26154.0,0,A,B,1,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26154, 28539, 21189, 4960, 37285, 21853, 1654, 3688, 41202, 39433]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,5,12361.0,26154.0,0,A,B,1,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26154, 28539, 21189, 4960, 37285, 21853, 1654, 3688, 41202, 39433]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,6,4551.0,32272.0,2,C,D,3,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19155, 47719, 32272, 19995, 41106, 41550, 21652, 10778, 16170, 41367]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,6,4551.0,32272.0,2,C,D,3,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[19155, 47719, 32272, 19995, 41106, 41550, 21652, 10778, 16170, 41367]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,7,379.0,39127.0,8,I,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13334, 35153, 27939, 44, 36231, 12369, 38568, 25367, 39127, 15496]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,7,379.0,39127.0,8,I,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13334, 35153, 27939, 44, 36231, 12369, 38568, 25367, 39127, 15496]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,8,10076.0,11606.0,6,G,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18780, 18870, 26030, 42036, 48201, 30559, 11606, 35534, 10506, 19327]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,8,10076.0,11606.0,6,G,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18780, 18870, 26030, 42036, 48201, 30559, 11606, 35534, 10506, 19327]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,9,14042.0,13907.0,1,B,B,1,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[359, 13907, 18639, 5486, 9889, 12199, 47474, 43932, 45516, 19213]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,9,14042.0,13907.0,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[359, 13907, 18639, 5486, 9889, 12199, 47474, 43932, 45516, 19213]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,10,7226.0,36389.0,8,I,I,8,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25915, 1514, 40157, 35408, 20903, 19226, 18129, 13199, 36389, 40006]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,10,7226.0,36389.0,8,I,I,8,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25915, 1514, 40157, 35408, 20903, 19226, 18129, 13199, 36389, 40006]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,11,5280.0,31930.0,1,B,B,1,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23681, 31930, 24396, 1908, 45697, 2857, 9678, 13141, 36294, 46788]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,11,5280.0,31930.0,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[23681, 31930, 24396, 1908, 45697, 2857, 9678, 13141, 36294, 46788]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,12,15019.0,10707.0,6,G,E,4,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17408, 41463, 31283, 43305, 10781, 10069, 10707, 20359, 30560, 26051]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,12,15019.0,10707.0,6,G,E,4,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[17408, 41463, 31283, 43305, 10781, 10069, 10707, 20359, 30560, 26051]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,13,19644.0,28894.0,3,D,D,3,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38806, 44831, 2804, 28894, 35729, 47697, 17714, 9565, 21749, 12019]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,13,19644.0,28894.0,3,D,D,3,1,1,10,"[0.0, 0.0, 0.0, 3.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[38806, 44831, 2804, 28894, 35729, 47697, 17714, 9565, 21749, 12019]",1,3.6,1,1,1.0,1,1,0.0,3.6,3.6,1,0,0,1,1,3.6,1,1,1.0,1,1,0.0,3.6,3.6,1,0,0,1
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,14,2032.0,20323.0,3,D,H,7,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,14,2032.0,20323.0,3,D,H,7,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,15,19614.0,39019.0,9,J,H,7,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21667, 11033, 36019, 24962, 1794, 11069, 1971, 29379, 35198, 39019]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,15,19614.0,39019.0,9,J,H,7,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21667, 11033, 36019, 24962, 1794, 11069, 1971, 29379, 35198, 39019]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,16,118.0,12263.0,4,E,E,4,1,1,10,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2108, 38856, 1328, 21765, 12263, 27644, 10547, 20341, 39258, 21803]",1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1,1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1
base,user_pref,results\pog\results_pog_20260416_142034.csv,16,118.0,12263.0,4,E,E,4,1,1,10,"[0.0, 0.0, 0.0, 0.0, 33.3, 0.0, 0.0, 0.0, 0.0, 0.0]","[2108, 38856, 1328, 21765, 12263, 27644, 10547, 20341, 39258, 21803]",1,33.3,1,1,1.0,1,1,0.0,33.3,33.3,1,0,0,1,1,33.3,1,1,1.0,1,1,0.0,33.3,33.3,1,0,0,1
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,17,6154.0,22634.0,7,H,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13105, 43267, 11112, 47425, 26145, 32411, 32335, 22634, 27122, 10778]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,17,6154.0,22634.0,7,H,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13105, 43267, 11112, 47425, 26145, 32411, 32335, 22634, 27122, 10778]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,18,9585.0,32736.0,2,C,C,2,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23634, 22579, 32736, 37514, 27270, 19862, 44618, 19836, 1601, 11268]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,18,9585.0,32736.0,2,C,C,2,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[23634, 22579, 32736, 37514, 27270, 19862, 44618, 19836, 1601, 11268]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,19,16123.0,10378.0,9,J,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[36814, 3872, 29046, 44385, 47551, 5430, 14613, 46301, 29108, 10378]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,19,16123.0,10378.0,9,J,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[36814, 3872, 29046, 44385, 47551, 5430, 14613, 46301, 29108, 10378]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,20,3227.0,26866.0,1,B,I,8,0,1,10,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[39760, 26866, 24291, 48231, 32361, 32643, 18450, 5916, 17692, 17067]",1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1,1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1
base,user_pref,results\pog\results_pog_20260416_142034.csv,20,3227.0,26866.0,1,B,I,8,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[39760, 26866, 24291, 48231, 32361, 32643, 18450, 5916, 17692, 17067]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,21,341.0,38297.0,6,G,A,0,0,1,10,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[46116, 11317, 33306, 10502, 9799, 18028, 38297, 16445, 37734, 25846]",1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1,1,0.0,2,10,6.0,0,0,2.0,2.0,2.0,1,0,0,1
base,user_pref,results\pog\results_pog_20260416_142034.csv,21,341.0,38297.0,6,G,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[46116, 11317, 33306, 10502, 9799, 18028, 38297, 16445, 37734, 25846]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,22,7171.0,5677.0,6,G,D,3,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23989, 26324, 43720, 5877, 27569, 12048, 5677, 2970, 48322, 33751]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,22,7171.0,5677.0,6,G,D,3,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[23989, 26324, 43720, 5877, 27569, 12048, 5677, 2970, 48322, 33751]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,23,11406.0,10008.0,1,B,B,1,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10611, 10008, 12190, 46200, 10553, 44237, 5421, 37898, 560, 7916]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,23,11406.0,10008.0,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10611, 10008, 12190, 46200, 10553, 44237, 5421, 37898, 560, 7916]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,24,209.0,28580.0,9,J,D,3,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21631, 14150, 36466, 40101, 8724, 43933, 2828, 4984, 25472, 28580]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,24,209.0,28580.0,9,J,D,3,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21631, 14150, 36466, 40101, 8724, 43933, 2828, 4984, 25472, 28580]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,25,18951.0,43920.0,0,A,J,9,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[43920, 44630, 42150, 39691, 23389, 15546, 6485, 37610, 45761, 1671]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,25,18951.0,43920.0,0,A,J,9,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[43920, 44630, 42150, 39691, 23389, 15546, 6485, 37610, 45761, 1671]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,26,10838.0,21574.0,0,A,A,0,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21574, 27172, 9354, 9727, 31651, 10026, 9047, 15237, 32160, 13663]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,26,10838.0,21574.0,0,A,A,0,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21574, 27172, 9354, 9727, 31651, 10026, 9047, 15237, 32160, 13663]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,27,15964.0,14978.0,1,B,E,4,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[43634, 14978, 16305, 36280, 10005, 37150, 23454, 2896, 32608, 21070]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,27,15964.0,14978.0,1,B,E,4,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[43634, 14978, 16305, 36280, 10005, 37150, 23454, 2896, 32608, 21070]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,28,2242.0,29940.0,3,D,A,0,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25824, 9600, 35684, 29940, 35396, 6788, 642, 27510, 31928, 46697]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,28,2242.0,29940.0,3,D,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25824, 9600, 35684, 29940, 35396, 6788, 642, 27510, 31928, 46697]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,29,3374.0,21774.0,6,G,H,7,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35992, 10587, 15258, 37611, 17213, 13746, 21774, 10581, 18854, 33924]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,29,3374.0,21774.0,6,G,H,7,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[35992, 10587, 15258, 37611, 17213, 13746, 21774, 10581, 18854, 33924]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog\results_pog_20260416_142034.csv,30,13596.0,40137.0,7,H,H,7,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2072, 993, 20708, 3910, 38554, 38931, 13103, 40137, 32410, 29778]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog\results_pog_20260416_142034.csv,30,13596.0,40137.0,7,H,H,7,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2072, 993, 20708, 3910, 38554, 38931, 13103, 40137, 32410, 29778]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
