bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
3077,170752,3,D,"[19780, 206020, 70745, 55605, 181056]","[38625, 19084, 182874, 170752, 88734, 108429, 127087, 143088, 155295, 103530]",1. Happy Together - The Turtles - Happy Together; 2. Never Be Like You - Flume - Skin; 3. Pirouette - Made in Heights - Without My Enemy What Would I Do; 4. Don't You (Forget About Me) - Simple Minds - Once Upon A Time; 5. Everybody Wants To Rule The World - Tears For Fears - Songs From The Big Chair,"A. The Midnight Hour - Ray Charles - The Genius Sings The Blues; B. 사실은 The Truth Is - Jay Park - Everything You Wanted; C. Long Way Down - D.A. Wallach - Time Machine; D. L.I.F.E.G.O.E.S.O.N. - Noah And The Whale - Last Night On Earth; E. Perdóname - Prince Royce - Soy El Mismo; F. You Are My Vision - Rend Collective - Homemade Worship by Handmade People; G. Love the Money - Dexta Daps - Love the Money - Single; H. Forever Reign - North Point InsideOut Featuring Seth Condrey - No One Higher; I. Love Me More - Maggie Rose - The Variety Show, Vol. 1; J. Be My Lover - Fletan Power - Kings of Disco",D,D,1,0.82,0.988
833,137047,8,I,"[14183, 62649, 134606, 159062, 180803]","[19001, 23939, 103206, 187284, 823, 212995, 19239, 157753, 137047, 83886]","1. In Summer - Josh Gad - Frozen; 2. I'll Make a Man Out of You - From ""Mulan""/Soundtrack - Donny Osmond - Mulan; 3. I Won't Say (I'm in Love) - Lillias White - Hercules Original Soundtrack; 4. Out There - Tony Jay - The Hunchback Of Notre Dame; 5. Part of Your World - From ""The Little Mermaid""/ Soundtrack Version - Jodi Benson - Little Mermaid","A. Cathedrals - Tenth Avenue North - Cathedrals (Deluxe Edition); B. Sub Specie Aeternitatis - Hideous Divinity - Adveniens; C. Laundromat - Bombadil - All That the Rain Promises; D. November Rain - Guns N' Roses - Use Your Illusion I; E. 27 - Allan Rayman - Hotel Allan; F. Sí - Martin Jensen - Sí; G. Billie Jean (feat. Luciano) - Easy Star All-Stars - Easy Star's Thrillah; H. Mora Piya - Aadesh Shrivastava - A Decade of Love; I. I See the Light - From ""Tangled""/Soundtrack Version - Mandy Moore - Tangled; J. bluebird - Christina Perri - lovestrong.",I,I,1,0.82,0.988
5052,140136,3,D,"[44549, 77433, 155521, 181252, 174743]","[162345, 161357, 82487, 140136, 106319, 105909, 187374, 18238, 149958, 4419]",1. If You Could Only See - Tonic - Lemon Parade; 2. The Adventures Of Rain Dance Maggie - Red Hot Chili Peppers - I'm With You; 3. Bitter Sweet Symphony - The Verve - Urban Hymns; 4. Disarm - The Smashing Pumpkins - Siamese Dream; 5. Today - The Smashing Pumpkins - Siamese Dream,A. Bands - Speaker Knockerz - Married to the Money; B. Golden Retriever - Super Furry Animals - Phantom Power; C. Jump - Crazy Frog - Everybody Dance Now; D. Dani California - Red Hot Chili Peppers - Stadium Arcadium; E. Let There Be Dub - Aldubb - Let There Be Dub; F. How Beautiful (Live) - Mosaic MSC - Glory & Wonder; G. Hollow Ponds - Damon Albarn - Everyday Robots; H. Im Glad Your Doing Well - Cottonwood Firing Squad - Wyoming (And Other Songs to Kill Yourself To); I. Into The Night - Beacon - For Now; J. Something I Said - Thundamentals - So We Can Remember,D,D,1,0.82,0.988
11997,194515,6,G,"[143504, 90618, 38279, 169365, 46465]","[8445, 201638, 211602, 54760, 125606, 173764, 194515, 200552, 67687, 116609]",1. Throw - D.VELOPED - Throw Some D's On That Blink; 2. My Body - Two Door Cinema Club Remix - Young the Giant - Remixes; 3. Collide - Radio Edit - Leona Lewis - Collide; 4. The Way - Ariana Grande - Yours Truly; 5. Call Me Maybe - Manhattan Clique Remix - Carly Rae Jepsen - Call Me Maybe,"A. Juices - Virtual Riot - Chemistry EP; B. Poquito A Poquito - Henry Santos - Introducing Henry Santos; C. Big Ugly - Snarky Puppy - Culcha Vulcha; D. Miss U Less, See U More - Faithless - No Roots; E. Settle Down - Mavado - The Hit LIst Vol. III; F. Don't Forget - Young Lyre - Weekend; G. Feel Again - OneRepublic - Native; H. My God - Marc Broussard - Momentary Setback; I. King Of Apology - Jana Kramer - Jana Kramer; J. Deeper - Alaine - Strictly The Best Vol. 36",G,G,1,0.82,0.988
7189,172001,2,C,"[205416, 50717, 196331, 30063, 132129]","[78680, 191066, 172001, 166954, 158996, 151745, 123015, 12830, 79757, 76012]",1. That Home - The Cinematic Orchestra - Ma Fleur; 2. Endlessly - Green River Ordinance - Out Of My Hands; 3. Parachute (Acoustic) - Ingrid Michaelson - Parachute(s) Remixed; 4. Still Hurting - Anna Kendrick - The Last Five Years; 5. Je T'aime - Kelly Sweet - We Are One,"A. Sunlight (feat. Years and Years) - Radio Edit - The Magician - Sunlight (feat. Years & Years); B. Strangers In The Night - Digitally Remastered 99 - Wayne Newton - Wild, Cool & Swingin'; C. Let It Be Me - Ray LaMontagne - Gossip In The Grain; D. Too Much, Too Young, Too Fast - Airbourne - Runnin' Wild; E. Making Up the Rules - Redinho - Redinho; F. Bad Mutha - CeeLo Green - Cee-Lo Green And His Perfect Imperfections; G. They Can't Take That Away From Me - Ella Fitzgerald - Ella & Louis; H. Get Up - Barcelona - Absolutes; I. Devil Knows - Widowspeak - Almanac; J. クリスマス・イヴのモンタージュ - RJD2 - ナイトメアー・リヴィジテッド",H,H,0,0.82,0.988
10579,94609,2,C,"[39502, 180687, 62505, 59738, 133189]","[92879, 62126, 94609, 115241, 20069, 44499, 82106, 155144, 159837, 344]",1. Make You Feel My Love - Adele - 19; 2. If I Ain't Got You - Alicia Keys - The Diary Of Alicia Keys; 3. Across the Universe - Fiona Apple - Pleasantville -Music From The Motion Picture; 4. Lucky - Spotify Session - Jason Mraz - Spotify Sessions; 5. Your Song - Elton John - Elton John,A. Say Something - A Great Big World - Is There Anybody Out There? - Track by Track Commentary; B. One Hundred Years - The Cure - Pornography; C. Lovesong - The Cure - Disintegration; D. pick up the phone - Young Thug - Birds In The Trap Sing McKnight; E. Cotton Tail - Duke Ellington Orchestra - Cigar Club Favorites: Big Band and Jazz; F. Imma Do It - J Moss - V4...The Other Side; G. On the Other Side - Chase McBride - Cold Water; H. Sister Christian - James Carpinello - Rock Of Ages; I. Rebel Music (3 O'Clock Roadblock) - Charlie Hunter - Natty Dread; J. La Niña de tus Ojos - Daniel Calveti - Vivo para Ti,A,A,0,0.82,0.988
6811,171410,3,D,"[139017, 17248, 4806, 200060, 86385]","[120985, 130624, 135631, 171410, 167766, 39328, 175836, 95957, 72607, 158906]",1. River Water - Live & Unplugged - Moon Taxi - Acoustic on West 56th; 2. Float On - Modest Mouse - Good News For People Who Love Bad News; 3. Stay With Me - Sam Smith - In The Lonely Hour; 4. I Am the Lion King - PAPA - A Good Woman Is Hard to Find; 5. The River - Imagine Dragons - Night Visions,A. Le Vicomte - Soel - Memento; B. Smalltown Boy - Flatliners Remix - Kenji Club - Chill Lounge Del Mar; C. Maybe One Day (feat. Black Spade) - Blu & Exile - Give Me My Flowers While I Can Still Smell Them; D. Moth's Wings - Passion Pit - Manners; E. Mississippi You - The Hundred Acre Woods - The Hundred Acre Woods EP; F. Whirly-Bird - Count Basie - The Atomic Mr Basie; G. The Darktown Strutters' Ball - Alberta Hunter - Amtrak Blues; H. Damaged - Fiction Family - Fiction Family Reunion [Spotify Exclusive Version]; I. Que Bello - Dinamitando Dinamita - 30 Pegaditas Pa'Gozar; J. Reveries - Ramin Djawadi - Westworld: Season 1 (Music from the HBO® Series),D,D,1,0.82,0.988
9231,11319,9,J,"[103595, 165667, 135291, 182652, 107788]","[179409, 34051, 127744, 149208, 78041, 154759, 126854, 60025, 196830, 11319]",1. Respect - Aretha Franklin - I Never Loved A Man The Way I Love You; 2. What A Wonderful World - Single Version - Louis Armstrong - What A Wonderful World; 3. These Boots Are Made For Walkin' - Nancy Sinatra - Boots; 4. Black Velvet - Alannah Myles - Alannah Myles; 5. I Will Survive - 1981 Re-recording - Gloria Gaynor - I Will Survive,A. Bae City Rollaz (feat. Natvnomvzik) - Yung Bae - Bae; B. Ghosts - Trampled By Turtles - WILD ANIMALS; C. In Praise Of Bacchus - Type O Negative - The Complete Roadrunner Collection 1991-2003; D. The Summer - ATB - Two Worlds; E. River - Live at SXSW 2015 - Leon Bridges - Spotify Sessions; F. It Won't Be Long Now - Karen Olivo - In The Heights (Original Broadway Cast Recording); G. Bad Trip - Original Mix - Nero UK - Audio Phreaks Vol.6; H. Indestructible (feat. MAX) - Not Your Dope - Indestructible (feat. MAX); I. Rosa - Tosca - No Hassle; J. Feeling Good - Nina Simone - I Put A Spell On You,J,J,1,0.82,0.988
11447,72146,3,D,"[158764, 42279, 154588, 61047, 34891]","[81031, 151125, 17279, 72146, 209192, 150049, 198512, 11957, 106119, 10843]","1. Under The Influence - Snoh Aalegra - Don't Explain - EP; 2. Get You (feat. Kali Uchis) - Daniel Caesar - Freudian; 3. Redbone - Childish Gambino - ""Awaken, My Love!""; 4. Belong To You - Sabrina Claudio - About Time; 5. Orion's Belt - Sabrina Claudio - Confidently Lost","A. O Morro Nao Tem Vez - Antônio Carlos Jobim - The Composer Of "" Desafinado"", Plays; B. I'm Yours - From The Casa Nova Sessions - Jason Mraz - We Sing. We Dance. We Steal Things.; C. Outlaw - The Staves - Sleeping In A Car; D. Unravel Me - Sabrina Claudio - About Time; E. Suicide Is Painless (From the 20th Century-Fox film ""M*A*S*H"") - Vocal Version - Johnny Mandel - M*A*S*H (Soundtrack); F. Crazy Love - Brian McKnight - I Remember You; G. Punishment Time - Korn - The Paradigm Shift; H. At This Point In My Life - Tracy Chapman - New Beginning; I. Under the Influence - Joe Krown - Live at the Maple Leaf; J. F**k With U - Pia Mia - F**k With U",D,D,1,0.82,0.988
2364,99312,9,J,"[58734, 67675, 113928, 122950, 55805]","[206478, 100111, 5782, 27113, 22424, 201870, 142388, 35104, 44619, 99312]",1. Holding Hands - Woven In Time Album Version - Steve Green - Woven In Time; 2. I Won't Give Up - Jason Mraz - Love Is A Four Letter Word; 3. Perfect - Ed Sheeran - ÷; 4. The Perfect Gift - Stephan Moccio - The Perfect Gift; 5. You're Still You - Josh Groban - Josh Groban,A. The Well - Imaginary Future - Fire Escape; B. Over the Rainbow - The Checkers - The Blue Vinyl; C. Let's Go To Bed - The Cure - Greatest Hits; D. Never - Phonat - Never EP; E. Don't Walk Away - Cheyenne Jackson - Xanadu: Original Broadway Cast Recording; F. Smoke And Mirrors - Imagine Dragons - Smoke + Mirrors; G. Get Hype - 1GN - Unite; H. Glow - The Digital Age - Evening:Morning; I. Used to You - Luke Combs - Used to You; J. Reflecting Light - Sam Phillips - A Boot and a Shoe,J,J,1,0.82,0.988
5897,140660,6,G,"[212727, 199908, 24979, 103085, 153179]","[1362, 156663, 120651, 83107, 180458, 122179, 140660, 204270, 22903, 31221]","1. Just For Now - Pentatonix - That's Christmas To Me (Deluxe Edition); 2. The First Noel - Brett Eldredge - Glow; 3. O Come, All Ye Faithful - Pentatonix - A Pentatonix Christmas; 4. White Christmas - Brett Eldredge - Glow; 5. I'll Be Home - Meghan Trainor - Title",A. Odisea - Ozuna - Odisea; B. High Priestess - Active Child - You Are All I See; C. Iktara - Instrumental - Amit Trivedi - Unchained Melodies; D. The Walker - Fitz and The Tantrums - More Than Just A Dream; E. No Fear in Love - Steffany Gretzinger - The Undoing; F. Have Yourself A Merry Little Christmas - Kim Walker-Smith - When Christmas Comes; G. Silent Night - Brett Eldredge - Glow; H. Con Te Partirò - Andrea Bocelli - Bocelli; I. Don't Let Me Down - W&W Remix - The Chainsmokers - Don't Let Me Down (Remixes); J. Siempre Estas Tú - La Arrolladora Banda El Limón De Rene Camacho - Todo Depende De Ti,G,G,1,0.82,0.988
4995,109542,6,G,"[71471, 113965, 51651, 137346, 107846]","[167299, 59896, 103741, 77589, 144640, 26486, 109542, 19771, 20485, 133058]",1. Follow The Leader - Wisin & Yandel - Líderes; 2. Tengo Un Amor - Remix Version - Toby Love - Toby Love; 3. El Amor Que Perdimos - Prince Royce - Prince Royce; 4. Addicted to You - Shakira - Sale El Sol; 5. Hold You - Hold Yuh - Gyptian - Hold You,"A. Do Right - Mario - Go; B. Lost World - Myuu - The Dark Piano, Vol. 2 (Myuuji Remastered); C. For You - Loosid - For You; D. Morning Coffee - Blkngld - Downtime; E. Loco - Siddhartha - El Vuelo del Pez; F. What Made Milwaukee Famous - Del McCoury - A Deeper Shade of Blue; G. Obsesion - Aventura - We Broke The Rules; H. My Name is Jeff - 2014 - M.S.Y.G - From North; I. Sayonara - Gina T. - My Greatest Hits; J. REM Phase - Meditation Music Zone - Deep Meditation 50: Relaxation & Sleep, Yoga, Meditation, Massage, Healing Music with Nature Sounds",G,G,1,0.82,0.988
1513,163781,3,D,"[38752, 209896, 55154, 116182, 137409]","[59840, 171450, 168804, 163781, 106806, 101986, 94379, 20445, 196960, 93794]",1. Wat's Wrong (feat. Zacari & Kendrick Lamar) - Isaiah Rashad - The Sun's Tirade; 2. Heavenly Father - Isaiah Rashad - Cilvia Demo; 3. Ambitionz Az A Ridah - 2Pac - All Eyez On Me; 4. Bomb (feat. Raekwon) - Freddie Gibbs - Piñata; 5. Shame (feat. BJ The Chicago Kid) - Freddie Gibbs - Piñata,A. Coming Home - ILIVEHERE. - Coming Home; B. Set to Fail - Lamb of God - Wrath; C. Cygnes - Mr Sam - Cygnes; D. West Savannah (feat. SZA) - Isaiah Rashad - Cilvia Demo; E. Cadillac Dreams (feat. Big K.R.I.T.) - SiR - HER; F. My Friends Over You - New Found Glory - Sticks and Stones; G. Dyed in the Wool - Widowspeak - Almanac; H. Will You Still Love Me Tomorrow - Ben E. King - The Ultimate Collection; I. U Don't See Me (feat. Slim Thug) - Young Dro - Best Thang Smokin'; J. Cultural Names - Russell Peters - Outsourced,D,D,1,0.82,0.988
5111,97310,3,D,"[187686, 24530, 189314, 23798, 111518]","[99704, 166013, 75392, 97310, 171091, 11737, 144741, 28057, 187468, 33392]",1. Concrete Wall - Zee Avi - Ghostbird; 2. Doin' it Right - Daft Punk - Random Access Memories; 3. The Great Impression - Sparkadia - The Great Impression; 4. Make Our Own Way - Little Brutes - Desire; 5. Helpless Blues - The Bamboos - Fever In The Road,"A. Same Same - SoDown - Same Same; B. Last Week - Darrio - Last Week - Single; C. Marie-Jose Nayeba - Grand Kalle - Succès des années 50 / 60, Vol. 2; D. Don’t Wait - Mapei - Hey Hey; E. Maybe Tonight - The A Cappella Group - Stay Gold; F. The Lights - Panda Eyes - Kiko; G. Love Sponge - Buju Banton - Inna Heights; H. Shine On - Mondo Radio Edit - R.I.O. - Shine On; I. Good Good Father - Shane & Shane - The Worship Initiative, Vol. 11; J. Mere Khwabon Mein - From ""Dilwale Dulhania Le Jayenge"" - Lata Mangeshkar - Legends: Lata Mangeshkar - The Melody Queen, Vol. 5",D,D,1,0.82,0.988
227,106228,5,F,"[183083, 15565, 102603, 133967, 142148]","[141256, 147320, 139408, 75803, 22408, 106228, 197323, 29224, 92616, 61150]",1. Nothing Is Real - The Goo Goo Dolls - Something For The Rest Of Us; 2. Wild & Free - A Rocket To The Moon - Wild & Free; 3. Fast In My Car - Paramore - Paramore; 4. Everybody Wants To Rule The World - Relient K - Is For Karaoke; 5. Its Me - Nevertheless - Live Like We're Alive,A. Sometimes I Cry - Jason Crabb - Jason Crabb; B. Remnants of What People Used to Be - Days N Daze - Rogue Taxidermy; C. Obey Your Guns - Matrimony - Montibello Memories; D. Crying Clown - The Wytches - Annabel Dream Reader; E. Season of the Witch - 2002 Remix w/o Horns - Al Kooper - Super Session; F. Only Place I Call Home - Every Avenue - Bad Habits; G. Her - Vincent - Her; H. The Feels - Londrelle - Feels; I. Beggars Day - Skid Row - Slave To The Grind; J. Against The Grain - Hudson and Troop - Open up Slowly - EP,F,F,1,0.82,0.988
6373,161171,2,C,"[169780, 157110, 47780, 141844, 86028]","[132548, 71670, 161171, 194058, 54764, 182157, 162984, 106941, 161590, 47965]","1. Funky Child - Lords Of The Underground - Here Come the Lords; 2. Running Your Mouth (feat. Snoop Dogg, Nate Dogg, Fabolous and Busta Rhymes) - Featuring Snoop Dogg, Nate Dogg, Fabolous and Busta Rhymes Explicit Album Version - The Notorious B.I.G. - Greatest Hits; 3. Get By - Talib Kweli - Quality; 4. I Don't Want No College Degree - Afroman - The Frorider; 5. Rest Of My Life - Kottonmouth Kings - Rollin' Stoned","A. Rain On Me - Tamia - Tamia; B. Baby Talk - Jan & Dean - Lights Out The Dore Records Story 1958-1962; C. Brooklyn Zoo - Ol' Dirty Bastard - Return To The 36 Chambers: The Dirty Version; D. Sophomore - Ciara - Ciara; E. All I Need - Radiohead - In Rainbows; F. Build Me Up Buttercup - The Foundations - The Foundations; G. She Got Over Me - Saving Abel - Saving Abel; H. Sacred Stones - Sheila Chandra - Weaving My Ancestors' Voices; I. Creep (Glee Cast Version) - Glee Cast - Glee: The Music, The Complete Season Four; J. Doves In The Wind - SZA - Ctrl",C,C,1,0.82,0.988
