row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option,pairmean_sims_by_option,pairmax_sims_by_option
10,7226,36389,8,I,I,8,1,0,,1,10,0.3545509874820709,0.4190950393676758,0.4976791441440582,0.26100069284439087,-0.06454405188560486,-0.1431281566619873,9,0,0,0.1111111111111111,1,1514,0.4976791441440582,0.3545509874820709,0,9,0.3545509874820709,0.4190950393676758,0.4976791441440582,-0.1431281566619873,9,0,0.3545509874820709,0.4190950393676758,0.4976791441440582,-0.1431281566619873,9,0,0.3591834306716919,0.4197683334350586,0.2590516209602356,"[25915, 1514, 40157, 35408, 20903, 19226, 18129, 13199, 36389, 40006]","[0.3624476194381714, 0.4976791441440582, 0.4858470857143402, 0.3862680494785309, 0.4511203169822693, 0.26100069284439087, 0.41416096687316895, 0.45232445001602173, 0.3545509874820709, 0.46100711822509766]","[0.3624476194381714, 0.4976791441440582, 0.4858470857143402, 0.3862680494785309, 0.4511203169822693, 0.26100069284439087, 0.41416096687316895, 0.45232445001602173, 0.3545509874820709, 0.46100711822509766]","[0.3624476194381714, 0.4976791441440582, 0.4858470857143402, 0.3862680494785309, 0.4511203169822693, 0.26100069284439087, 0.41416096687316895, 0.45232445001602173, 0.3545509874820709, 0.46100711822509766]"
11,5280,31930,1,B,B,1,1,0,,2,10,0.4597262740135193,0.4770451784133911,0.6369130611419678,0.4022170901298523,-0.017318904399871826,-0.1771867871284485,6,0,0,0.16666666666666666,0,23681,0.6369130611419678,0.4597262740135193,0,6,0.36748746037483215,0.3813316226005554,0.5091240406036377,-0.14163658022880554,6,0,0.3851005434989929,0.41657501459121704,0.5902110934257507,-0.2051105499267578,8,0,0.34636208415031433,0.5134949684143066,0.2180463820695877,"[23681, 31930, 24396, 1908, 45697, 2857, 9678, 13141, 36294, 46788]","[0.6369130611419678, 0.4597262740135193, 0.41855746507644653, 0.5258159637451172, 0.4446009397506714, 0.4701154828071594, 0.48714131116867065, 0.4022170901298523, 0.43500030040740967, 0.47304511070251465]","[0.5091240406036377, 0.36748746037483215, 0.33457887172698975, 0.4203171730041504, 0.3553970158100128, 0.37579214572906494, 0.3894020915031433, 0.32151687145233154, 0.3477226793766022, 0.37813398241996765]","[0.5902110934257507, 0.3851005434989929, 0.36052292585372925, 0.4426414668560028, 0.3905216455459595, 0.42423534393310547, 0.40961283445358276, 0.3257234990596771, 0.3975323736667633, 0.40817388892173767]"
12,15019,10707,6,G,E,4,0,0,,2,10,0.4834626019001007,0.4872529208660126,0.5688616037368774,0.3559618592262268,-0.0037903189659118652,-0.08539900183677673,6,0,0,0.16666666666666666,4,10781,0.5688616037368774,0.5688616037368774,1,1,0.40970808267593384,0.41292014718055725,0.4820789694786072,-0.07237088680267334,6,0,0.41802480816841125,0.4520604908466339,0.5550390481948853,-0.137014240026474,7,0,0.38519972562789917,0.46286100149154663,0.32868829369544983,"[17408, 41463, 31283, 43305, 10781, 10069, 10707, 20359, 30560, 26051]","[0.5615048408508301, 0.45563942193984985, 0.3608369827270508, 0.532355785369873, 0.5688616037368774, 0.5509661436080933, 0.4834626019001007, 0.3559618592262268, 0.5468825101852417, 0.45226699113845825]","[0.4758446216583252, 0.3861294686794281, 0.3057895004749298, 0.45114243030548096, 0.4820789694786072, 0.46691346168518066, 0.40970808267593384, 0.3016582131385803, 0.46345293521881104, 0.38327157497406006]","[0.5182560086250305, 0.4167478084564209, 0.31446197628974915, 0.46409428119659424, 0.5302852988243103, 0.5550390481948853, 0.41802480816841125, 0.32086682319641113, 0.5104146599769592, 0.43837857246398926]"
13,19644,28894,3,D,D,3,1,0,,2,10,0.4813540279865265,0.44044622778892517,0.5329123735427856,0.37514618039131165,0.04090780019760132,-0.051558345556259155,3,0,1,0.3333333333333333,2,2804,0.5329123735427856,0.4813540279865265,0,3,0.4098527431488037,0.3750215768814087,0.4537525773048401,-0.04389983415603638,3,0,0.4501829743385315,0.41707009077072144,0.49220290780067444,-0.042019933462142944,3,0,0.39700835943222046,0.5379396677017212,0.25349336862564087,"[38806, 44831, 2804, 28894, 35729, 47697, 17714, 9565, 21749, 12019]","[0.4346541464328766, 0.41166287660598755, 0.5329123735427856, 0.4813540279865265, 0.40511560440063477, 0.45542728900909424, 0.4934445023536682, 0.37514618039131165, 0.41098618507385254, 0.4446668028831482]","[0.3700898587703705, 0.3505136966705322, 0.4537525773048401, 0.4098527431488037, 0.34493911266326904, 0.3877774178981781, 0.42014747858047485, 0.31942129135131836, 0.3499375283718109, 0.37861520051956177]","[0.44646650552749634, 0.42947670817375183, 0.49220290780067444, 0.4501829743385315, 0.39741262793540955, 0.40195798873901367, 0.48723721504211426, 0.3279211223125458, 0.3601362407207489, 0.4108194410800934]"
14,2032,20323,3,D,H,7,0,0,,2,10,0.5400265455245972,0.49694883823394775,0.618566632270813,0.3860883414745331,0.043077707290649414,-0.07854008674621582,4,0,0,0.25,6,33807,0.618566632270813,0.6017460823059082,0,2,0.4578187167644501,0.42129865288734436,0.5244026780128479,-0.06658396124839783,4,0,0.49179399013519287,0.4637332558631897,0.606483519077301,-0.11468952894210815,5,0,0.3953099548816681,0.6950023770332336,0.30031269788742065,"[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]","[0.48859596252441406, 0.580775260925293, 0.3860883414745331, 0.5400265455245972, 0.38923969864845276, 0.5266929864883423, 0.618566632270813, 0.6017460823059082, 0.47860005497932434, 0.4022345542907715]","[0.4142172336578369, 0.49236416816711426, 0.32731443643569946, 0.4578187167644501, 0.3299860954284668, 0.4465147852897644, 0.5244026780128479, 0.5101427435874939, 0.40574318170547485, 0.34100258350372314]","[0.437379390001297, 0.606483519077301, 0.35242849588394165, 0.49179399013519287, 0.3493988513946533, 0.5172286629676819, 0.5744085907936096, 0.5367991924285889, 0.4274783134460449, 0.3719942569732666]"
15,19614,39019,9,J,H,7,0,0,,2,10,0.5675019025802612,0.4518432021141052,0.6141479015350342,0.29164713621139526,0.115658700466156,-0.04664599895477295,3,0,1,0.3333333333333333,7,29379,0.6141479015350342,0.6141479015350342,1,1,0.49174731969833374,0.39152759313583374,0.5321664810180664,-0.040419161319732666,3,0,0.4947742223739624,0.4263170063495636,0.5715281367301941,-0.07675391435623169,4,0,0.4046286344528198,0.7452976703643799,0.30779150128364563,"[21667, 11033, 36019, 24962, 1794, 11069, 1971, 29379, 35198, 39019]","[0.4902995228767395, 0.29164713621139526, 0.4753008186817169, 0.31234878301620483, 0.5816959142684937, 0.35085034370422363, 0.5437479019165039, 0.6141479015350342, 0.4065502882003784, 0.5675019025802612]","[0.42485058307647705, 0.2527158260345459, 0.4118538498878479, 0.27065402269363403, 0.5040465593338013, 0.3040160536766052, 0.47116416692733765, 0.5321664810180664, 0.352280855178833, 0.49174731969833374]","[0.4621136784553528, 0.265868604183197, 0.4567561149597168, 0.29183074831962585, 0.5715281367301941, 0.35144951939582825, 0.5076234936714172, 0.532455563545227, 0.39722710847854614, 0.4947742223739624]"
16,118,12263,4,E,E,4,1,0,,2,10,0.6417754292488098,0.46652233600616455,0.5879565477371216,0.34541308879852295,0.17525309324264526,0.05381888151168823,1,1,1,1.0,4,12263,0.6417754292488098,0.6417754292488098,1,1,0.5396202802658081,0.3922632932662964,0.4943681061267853,0.04525217413902283,1,1,0.5934547185897827,0.4258774518966675,0.5727335810661316,0.020721137523651123,1,1,0.44429850578308105,0.571111798286438,0.2597748637199402,"[2108, 38856, 1328, 21765, 12263, 27644, 10547, 20341, 39258, 21803]","[0.45129474997520447, 0.46520912647247314, 0.45194220542907715, 0.5879565477371216, 0.6417754292488098, 0.5232136249542236, 0.5207340717315674, 0.34541308879852295, 0.440999835729599, 0.4119378924369812]","[0.3794595003128052, 0.3911591172218323, 0.38000404834747314, 0.4943681061267853, 0.5396202802658081, 0.43993067741394043, 0.43784594535827637, 0.2904316186904907, 0.3708032965660095, 0.34636741876602173]","[0.4380940794944763, 0.39440426230430603, 0.39928099513053894, 0.5727335810661316, 0.5934547185897827, 0.5123853087425232, 0.4561735689640045, 0.3141748607158661, 0.385591983795166, 0.36005863547325134]"
17,6154,22634,7,H,C,2,0,0,,2,10,0.4108089804649353,0.48088836669921875,0.5431225299835205,0.41477450728416443,-0.07007938623428345,-0.1323135495185852,10,0,0,0.1,9,10778,0.5431225299835205,0.4665060043334961,0,7,0.3350834846496582,0.39224493503570557,0.443007230758667,-0.10792374610900879,10,0,0.354525089263916,0.4627193212509155,0.5350198149681091,-0.18049472570419312,10,0,0.3417242467403412,0.46865367889404297,0.27896976470947266,"[13105, 43267, 11112, 47425, 26145, 32411, 32335, 22634, 27122, 10778]","[0.4902461767196655, 0.48489898443222046, 0.4665060043334961, 0.4391273856163025, 0.5246028304100037, 0.41477450728416443, 0.468988299369812, 0.4108089804649353, 0.4957283139228821, 0.5431225299835205]","[0.3998779058456421, 0.3955162763595581, 0.3805137872695923, 0.35818198323249817, 0.4279015064239502, 0.33831802010536194, 0.38253849744796753, 0.3350834846496582, 0.4043494462966919, 0.443007230758667]","[0.5090258121490479, 0.4656330645084381, 0.4660981297492981, 0.38311174511909485, 0.5350198149681091, 0.3854822814464569, 0.43868350982666016, 0.354525089263916, 0.45372265577316284, 0.5276972651481628]"
18,9585,32736,2,C,C,2,1,0,,2,10,0.655519425868988,0.49355071783065796,0.6315068006515503,0.3635546565055847,0.16196870803833008,0.024012625217437744,1,1,1,1.0,2,32736,0.655519425868988,0.655519425868988,1,1,0.5390613675117493,0.40586769580841064,0.5193148851394653,0.019746482372283936,1,1,0.6904548406600952,0.49106788635253906,0.6905072927474976,-5.245208740234375e-05,2,0,0.4005562365055084,0.5287384390830994,0.3031803071498871,"[23634, 22579, 32736, 37514, 27270, 19862, 44618, 19836, 1601, 11268]","[0.4066118001937866, 0.42295998334884644, 0.655519425868988, 0.3635546565055847, 0.4822072982788086, 0.4925810694694519, 0.6315068006515503, 0.6101798415184021, 0.50114506483078, 0.5312099456787109]","[0.3343741297721863, 0.34781792759895325, 0.5390613675117493, 0.2989664673805237, 0.396539568901062, 0.40507030487060547, 0.5193148851394653, 0.5017767548561096, 0.412112832069397, 0.4368363618850708]","[0.43585389852523804, 0.38118255138397217, 0.6904548406600952, 0.39823755621910095, 0.49056828022003174, 0.4398798942565918, 0.6720705032348633, 0.6905072927474976, 0.41839390993118286, 0.49291688203811646]"
19,16123,10378,9,J,C,2,0,0,,1,10,0.29867392778396606,0.2709220349788666,0.35483628511428833,0.1944819986820221,0.027751892805099487,-0.056162357330322266,3,0,1,0.3333333333333333,1,3872,0.35483628511428833,0.27409040927886963,0,6,0.29867392778396606,0.2709220349788666,0.35483628511428833,-0.056162357330322266,3,0,0.29867392778396606,0.2709220349788666,0.35483628511428833,-0.056162357330322266,3,0,0.3136182427406311,0.4389954209327698,0.19632768630981445,"[36814, 3872, 29046, 44385, 47551, 5430, 14613, 46301, 29108, 10378]","[0.28840172290802, 0.35483628511428833, 0.27409040927886963, 0.33386683464050293, 0.2704220712184906, 0.1944819986820221, 0.22601363062858582, 0.28729963302612305, 0.20888569951057434, 0.29867392778396606]","[0.28840172290802, 0.35483628511428833, 0.27409040927886963, 0.33386683464050293, 0.2704220712184906, 0.1944819986820221, 0.22601363062858582, 0.28729963302612305, 0.20888569951057434, 0.29867392778396606]","[0.28840172290802, 0.35483628511428833, 0.27409040927886963, 0.33386683464050293, 0.2704220712184906, 0.1944819986820221, 0.22601363062858582, 0.28729963302612305, 0.20888569951057434, 0.29867392778396606]"
20,3227,26866,1,B,I,8,0,0,,1,10,0.4056059718132019,0.4092806875705719,0.47690463066101074,0.29777222871780396,-0.003674715757369995,-0.07129865884780884,7,0,0,0.14285714285714285,8,17692,0.47690463066101074,0.47690463066101074,1,1,0.4056059420108795,0.4092806577682495,0.47690463066101074,-0.07129868865013123,7,0,0.4056059420108795,0.4092806577682495,0.47690463066101074,-0.07129868865013123,7,0,0.41445231437683105,0.61226487159729,0.29361188411712646,"[39760, 26866, 24291, 48231, 32361, 32643, 18450, 5916, 17692, 17067]","[0.4320516288280487, 0.4056059718132019, 0.45173126459121704, 0.38553690910339355, 0.29777222871780396, 0.44997382164001465, 0.42783617973327637, 0.43150854110717773, 0.47690463066101074, 0.33021125197410583]","[0.4320515990257263, 0.4056059420108795, 0.45173120498657227, 0.38553687930107117, 0.29777219891548157, 0.4499737620353699, 0.4278361201286316, 0.43150848150253296, 0.47690463066101074, 0.33021125197410583]","[0.4320515990257263, 0.4056059420108795, 0.45173120498657227, 0.38553687930107117, 0.29777219891548157, 0.4499737620353699, 0.4278361201286316, 0.43150848150253296, 0.47690463066101074, 0.33021125197410583]"
21,341,38297,6,G,A,0,0,0,,2,10,0.43039780855178833,0.46759408712387085,0.6738746166229248,0.3168097138404846,-0.03719627857208252,-0.24347680807113647,7,0,0,0.14285714285714285,2,33306,0.6738746166229248,0.46970516443252563,0,4,0.3454324007034302,0.3752857744693756,0.540844202041626,-0.1954118013381958,7,0,0.36607232689857483,0.43356040120124817,0.6959843039512634,-0.3299119770526886,8,0,0.39898574352264404,0.7085897922515869,0.308574378490448,"[46116, 11317, 33306, 10502, 9799, 18028, 38297, 16445, 37734, 25846]","[0.46970516443252563, 0.44617801904678345, 0.6738746166229248, 0.43894150853157043, 0.3168097138404846, 0.5085347890853882, 0.43039780855178833, 0.3389855921268463, 0.42933565378189087, 0.5859817862510681]","[0.3769800364971161, 0.3580976128578186, 0.540844202041626, 0.35228949785232544, 0.25426793098449707, 0.4081442952156067, 0.3454324007034302, 0.27206605672836304, 0.34457987546920776, 0.4703025817871094]","[0.46224159002304077, 0.37564390897750854, 0.6959843039512634, 0.37594786286354065, 0.29704853892326355, 0.40955206751823425, 0.36607232689857483, 0.2734681963920593, 0.4217950999736786, 0.590362012386322]"
