row_idx,bundle_id,true_indice,num_input_items,num_valid_input_embeddings,gt_input_sim,neg_input_sim_mean,neg_input_sim_max,gt_margin_vs_best_neg,gt_margin_vs_neg_mean,gt_semantic_rank,gt_semantic_top1,gt_semantic_mrr,semantic_top_option_idx,semantic_top_item,semantic_top_sim,pred_option_idx,pred_input_sim,pred_is_semantic_top1,hit,gt_to_distractor_sim_mean,gt_to_distractor_sim_max
21,28606,12283,2,2,0.5384246110916138,0.614035964012146,0.8039490580558777,-0.2655244469642639,-0.07561135292053223,9,0,0.1111111111111111,9,15286,0.8039490580558777,2.0,0.6468948721885681,0.0,0,0.6100919246673584,0.8765950798988342
22,13961,207,2,2,0.5757721066474915,0.6297348141670227,0.7722702026367188,-0.1964980959892273,-0.05396270751953125,7,0,0.14285714285714285,6,686,0.7722702026367188,2.0,0.6443018317222595,0.0,0,0.5075975656509399,0.6425918340682983
23,26440,25278,2,2,0.5389390587806702,0.6216163635253906,0.7395691871643066,-0.20063012838363647,-0.08267730474472046,10,0,0.1,2,27682,0.7395691871643066,4.0,0.6011044979095459,0.0,0,0.6051926016807556,1.0
24,18245,26352,2,2,0.4840185344219208,0.65769362449646,0.7199389934539795,-0.23592045903205872,-0.17367509007453918,10,0,0.1,6,3582,0.7199389934539795,0.0,0.6098081469535828,0.0,0,0.4871460497379303,0.5727988481521606
25,2944,13302,2,2,0.6128451824188232,0.6236698031425476,0.7207631468772888,-0.10791796445846558,-0.010824620723724365,7,0,0.14285714285714285,0,28209,0.7207631468772888,0.0,0.7207631468772888,1.0,0,0.4630492627620697,0.5700720548629761
26,6488,12038,2,2,0.6059370040893555,0.660870373249054,0.82695072889328,-0.22101372480392456,-0.054933369159698486,8,0,0.125,3,16187,0.82695072889328,1.0,0.5637166500091553,0.0,0,0.59829181432724,0.7916591167449951
27,2115,28092,2,2,0.6531147956848145,0.7255252599716187,0.8969854116439819,-0.24387061595916748,-0.0724104642868042,7,0,0.14285714285714285,0,27014,0.8969854116439819,7.0,0.7339186668395996,0.0,0,0.6252939701080322,0.7080402374267578
28,17034,22455,2,2,0.5767852067947388,0.6453408598899841,0.7470822930335999,-0.17029708623886108,-0.06855565309524536,8,0,0.125,0,13868,0.7470822930335999,7.0,0.5767852067947388,0.0,1,0.6074422597885132,0.702825665473938
29,16423,30580,2,2,0.8487600088119507,0.5897843241691589,0.6908652186393738,0.1578947901725769,0.25897568464279175,1,1,1.0,2,30580,0.8487600088119507,0.0,0.5117793083190918,0.0,0,0.3979967534542084,0.5144276022911072
30,7158,17273,2,2,0.7934473156929016,0.6374503970146179,0.6989998817443848,0.09444743394851685,0.1559969186782837,1,1,1.0,6,17273,0.7934473156929016,3.0,0.635204553604126,0.0,0,0.5508343577384949,0.6571872234344482
31,8966,21097,2,2,0.6490547060966492,0.6675337553024292,0.7417250275611877,-0.09267032146453857,-0.01847904920578003,5,0,0.2,4,24352,0.7417250275611877,9.0,0.7374298572540283,0.0,0,0.577391505241394,0.7846583127975464
32,28830,6062,2,2,0.6097359657287598,0.6364766359329224,0.711929202079773,-0.10219323635101318,-0.026740670204162598,7,0,0.14285714285714285,8,23005,0.711929202079773,1.0,0.6097359657287598,0.0,1,0.5727255344390869,0.693812906742096
33,28641,14390,2,2,0.7553938031196594,0.6592690944671631,0.7349209785461426,0.020472824573516846,0.09612470865249634,1,1,1.0,4,14390,0.7553938031196594,2.0,0.6823989152908325,0.0,0,0.5974506735801697,0.734877347946167
34,23538,22013,2,2,0.6596153378486633,0.6598349809646606,0.7778024673461914,-0.11818712949752808,-0.00021964311599731445,6,0,0.16666666666666666,3,30322,0.7778024673461914,3.0,0.7778024673461914,1.0,0,0.5965748429298401,0.8790624141693115
35,8454,23078,2,2,0.5631836652755737,0.6066367030143738,0.7240984439849854,-0.16091477870941162,-0.04345303773880005,8,0,0.125,3,29419,0.7240984439849854,4.0,0.629777729511261,0.0,0,0.5260956883430481,0.7936837077140808
36,27051,15496,2,2,0.9399612545967102,0.6137318015098572,0.6755527853965759,0.2644084692001343,0.326229453086853,1,1,1.0,8,15496,0.9399612545967102,1.0,0.5108953714370728,0.0,0,0.567753255367279,0.6427070498466492
37,14153,12646,2,2,0.7233101725578308,0.70035320520401,0.811488926410675,-0.08817875385284424,0.0229569673538208,4,0,0.25,9,29957,0.811488926410675,4.0,0.7498762011528015,0.0,0,0.5887836217880249,0.7045518159866333
38,18369,3858,2,2,0.6154454946517944,0.5982047319412231,0.6611454486846924,-0.04569995403289795,0.01724076271057129,4,0,0.25,7,4670,0.6611454486846924,8.0,0.5586031675338745,0.0,0,0.5914009213447571,0.712101399898529
39,21792,127,2,2,0.559651255607605,0.6226508617401123,0.746932327747345,-0.18728107213974,-0.06299960613250732,9,0,0.1111111111111111,3,17016,0.746932327747345,9.0,0.6260895729064941,0.0,0,0.5383210182189941,0.6073761582374573
40,2785,30641,2,2,0.38495877385139465,0.6859421133995056,0.8360307216644287,-0.45107194781303406,-0.30098333954811096,10,0,0.1,4,17072,0.8360307216644287,2.0,0.38495877385139465,0.0,1,0.3775390386581421,0.4722733199596405
41,698,28010,2,2,0.6197447776794434,0.6279760003089905,0.9019669890403748,-0.2822222113609314,-0.00823122262954712,3,0,0.3333333333333333,0,21370,0.9019669890403748,3.0,0.6197447776794434,0.0,1,0.6207341551780701,0.7086371183395386
42,3762,25615,2,2,0.6353358030319214,0.6605159640312195,0.8476959466934204,-0.21236014366149902,-0.025180160999298096,7,0,0.14285714285714285,0,19176,0.8476959466934204,0.0,0.8476959466934204,1.0,0,0.5726091861724854,0.7720663547515869
43,8502,4946,2,2,0.6516567468643188,0.6022480726242065,0.7437257766723633,-0.09206902980804443,0.049408674240112305,6,0,0.16666666666666666,6,17374,0.7437257766723633,2.0,0.7419465184211731,0.0,0,0.4863279163837433,0.5984523296356201
44,26571,5405,2,2,0.6075172424316406,0.658149003982544,0.7877039909362793,-0.18018674850463867,-0.05063176155090332,9,0,0.1111111111111111,1,19077,0.7877039909362793,0.0,0.6601946353912354,0.0,0,0.4736500382423401,0.5362721681594849
45,4738,21802,2,2,0.504064679145813,0.5332374572753906,0.6270740628242493,-0.12300938367843628,-0.029172778129577637,7,0,0.14285714285714285,9,2474,0.6270740628242493,,,,0,0.6025305986404419,0.7094488739967346
46,3087,24847,2,2,0.7663131952285767,0.671431303024292,0.8613072037696838,-0.09499400854110718,0.09488189220428467,3,0,0.3333333333333333,3,24607,0.8613072037696838,,,,0,0.5784884095191956,0.7843537330627441
47,19301,25371,2,2,0.5611723065376282,0.6517322063446045,0.7084197998046875,-0.14724749326705933,-0.09055989980697632,9,0,0.1111111111111111,0,16638,0.7084197998046875,,,,0,0.5006247162818909,0.6151355504989624
48,20383,20263,2,2,0.614438533782959,0.6108026504516602,0.6880245208740234,-0.07358598709106445,0.003635883331298828,6,0,0.16666666666666666,3,22951,0.6880245208740234,,,,0,0.6331998109817505,0.7597109079360962
49,9357,21413,2,2,0.42485764622688293,0.5932280421257019,0.6581857204437256,-0.23332807421684265,-0.16837039589881897,10,0,0.1,2,10334,0.6581857204437256,,,,0,0.49657922983169556,0.5668694376945496
50,244,250,2,2,0.6545758247375488,0.6809764504432678,0.7299385070800781,-0.0753626823425293,-0.026400625705718994,9,0,0.1111111111111111,0,17182,0.7299385070800781,1.0,0.6545758247375488,0.0,1,0.544524073600769,0.5856826901435852
51,6475,29744,2,2,0.7920131683349609,0.7053159475326538,0.8189473748207092,-0.02693420648574829,0.08669722080230713,2,0,0.5,9,9467,0.8189473748207092,7.0,0.7920131683349609,0.0,1,0.5674601793289185,0.7955564260482788
52,2709,14643,2,2,0.7792133688926697,0.6009639501571655,0.6825752258300781,0.09663814306259155,0.17824941873550415,1,1,1.0,5,14643,0.7792133688926697,5.0,0.7792133688926697,1.0,1,0.6137995719909668,0.7553232908248901
53,17015,11015,2,2,0.6062954664230347,0.6506859064102173,0.8156970739364624,-0.20940160751342773,-0.04439043998718262,8,0,0.125,5,17377,0.8156970739364624,6.0,0.6062954664230347,0.0,1,0.5766715407371521,0.6465937495231628
54,28071,5600,2,2,0.5182837843894958,0.66908860206604,0.7649948000907898,-0.24671101570129395,-0.1508048176765442,10,0,0.1,3,29656,0.7649948000907898,2.0,0.6937301158905029,0.0,0,0.45629051327705383,0.4982534945011139
55,2089,13003,2,2,0.6065277457237244,0.5946620106697083,0.7592275142669678,-0.1526997685432434,0.011865735054016113,4,0,0.25,1,9352,0.7592275142669678,0.0,0.6065277457237244,0.0,1,0.5369347333908081,0.743316113948822
56,18979,29124,2,2,0.8908194303512573,0.654811441898346,0.7949923276901245,0.09582710266113281,0.23600798845291138,1,1,1.0,2,29124,0.8908194303512573,8.0,0.7730756998062134,0.0,0,0.5586791634559631,0.6436660289764404
57,9369,30641,2,2,0.39172160625457764,0.6514636874198914,0.7364165782928467,-0.34469497203826904,-0.2597420811653137,10,0,0.1,4,29982,0.7364165782928467,0.0,0.39172160625457764,0.0,1,0.37457308173179626,0.46199941635131836
58,16174,13302,2,2,0.532597541809082,0.621840238571167,0.731690526008606,-0.19909298419952393,-0.08924269676208496,9,0,0.1111111111111111,6,29469,0.731690526008606,2.0,0.532597541809082,0.0,1,0.48983609676361084,0.7152154445648193
59,16637,9497,2,2,0.6604602932929993,0.6580477952957153,0.8492076396942139,-0.1887473464012146,0.0024124979972839355,4,0,0.25,5,1077,0.8492076396942139,7.0,0.6604602932929993,0.0,1,0.5952494144439697,0.6784896850585938
60,1851,18215,2,2,0.706113338470459,0.6704047918319702,0.7668057680130005,-0.060692429542541504,0.03570854663848877,3,0,0.3333333333333333,4,15653,0.7668057680130005,4.0,0.7668057680130005,1.0,0,0.6136359572410583,0.6631894707679749
61,18365,1848,2,2,0.8600651025772095,0.6313597559928894,0.832046389579773,0.028018712997436523,0.22870534658432007,1,1,1.0,8,1848,0.8600651025772095,3.0,0.832046389579773,0.0,0,0.6092780232429504,0.7643003463745117
62,6358,19488,2,2,0.6513187885284424,0.6196959614753723,0.7428289651870728,-0.09151017665863037,0.03162282705307007,3,0,0.3333333333333333,7,27917,0.7428289651870728,0.0,0.5931398272514343,0.0,0,0.5289537906646729,0.70527184009552
63,13087,109,2,2,0.5152490735054016,0.5853961706161499,0.6874606609344482,-0.17221158742904663,-0.07014709711074829,8,0,0.125,1,27689,0.6874606609344482,4.0,0.6542705297470093,0.0,0,0.5189374089241028,0.6363645792007446
64,26712,24847,2,2,0.6245250105857849,0.6662677526473999,0.7611120343208313,-0.1365870237350464,-0.04174274206161499,7,0,0.14285714285714285,8,18222,0.7611120343208313,1.0,0.6652730703353882,0.0,0,0.5463426113128662,0.6347337961196899
65,5811,370,2,2,0.6495972871780396,0.5182609558105469,0.5999696850776672,0.049627602100372314,0.13133633136749268,1,1,1.0,2,370,0.6495972871780396,0.0,0.5149739980697632,0.0,0,0.604302704334259,0.6727695465087891
66,22376,24317,2,2,0.662360668182373,0.7065006494522095,0.9241930842399597,-0.26183241605758667,-0.044139981269836426,7,0,0.14285714285714285,4,13646,0.9241930842399597,0.0,0.7240407466888428,0.0,0,0.6085174083709717,0.7595562934875488
67,12057,18154,2,2,0.6525139808654785,0.6169996857643127,0.7028226256370544,-0.05030864477157593,0.03551429510116577,5,0,0.2,1,16167,0.7028226256370544,0.0,0.699053168296814,0.0,0,0.5639526844024658,0.6297613978385925
68,21615,15481,2,2,0.7182155847549438,0.7114022970199585,0.7774121761322021,-0.0591965913772583,0.0068132877349853516,4,0,0.25,4,13827,0.7774121761322021,1.0,0.7031404972076416,0.0,0,0.6122379302978516,0.8167654275894165
69,27102,9026,2,2,0.648605227470398,0.6320326328277588,0.7429556250572205,-0.09435039758682251,0.01657259464263916,3,0,0.3333333333333333,4,9488,0.7429556250572205,6.0,0.5649957656860352,0.0,0,0.6124001145362854,0.7383913397789001
70,14568,4849,2,2,0.6178550124168396,0.670709490776062,0.7115730047225952,-0.09371799230575562,-0.05285447835922241,10,0,0.1,6,1636,0.7115730047225952,4.0,0.6313138008117676,0.0,0,0.5647156834602356,0.6694992780685425
71,19584,21822,2,2,0.6700128316879272,0.5347030162811279,0.6351487040519714,0.03486412763595581,0.13530981540679932,1,1,1.0,0,21822,0.6700128316879272,0.0,0.6700128316879272,1.0,1,0.4678785502910614,0.551496148109436
72,11363,12577,2,2,0.7395896911621094,0.6995244026184082,0.846674382686615,-0.10708469152450562,0.04006528854370117,4,0,0.25,4,18277,0.846674382686615,,,,0,0.6009227633476257,0.6786909699440002
73,4880,23124,2,2,0.7310667037963867,0.6660923361778259,0.8407403230667114,-0.10967361927032471,0.06497436761856079,2,0,0.5,7,19191,0.8407403230667114,1.0,0.6852429509162903,0.0,0,0.4855286180973053,0.5360676050186157
74,4704,10798,2,2,0.6901602745056152,0.6724666357040405,0.75728440284729,-0.0671241283416748,0.017693638801574707,5,0,0.2,8,463,0.75728440284729,,,,0,0.6214152574539185,0.736786961555481
75,21892,29683,2,2,0.6800249814987183,0.637563943862915,0.7464035153388977,-0.06637853384017944,0.04246103763580322,3,0,0.3333333333333333,1,14050,0.7464035153388977,,,,0,0.5977352857589722,0.674523115158081
76,29651,26036,2,2,0.5607379674911499,0.5154712200164795,0.6240532398223877,-0.06331527233123779,0.04526674747467041,2,0,0.5,4,28408,0.6240532398223877,,,,0,0.58710777759552,0.6955168843269348
77,7466,15133,2,2,0.5357987880706787,0.49196237325668335,0.6397745609283447,-0.10397577285766602,0.04383641481399536,2,0,0.5,0,11016,0.6397745609283447,,,,0,0.5839550495147705,0.8028124570846558
78,19391,16507,2,2,0.7099553942680359,0.6545261740684509,0.779141366481781,-0.06918597221374512,0.05542922019958496,2,0,0.5,0,3557,0.779141366481781,6.0,0.7099553942680359,0.0,1,0.6201255917549133,0.700614333152771
79,1718,2855,2,2,0.5105184316635132,0.6037073731422424,0.7509711980819702,-0.24045276641845703,-0.09318894147872925,8,0,0.125,3,4505,0.7509711980819702,0.0,0.6873346567153931,0.0,0,0.46455302834510803,0.5801860094070435
80,13526,30641,2,2,0.40382736921310425,0.690378725528717,0.8150407671928406,-0.41121339797973633,-0.2865513563156128,10,0,0.1,0,10500,0.8150407671928406,0.0,0.8150407671928406,1.0,0,0.4133601188659668,0.5026915073394775
81,27147,24880,2,2,0.6160781383514404,0.6364827752113342,0.8253253698348999,-0.20924723148345947,-0.0204046368598938,6,0,0.16666666666666666,3,16454,0.8253253698348999,2.0,0.6160781383514404,0.0,1,0.6386517286300659,0.7758368849754333
82,18918,10169,2,2,0.5672352313995361,0.6431894898414612,0.705860435962677,-0.13862520456314087,-0.07595425844192505,10,0,0.1,9,16533,0.705860435962677,0.0,0.6282647252082825,0.0,0,0.6015240550041199,0.9999998807907104
83,2024,6332,2,2,0.6087594628334045,0.6476736068725586,0.7002235054969788,-0.09146404266357422,-0.03891414403915405,8,0,0.125,6,23514,0.7002235054969788,2.0,0.6927114129066467,0.0,0,0.599705159664154,0.7572572231292725
84,16090,8394,2,2,0.6649993658065796,0.6727132797241211,0.7686237096786499,-0.10362434387207031,-0.007713913917541504,5,0,0.2,7,28164,0.7686237096786499,4.0,0.6384004950523376,0.0,0,0.6375201344490051,0.7855310440063477
85,26392,21583,2,2,0.5285825729370117,0.6636260747909546,0.885772705078125,-0.3571901321411133,-0.13504350185394287,10,0,0.1,4,30059,0.885772705078125,1.0,0.5285825729370117,0.0,1,0.49193891882896423,0.5894635915756226
86,24839,15898,2,2,0.86314857006073,0.6685653328895569,0.7936266660690308,0.06952190399169922,0.1945832371711731,1,1,1.0,4,15898,0.86314857006073,0.0,0.724332869052887,0.0,0,0.5501061677932739,0.6760321855545044
87,26759,4887,2,2,0.6436179280281067,0.6671589612960815,0.8012570142745972,-0.15763908624649048,-0.023541033267974854,9,0,0.1111111111111111,1,27224,0.8012570142745972,8.0,0.6580489873886108,0.0,0,0.5858347415924072,0.8509290218353271
88,3684,1003,2,2,0.47959592938423157,0.634568452835083,0.7952125072479248,-0.31561657786369324,-0.15497252345085144,10,0,0.1,6,6396,0.7952125072479248,5.0,0.47959592938423157,0.0,1,0.5125666856765747,0.5755957365036011
89,20472,11158,2,2,0.6077417135238647,0.6423799991607666,0.7211503982543945,-0.11340868473052979,-0.034638285636901855,7,0,0.14285714285714285,0,17269,0.7211503982543945,4.0,0.6979773044586182,0.0,0,0.5415508151054382,0.6818286180496216
90,22161,30641,2,2,0.4249436855316162,0.6266016960144043,0.7403543591499329,-0.31541067361831665,-0.20165801048278809,10,0,0.1,5,321,0.7403543591499329,9.0,0.5751661062240601,0.0,0,0.4408080577850342,1.0000001192092896
91,6256,3296,2,2,0.5349432229995728,0.5791540145874023,0.7765505313873291,-0.24160730838775635,-0.04421079158782959,8,0,0.125,5,13912,0.7765505313873291,9.0,0.5673105120658875,0.0,0,0.5232440233230591,0.6088002920150757
92,6683,1573,2,2,0.6660719513893127,0.6582012176513672,0.7440782785415649,-0.0780063271522522,0.007870733737945557,4,0,0.25,0,18968,0.7440782785415649,5.0,0.5856608748435974,0.0,0,0.5949020981788635,0.6795687079429626
93,20769,15481,2,2,0.6916161179542542,0.6243774890899658,0.754125714302063,-0.06250959634780884,0.06723862886428833,4,0,0.25,3,6416,0.754125714302063,3.0,0.754125714302063,1.0,0,0.5515164136886597,0.70807945728302
94,16935,4549,2,2,0.6632353067398071,0.5918046832084656,0.6828504204750061,-0.019615113735198975,0.07143062353134155,2,0,0.5,9,2486,0.6828504204750061,6.0,0.5909231901168823,0.0,0,0.6026120185852051,0.7474231719970703
95,10658,30985,3,3,0.607526421546936,0.6497534513473511,0.7677344083786011,-0.16020798683166504,-0.04222702980041504,8,0,0.125,9,14735,0.7677344083786011,0.0,0.607526421546936,0.0,1,0.4814983010292053,0.5627541542053223
96,18884,16507,2,2,0.6709940433502197,0.605731725692749,0.9363850951194763,-0.2653910517692566,0.0652623176574707,3,0,0.3333333333333333,9,4516,0.9363850951194763,1.0,0.6709940433502197,0.0,1,0.5209062099456787,0.6582499742507935
97,23882,30423,2,2,0.5409271717071533,0.5697023272514343,0.7353562116622925,-0.19442903995513916,-0.028775155544281006,7,0,0.14285714285714285,7,28361,0.7353562116622925,8.0,0.5867764949798584,0.0,0,0.6083366870880127,0.7188572287559509
98,25286,15871,2,2,0.6395300626754761,0.6274820566177368,0.6800398230552673,-0.04050976037979126,0.012048006057739258,7,0,0.14285714285714285,0,19289,0.6800398230552673,2.0,0.6683342456817627,0.0,0,0.5861910581588745,0.6914677023887634
99,9716,30041,2,2,0.7101348042488098,0.594577431678772,0.7132294178009033,-0.003094613552093506,0.11555737257003784,2,0,0.5,2,17019,0.7132294178009033,6.0,0.7101348042488098,0.0,1,0.6163213849067688,0.7935106158256531
100,19565,30641,2,2,0.4650307297706604,0.5954358577728271,0.868872880935669,-0.40384215116500854,-0.13040512800216675,9,0,0.1111111111111111,4,25475,0.868872880935669,0.0,0.6497493386268616,0.0,0,0.39404550194740295,0.46566903591156006
101,3900,15936,2,2,0.5293957591056824,0.5907448530197144,0.67038893699646,-0.1409931778907776,-0.06134909391403198,9,0,0.1111111111111111,8,435,0.67038893699646,3.0,0.5293957591056824,0.0,1,0.5153687000274658,0.6491484642028809
102,3931,8591,2,2,0.6919224858283997,0.6067967414855957,0.6828864216804504,0.009036064147949219,0.08512574434280396,1,1,1.0,0,8591,0.6919224858283997,4.0,0.5633989572525024,0.0,0,0.518968939781189,0.6601501703262329
103,4723,28597,2,2,0.603886604309082,0.5989817380905151,0.647552490234375,-0.04366588592529297,0.0049048662185668945,5,0,0.2,9,25900,0.647552490234375,1.0,0.5186212062835693,0.0,0,0.5859699845314026,0.6654051542282104
104,5310,4173,2,2,0.6188488006591797,0.6198127269744873,0.6965345144271851,-0.07768571376800537,-0.0009639263153076172,5,0,0.2,1,29685,0.6965345144271851,5.0,0.6854890584945679,0.0,0,0.625007688999176,0.7048301100730896
105,21102,6995,2,2,0.6501025557518005,0.6519222259521484,0.7915054559707642,-0.14140290021896362,-0.0018196702003479004,6,0,0.16666666666666666,8,10628,0.7915054559707642,2.0,0.6501025557518005,0.0,1,0.6206063032150269,1.0
106,5334,9043,2,2,0.5960463285446167,0.6273584365844727,0.7622948288917542,-0.16624850034713745,-0.03131210803985596,7,0,0.14285714285714285,2,7583,0.7622948288917542,7.0,0.5960463285446167,0.0,1,0.5804194211959839,0.7978949546813965
107,6578,23763,2,2,0.3502461314201355,0.6082311868667603,0.8040359020233154,-0.45378977060317993,-0.25798505544662476,10,0,0.1,2,18268,0.8040359020233154,8.0,0.7178637981414795,0.0,0,0.4837844669818878,0.9999998807907104
108,26698,30641,2,2,0.3522990942001343,0.6855716109275818,0.8464367389678955,-0.49413764476776123,-0.3332725167274475,10,0,0.1,5,665,0.8464367389678955,0.0,0.548155665397644,0.0,0,0.3740309774875641,0.47788867354393005
109,2478,13228,2,2,0.4525997042655945,0.6245507001876831,0.7714815139770508,-0.3188818097114563,-0.17195099592208862,10,0,0.1,9,3362,0.7714815139770508,0.0,0.5186486840248108,0.0,0,0.4807230234146118,0.555953860282898
110,21915,29328,2,2,0.6161083579063416,0.670589804649353,0.7605359554290771,-0.1444275975227356,-0.054481446743011475,8,0,0.125,6,2815,0.7605359554290771,7.0,0.7143946290016174,0.0,0,0.533575177192688,0.9999999403953552
111,29294,12635,2,2,0.6860302090644836,0.5821409821510315,0.6952474117279053,-0.00921720266342163,0.10388922691345215,3,0,0.3333333333333333,1,17135,0.6952474117279053,8.0,0.6860302090644836,0.0,1,0.5737930536270142,0.6775744557380676
112,1700,7254,2,2,0.6439902186393738,0.6401912569999695,0.7608736753463745,-0.11688345670700073,0.003798961639404297,5,0,0.2,3,24354,0.7608736753463745,0.0,0.5716078281402588,0.0,0,0.5730128288269043,0.6731731295585632
113,3941,18922,2,2,0.6038433909416199,0.6586272716522217,0.8061835765838623,-0.20234018564224243,-0.05478388071060181,7,0,0.14285714285714285,1,30103,0.8061835765838623,7.0,0.5962549448013306,0.0,0,0.4855647087097168,0.6208825707435608
114,14973,17873,2,2,0.8908888697624207,0.6549686193466187,0.8908889293670654,-5.960464477539063e-08,0.235920250415802,2,0,0.5,6,22303,0.8908889293670654,0.0,0.5869487524032593,0.0,0,0.5455453395843506,0.5873661041259766
115,18961,16814,2,2,0.6037905216217041,0.7052743434906006,0.7832847237586975,-0.1794942021369934,-0.10148382186889648,10,0,0.1,5,504,0.7832847237586975,6.0,0.6037905216217041,0.0,1,0.5972588062286377,0.6564901471138
