bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
11421,144191,9,J,"[79801, 28273, 15002, 162915, 34937, 222027, 107053, 47923, 170509, 168192]","[241375, 210412, 185911, 28144, 211527, 50482, 196796, 152094, 98754, 144191]",1. Let You Down - NF - Perception; 2. Feel It Still - Portugal. The Man - Woodstock; 3. FourFiveSeconds - Rihanna - FourFiveSeconds; 4. Run Up (feat. PARTYNEXTDOOR & Nicki Minaj) - Major Lazer - Run Up (feat. PARTYNEXTDOOR & Nicki Minaj); 5. Invitation - Why Don't We - Invitation; 6. Thief - Ansel Elgort - Thief; 7. Hips Don't Lie - Shakira - Oral Fixation Vol. 2; 8. We Are Young (feat. Janelle Monáe) - feat. Janelle Monae - fun. - Some Nights; 9. These Girls - Why Don't We - These Girls; 10. Boys - Charli XCX - Boys,A. Out Of My Mind - Case & Point Remix - Bingo Players - Out Of My Mind; B. Wonderful Day - MC Jams - Songs of 2016; C. Chokehold - Longfellow - Remedy; D. Talking Bird - Demo - Death Cab for Cutie - The Open Door EP; E. Kismet - Original Mix - FTampa - Kismet; F. Never Know - 6LACK - FREE 6LACK; G. Heart Shaped Box - Rockabye Baby! - Lullaby Renditions of Nirvana; H. Losing Sleep - Vorsa - Losing Sleep - Single; I. You're My Best Friend - Rockabye Baby! - Lullaby Renditions of Queen; J. Marmalade (feat. Lil Yachty) - Macklemore - GEMINI,J,J,1,0.82,0.996
4031,40289,4,E,"[208323, 214125, 150623, 194822, 69349, 181301, 48161, 38130, 175130, 72125]","[113428, 40750, 224432, 186999, 40289, 5321, 62784, 214855, 164121, 48559]",1. El Shaddai - Lecrae - After the Music Stops; 2. Like That - Lecrae - Rehab: The Overdose; 3. Message Man - Twenty One Pilots - Blurryface; 4. Bun B Speaks - Lecrae - Church Clothes Vol. 2; 5. Fairly Local - Twenty One Pilots - Blurryface; 6. It Is What It Is - Lecrae - Church Clothes 3; 7. We Don't (feat. R. Swift) - Lecrae - Real Talk; 8. Sidelines - Lecrae - Church Clothes 3; 9. Chase That (Ambition) - Lecrae - Rehab: The Overdose; 10. Migraine - Twenty One Pilots - Vessel,A. Age Of Innocence - Jenaux Remix - Elephante - Age Of Innocence; B. El Senor De La Montana - Los Intocables Del Norte - Corridos Del Archivo Privado - En Vivo; C. New Colours - Softwaver - Inner Landscapes; D. Dig Into Waves - Freelance Whales - Diluvia; E. Free from It All (feat. Mathai) - Lecrae - Gravity (Digital Deluxe); F. My Father's Son - The Amity Affliction - Let The Ocean Take Me; G. Sound - Sylvan Esso - What Now; H. Escapade - Janet Jackson - Rhythm Nation 1814; I. We Belong - Emily Curtis - Many Hands: Family Music for Haiti; J. Paperwork - T.I. - Paperwork,E,E,1,0.82,0.996
7975,28324,5,F,"[206983, 3500, 168505, 244667, 44023, 214578, 57895, 206581, 192203, 231750]","[73336, 198472, 200385, 185466, 171949, 28324, 64379, 164067, 224869, 152330]","1. Faking My Own Suicide - Relient K - Five Score and Seven Years Ago; 2. Less Is More - Relient K - The Anatomy of the Tongue In Cheek; 3. Breakable Things - Archimedes, Watch Out! - In Context; 4. F.C.P.R.E.M.I.X. - The Fall of Troy - Doppelganger; 5. The Distance - Relient K - Is For Karaoke; 6. Jefferson Aero Plane - Relient K - Two Lefts Don't Make a Right...But Three Do (Gold Edition); 7. Mood Rings - Relient K - Two Lefts Don't Make a Right...But Three Do (Gold Edition); 8. Oh! Gravity. - Switchfoot - Oh! Gravity.; 9. Lion Wilson - Relient K - The Anatomy of the Tongue In Cheek; 10. Baby - Relient K - Is For Karaoke",A. Freedom - The Milk Carton Kids - Monterey; B. Tears - Linkwood - System; C. Goose - Slugabed - Moonbeam Rider EP; D. 'Til The Season Comes Around Again - Amy Grant - A Christmas To Remember; E. Uno Más Que Tú - Calibre 50 - Guerra De Poder; F. I so Hate Consequences (Live at Capitol Studios) - Relient K - Mmhmm10; G. Gashina - SUNMI - SUNMI SPECIAL EDITION [Gashina]; H. No Eyed Girl - Lemon Demon - Spirit Phone; I. Ready For Your Love - Gorgon City - Sirens; J. Phantom Part 1.5 - Justice - A Cross The Universe,F,F,1,0.82,0.996
3461,119489,7,H,"[53120, 150080, 26192, 74409, 152944, 194661, 175115, 150954, 179822, 75916]","[142370, 220046, 96955, 86154, 103626, 57282, 141490, 119489, 75436, 158825]","1. Loaded (Bonus Track) [feat. DJ Carnage] - G-Eazy - Must Be Nice; 2. Hate Me Now - Nas - I Am...; 3. Aw Yeah? (Intervention) - Tech N9ne - Special Effects; 4. War Ready - Rick Ross - Mastermind; 5. Still Livin' - Freddie Gibbs - Baby Face Killa; 6. Ima Boss - feat. Rick Ross - Meek Mill - MMG Presents: Self Made, Vol. 1; 7. Actin Crazy - Action Bronson - Mr. Wonderful; 8. PMW (All I Really Need) - A$AP Rocky - LONG.LIVE.A$AP (Deluxe Version); 9. Jungle - Remix - X Ambassadors - Jungle; 10. 72 Virgins (feat. Big Body Bes) - Action Bronson - SAAAB Stories produced by Harry Fraud","A. La Pastilla - Ilegales - Inagotable; B. Six Months - Dub Pistols - Rum and Coke; C. Never Walk Out on You - Mitch Mitchell - Eccentric Soul: The Prix Label; D. Boring Girls - Pissed Jeans - Shallow + Throbbing Organ; E. Love Kernels - Crazy Ex-Girlfriend Cast - Crazy Ex-Girlfriend: Original Television Soundtrack (Season 2); F. Something Safe - Corbin - Mourn; G. The Sun - Tigers Jaw - Tigers Jaw; H. By Any Means - Wale - MMG Presents: Self Made, Vol. 1; I. Gotham City - Bladee - Gotham City; J. Suffragette City - Poison - Poison'd!",H,H,1,0.82,0.996
3728,73212,8,I,"[59438, 10725, 22589, 93681, 55989, 2695, 211472, 102086, 154371, 166220]","[203520, 224203, 68909, 205177, 56075, 170195, 122589, 32229, 73212, 167312]","1. Cabaret - Natasha Richardson - Cabaret (New Broadway Cast Recording); 2. Something's Coming - Matt Cavenaugh - West Side Story (New Broadway Cast Recording (2009)); 3. Don't Rain On My Parade - Barbra Streisand - Just For The Record...; 4. Beautiful - Jessie Mueller - Beautiful: The Carole King Musical (Original Broadway Cast Recording); 5. Goodbye - Aaron Tveit - Catch Me If You Can; 6. There Are Worse Things I Could Do - From ""Grease Live!"" Music From The Television Event - Vanessa Hudgens - Grease Live!; 7. A Musical - Brad Oscar - Something Rotten! (Original Broadway Cast Recording); 8. One Song Glory - Adam Pascal - RENT (Original Motion Picture Soundtrack); 9. Annie: I Don't Need Anything But You - Andrea McArdle - Annie (Original Broadway Cast Recording); 10. A Whole New World - Adam Jacobs - Aladdin Original Broadway Cast Recording",A. MISSING U - LEE HI - SEOULITE; B. Damn - Nightmares On Wax - In A Space Outta Sound; C. Your Wings Make You Fly - Winterlight - Hope Dies Last; D. Imela (feat. Enitan Adaba) - Nathaniel Bassey - The Son of God (& Imela); E. Lo Tengo Que Admitir - Jay Pérez - New Horizons; F. Jealous Guy - Casey James - American Idol: Season 9; G. Forevermore - No Fun At All - Low Rider; H. New Cannonball Blues - TV On The Radio - Nine Types of Light; I. Grow for Me - Little Shop Of Horrors - Original UK Cast - Little Shop of Horrors; J. Compadre - Tango Project - Tango Project Volume II: New-Tango,I,I,1,0.82,0.996
12339,242916,6,G,"[75512, 106224, 173218, 8556, 67581, 213299, 70613, 61985, 221970, 124159]","[43308, 189705, 56446, 235782, 39262, 145287, 242916, 13775, 199205, 122261]",1. I'm In Control - AlunaGeorge - I Remember; 2. Bangarang (feat. Sirah) - Skrillex - Bangarang EP; 3. Able to See Me - Hippie Sabotage - Able to See Me; 4. Where Are Ü Now (with Justin Bieber) - Jack Ü - Skrillex and Diplo present Jack Ü; 5. I Would Like - Zara Larsson - So Good; 6. Love Is Alive - Louis The Child - Love Is Alive; 7. Inside Out - The Chainsmokers - Inside Out; 8. Real Love - The Chainsmokers Remix - Clean Bandit - Real Love; 9. Automatic - ZHU - Genesis Series; 10. Fire - Louis The Child - Fire,A. Pride and Joy - Stevie Ray Vaughan - Texas Flood (Legacy Edition); B. Heartbeat - Radio Edit - John Dahlbäck - Heartbeat; C. Top Drawer - Man Man - Rabbit Habits; D. Eho Giorti - Panos Kalidis - Eho Giorti; E. Children of the Light (feat. Sonny Sandoval and Dillavou) - Lecrae - Rehab; F. Why Me Lord - Johnny Cash - American Recordings; G. Powerful (feat. Ellie Goulding & Tarrus Riley) - Major Lazer - Peace Is The Mission; H. Olympus - Genix - Anjunabeats Volume 13; I. Waves - Dropwizz - Waves; J. Hands - Adrian - Buckaroogirl,G,G,1,0.82,0.996
18960,171125,4,E,"[50378, 145515, 86942, 102033, 222085, 192352, 6899, 144807, 190832, 184045]","[92334, 195523, 20216, 20804, 171125, 17410, 105998, 113363, 161145, 218508]","1. Get You (feat. Kali Uchis) - Daniel Caesar - Freudian; 2. Janet - Berhana - Berhana; 3. Unstoppable - FKJ Remix - Lianne La Havas - Blood; 4. Pink + White - Frank Ocean - Blonde; 5. Saved - Khalid - American Teen; 6. Grey Luh - Berhana - Berhana; 7. Wait a Minute! - Willow - ARDIPITHECUS; 8. LOVE. FEAT. ZACARI. - Kendrick Lamar - DAMN.; 9. No Other Way - Sinead Harnett - N.O.W; 10. Redbone - Childish Gambino - ""Awaken, My Love!""",A. Send Me A Postcard - Shocking Blue - Scorpio's Dance; B. Pump Me Up - Edwin Yearwood - Next To You; C. All Your Light (Times Like These) - Portugal. The Man - In The Mountain In The Cloud; D. 2 a.m. - Cool Calm Pete - Lost The Album; E. Let's Go - Khalid - American Teen; F. Zo2 - Zo - Zo2; G. Barely Sober - Belly - Another Day In Paradise; H. Baptized By Texas - Lost Immigrants - Baptized: Live From The Hill Country; I. Ride With Us (Remix) - Bobby Grant - Ride With Us (Remix); J. One - U2 - Achtung Baby,E,E,1,0.82,0.996
8662,35418,0,A,"[68598, 229899, 153581, 165325, 242446, 244361, 98776, 236813, 171020, 137336]","[35418, 232667, 124661, 43332, 99010, 15988, 246951, 216990, 59861, 116370]","1. Happy Accident - Bright Eyes & Neva Dinova - One Jug Of Wine, Two Vessels; 2. Only Love - Ben Howard - Every Kingdom; 3. So Sad, So Sad - Varsity - Cult of Personality - So Sad, So Sad; 4. Kamikaze - MØ - Kamikaze; 5. Jennifer - Little Comets - Life Is Elsewhere; 6. Andreas - Seahaven - Reverie Lagoon: Music For Escapism Only; 7. Another Travelin' Song - Bright Eyes - I'm Wide Awake, It's Morning; 8. Like I Do - Maureen Evans - The Singles Collection; 9. Swingin' Party - Kindness - World, You Need a Change of Mind; 10. Other Times I Don't Though - Wicca Phase Springs Eternal - Abercrombie & Me","A. 'Cause I'm A Man - Tame Impala - Currents; B. Innamorati - Toto Cutugno - Innamorata, innamorato, innamorati; C. The Ernest & Celestine Song - Vincent Courtois - Ernest & Celestine; D. Skeleton Key - Margot & The Nuclear So And So's - The Dust Of Retreat; E. Finlandia - Symphonic Poem, Op.26 - 2000 - Remaster - Hallé - Sibelius: The Complete Symphonies, tone poems; F. Transitional Joint - Elzhi - The Preface; G. Your Winter - Acoustic - Sister Hazel - Before The Amplifiers...Live Acoustic; H. One Day - Angelo Mota - House of Diamonds; I. McQueen and Sally - Randy Newman - Cars; J. College Humor - Mike Stud - Toast to Tommy",D,D,0,0.82,0.996
13886,139516,3,D,"[237767, 125193, 116252, 94224, 253196, 211737, 197182, 82392, 249804, 228530]","[237057, 175960, 151250, 139516, 237121, 178037, 110578, 53406, 217286, 48370]",1. River - Leon Bridges - Coming Home; 2. Heavy - Birdtalker - Heavy; 3. Blue Mind - Alexi Murdoch - Four Songs; 4. You're Smiling (But I Don't Believe You) - Margaret Glaspy - If & When; 5. Elk City - Samantha Crain - Under Branch & Thorn & Tree; 6. Above The Clouds Of Pompeii - Bear's Den - Islands; 7. In The Long Run - The Staves - Dead & Born & Grown; 8. Shine - Benjamin Francis Leftwich - Last Smoke Before The Snowstorm; 9. Say Anything - Tristan Prettyman - Cedar + Gold; 10. Elysium - Bear's Den - Islands,"A. Feel Good - (Hed) P.E. - The Best Of (Hed) Planet Earth; B. Heavy Heart - GAMPER & DADONI - Heavy Heart; C. In Your Area (feat. Kyle McDonald) - Tribal Seeds - Representing; D. Watch Me - Labi Siffre - Crying, Laughing, Loving, Lying (Deluxe Edition); E. Neighborhood Music - Lil Rob - Neighborhood Music; F. 心跳 - Leehom Wang - 王力宏全新創作大碟 心.跳; G. Still Bleeding - Andy Mineo - Heroes for Sale; H. My Head Hurts - Wavves - V; I. I Remember - Jon Hopkins - Late Night Tales: Jon Hopkins; J. Bones - Young Guns - Bones",D,D,1,0.82,0.996
8470,13758,9,J,"[31007, 148356, 218751, 170565, 228563, 61583, 251501]","[128290, 192175, 155679, 87628, 5389, 15706, 2248, 158513, 155445, 13758]",1. F Cancer (Boosie) [feat. Quavo] - Young Thug - I'm Up; 2. Work - Rihanna - ANTI; 3. Famous - Kanye West - The Life Of Pablo; 4. Cake By The Ocean - DNCE - DNCE; 5. Naked - Jason Derulo - Naked; 6. Work from Home - Fifth Harmony - 7/27; 7. Down In the DM - Yo Gotti - The Art of Hustle,A. Watching You - Alvaro - Watching You; B. We Must Go On - Pretty Lights - We Must Go On; C. Invoice (feat. Aston Matthews) - Bodega Bamz - Sidewalk Exec; D. Te Robaré - Prince Royce - Soy el Mismo; E. Money - Nacho Picasso - Stoned and Dethroned; F. Two Seat - TINCUP - Anxiety - EP; G. I Never Felt so Right - Original Mix - Ben Delay - I Never Felt so Right; H. Laisser Lucie faire - Guts - Paradise for All; I. Nightmare - Ry Legit - Ry Legit Dubstep Lp; J. Don't Let Me Down - The Chainsmokers - The Chainsmokers- Japan Special Edition,J,J,1,0.82,0.996
4808,138196,3,D,"[107520, 9655, 180615, 38130, 152001, 42643, 192137, 195172, 209557, 69819]","[94303, 209173, 99143, 138196, 188700, 227192, 101721, 151487, 233929, 112019]","1. Burning Love (From ""Lilo & Stitch"") - Kids R Us Band - Disney Heroines Music Playlist; 2. Know Who You Are - Auli'i Cravalho - Moana; 3. What Makes You Beautiful - One Direction - Up All Night; 4. Sidelines - Lecrae - Church Clothes 3; 5. How Far I'll Go - Reprise - Auli'i Cravalho - Moana; 6. Shiny - Jemaine Clement - Moana; 7. The Outsiders - NEEDTOBREATHE - The Outsiders; 8. Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version - M. Keali'i Ho'omalu - Lilo & Stitch; 9. Party In The U.S.A. - Miley Cyrus - The Time Of Our Lives; 10. Let It Go - From ""Frozen"" - Rascal Flatts - We Love Disney","A. Hey Good Lookin' - Waylon Jennings - Waylon Sings Hank Williams; B. Save The Last Dance For Me - Ike & Tina Turner - River Deep Mountain High; C. Alone (Slushii Remix) - Marshmello - Alone (Slushii Remix); D. Through the Dark - One Direction - Midnight Memories (Deluxe); E. Wond'ring Again - Jethro Tull - Living In The Past; F. Actium - Aphex Twin - Selected Ambient Works 85-92; G. Ujule - Montez de Durango - Agarrese!; H. Oh, Lonesome Me - The Kentucky Headhunters - Pickin On Nashville; I. Home on the Range - Pete Seeger - American Favorite Ballads, Vol. 1; J. Traine 2 - Slightly Stoopid - Slightly Not Stoned Enough To Eat Breakfast Yet Stoopid",D,D,1,0.82,0.996
5689,249424,7,H,"[194353, 235105, 97368, 199657, 106612, 173815, 15509, 38516, 185293, 181452]","[170467, 48538, 95982, 204875, 203450, 119743, 220199, 249424, 62142, 45259]",1. Smack My Bitch Up - The Prodigy - The Fat Of The Land (Expanded Edition); 2. Vow - SALES - SALES - EP; 3. Gemini - Hoops - Gemini; 4. idfc (Tarro Remix) - blackbear - idfc (Tarro Remix); 5. This Way - HOMESHAKE - Fresh Air; 6. Lose It - Oh Wonder - Oh Wonder; 7. Chinese New Year - SALES - SALES - EP; 8. Hello Welcome - HOMESHAKE - Fresh Air; 9. Dream Sweet in Sea Major - ミラクルミュージカル - Hawaii: Part II; 10. Goofy's Trial - Pink Guy - Pink Season,A. Another You - Of Mice & Men - Restoring Force; B. Paris - Pegboard Nerds Remix - The Chainsmokers - Paris (Remixes); C. First Track - Paper Tiger - Made Like Us; D. Lap Dance - Ycare - Lumière noire; E. Prophet Journey - Hans Zimmer - Crysis 2: Be The Weapon!; F. Blackout - Hardwell - HARDWELL; G. A Stillness - The Naked And Famous - In Rolling Waves; H. Not U - HOMESHAKE - Fresh Air; I. No Tiene Telaraña - Ibrahim Ferrer - Buenos Hermanos; J. El Ejecutor (Bonus Track) - El Komander - Archivo Privado,H,H,1,0.82,0.996
5578,32061,5,F,"[163425, 8674, 229525, 10491, 120062, 4360, 183667, 143454, 233209, 20413]","[238660, 132331, 28853, 113566, 228980, 32061, 59743, 219520, 113822, 74696]",1. Cyanide Sisters - Com Truise - Cyanide Sisters EP; 2. Koto - ODESZA - In Return; 3. Trojans - Atlas Genius - When It Was Now; 4. Waulking Song - Totally Enormous Extinct Dinosaurs - Household Goods; 5. You Are The One - Shiny Toy Guns - We Are Pilots; 6. Par Avion - FM Belfast - How to Make Friends; 7. I’ll Be Around - Empire of the Sun - Ice On The Dune; 8. Encom Part 2 - Remixed by Com Truise - Daft Punk - TRON: Legacy Reconfigured; 9. Over Your Shoulder - Chromeo - White Women; 10. Concert Pitch - Empire of the Sun - Ice On The Dune,A. Bad 4 Us - Superfruit - Future Friends - Part One; B. We're Forever - Marc Benjamin Remix - Laidback Luke - We're Forever; C. Hey Arnold - Rico Nasty - Hey Arnold; D. Overture - (The Nightmare Before Christmas) - Danny Elfman - The Nightmare Before Christmas; E. Shine Like Gold - Big Gipp - Shine Like Gold; F. Come Back To Me - Urban Cone - Polaroid Memories; G. No Puedo Olvidarla - Rikarena - Sin Medir Distancia; H. Yo No Lloro Más - La Lupe - La Ley del Deseo; I. Used to Be - Weyes Blood - Front Row Seat To Earth; J. Better Days - Amos Lee - Last Days At The Lodge,F,F,1,0.82,0.996
6332,137500,0,A,"[210184, 214422, 66977, 11433, 26758, 97326, 8800, 155987, 242017, 17736]","[137500, 130596, 96457, 90727, 179836, 19486, 247201, 112745, 19833, 117863]",1. Shoot Me Down - Lil Wayne - Tha Carter III; 2. One Last Time - Jaymes Young - Dark Star EP; 3. Infinity - Jaymes Young - Feel Something; 4. Far Away - Myke Bogan - Pool Party; 5. Congratulations - Post Malone - Stoney; 6. House Of Balloons / Glass Table Girls - The Weeknd - Trilogy; 7. I Fall Apart - Post Malone - Stoney; 8. L$D - A$AP Rocky - AT.LONG.LAST.A$AP; 9. No Option - Post Malone - Stoney; 10. Crystalised - The xx - xx,A. White Iverson - Post Malone - Stoney; B. Fuk Watchu Think (feat. Jameston Thieves) - Ghastly - Fuk Watchu Think (feat. Jameston Thieves); C. Tombe la neige - Salvatore Adamo - Mes plus belles chansons d'amour; D. Remnants and Pictures - Mimicking Birds - Mimicking Birds; E. Wait For You - Atreyu - Congregation of the Damned; F. Without A Sound - SHeDAISY - Sweet Right Here; G. Кто тебя создал такую - Леонид Портной - Кто тебя создал такую; H. How's This - Hyuna - A'wesome; I. Wasted Days - The Slackers - Wasted Days; J. Bang - Anitta - Bang,A,A,1,0.82,0.996
17880,14657,6,G,"[241987, 10740, 171237, 185720, 167561, 32754, 151521, 211005, 242415, 221829]","[200698, 18555, 113596, 109581, 19326, 2613, 14657, 814, 227142, 136392]","1. O Come, O Come, Emmanuel - Punch Brothers - Holidays Rule; 2. À tout à l'heure - Bibio - Silver Wilkinson; 3. Roving Gambler - Billie Joe Armstrong - Foreverly; 4. Baby, It’s Cold Outside - Rufus Wainwright - Holidays Rule; 5. Seen It All - Jake Bugg - Jake Bugg; 6. Step Into Christmas - Elton John - Goodbye Yellow Brick Road; 7. This Year - Andy Osenga - Music City Unsigned Family Christmas; 8. Remote & Dark Years - Maps & Atlases - Beware And Be Grateful; 9. Queenie Eye - Paul McCartney - NEW; 10. Divisionary (Do The Right Thing) - Ages and Ages - Divisionary",A. The Time of My Life - David Cook - David Cook; B. On The Run - Jungle Brothers - Straight Out The Jungle; C. Vamos A Bailar - Gipsy Kings - Mosaique; D. Brixton Briefcase - Chase & Status - No More Idols; E. I Always Feel Like - Tru$ - Best Of TRU; F. Historia sin fin - Banda Machos - Historia sin fin; G. The Little Drummer Boy - Stevie Wonder - Someday At Christmas; H. Last Night At The Jetty - Panda Bear - Tomboy; I. Unconditional Love - 2Pac - Greatest Hits; J. Wounded Young - Vanna - All Hell,G,G,1,0.82,0.996
12440,86082,8,I,"[86237, 240346, 154639, 248448, 100103, 117890, 44228, 171308, 95360, 191642]","[150212, 32490, 137328, 146823, 72382, 36272, 147423, 123196, 86082, 147532]","1. Ayo Technology - 50 Cent - Curtis; 2. Dick In A Box - The Lonely Island - Incredibad; 3. Rock Your Body - Sander Kleinenberg's Just In The Club Mix - Justin Timberlake - 12"" Masters - The Essential Mixes; 4. My Love - Ibiza Is Burning Radio Edit - Justin Timberlake - My Love: The Remixes; 5. Still On My Brain - Justin Timberlake - Justified; 6. (And She Said) Take Me Now - Justin Timberlake - Justified; 7. Don't Hold the Wall - Justin Timberlake - The 20/20 Experience; 8. My Love ft. T.I. - Paul Oakenfold Remix - Justin Timberlake - Greatest Hits & Remixes; 9. Chop Me Up - Justin Timberlake - FutureSex/LoveSounds; 10. Last Night - Justin Timberlake - Justified",A. Never Ever - Ciara - Fantasy Ride; B. Money Machine (feat. Rick Ross) - Gucci Mane - WOPTOBER; C. You Better Think Twice - Vince Gill - When Love Finds You; D. Janis - Country Joe & The Fish - I-Feel-Like-I'm-Fixin'-To-Die; E. Just Think About - Original mix - Mario Basanov feat. Miss Bee - Just think about; F. Canela en Rama - El Kanka - Lo Mal Que Estoy y Lo Poco Que Me Quejo; G. Arrest Me (Noah Breakfast Remix) [feat. Tei Shi] - Shy Girls - Arrest Me (Noah Breakfast Remix) [feat. Tei Shi]; H. Mine - Getter Remix - Kill The Noise - ALT CLASSIC; I. Carry Out (Featuring Justin Timberlake) - Timbaland - Shock Value II; J. #iWantDat (feat. Problem & Bad Lucc) - Mindless Behavior - #OfficialMBMusic,I,I,1,0.82,0.996
10284,46404,7,H,"[18302, 159790, 157591, 175058, 173730, 116952, 178365, 228769, 137333, 75170]","[76692, 236869, 49128, 191658, 177037, 48104, 112024, 46404, 148088, 24147]","1. Tell Me When To Go (feat. Keak Da Sneak) - E-40 - My Ghetto Report Card; 2. Jumpin', Jumpin' - Destiny's Child - The Writing's On The Wall; 3. I'm Real - Murder Remix - Jennifer Lopez - J To Tha L-O! The Remixes (Explicit Version); 4. Ayy Ladies - Travis Porter - From Day 1; 5. A Milli - Lil Wayne - Tha Carter III; 6. Like This - MiMS - Music Is My Savior; 7. That's the Way It Is - Céline Dion - All The Way... A Decade Of Song; 8. Ignition - Remix - R. Kelly - Chocolate Factory; 9. No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version - Waka Flocka Flame - Flockaveli; 10. Wild for the Night - A$AP Rocky - LONG.LIVE.A$AP (Deluxe Version)","A. Wake up Everybody - John Legend - Wake Up!; B. Yamborghini High - A$AP Mob - Yamborghini High; C. Freestyle - Lady Antebellum - 747; D. Look What You Made Me Do - The Animal In Me - Look What You Made Me Do; E. Rock 'n' Roll Rebel - Ozzy Osbourne - Bark At The Moon (Bonus Track Version); F. Your Will Be Done On Earth As In Heaven - Derek Webb - Feedback; G. Atif Mashup (From ""Atif Mashup"") - Atif Aslam - Best Download Hits from Bollywood; H. Get Low - Street - Lil Jon & The East Side Boyz - Kings Of Crunk; I. My Way - Frank Sinatra - My Way; J. Midnight 01 (Deep Sea Diver) - King Krule - The OOZ",H,H,1,0.82,0.996
17611,116032,1,B,"[37210, 47245, 187993, 220830, 77546, 134740, 173314, 105635, 229793, 4147]","[176147, 116032, 38966, 184389, 234333, 73286, 192172, 123923, 116253, 174249]","1. Wake Me Up When September Ends - Green Day - American Idiot; 2. Goodnight, Travel Well - The Killers - Day & Age; 3. 21 Guns - Green Day - 21st Century Breakdown; 4. Beverly Hills - Weezer - Make Believe; 5. Clint Eastwood - Gorillaz - Gorillaz; 6. The Great Escape - Boys Like Girls - Boys Like Girls; 7. About A Girl - Nirvana - Nirvana; 8. Somebody Told Me - The Killers - Hot Fuss; 9. Drive - Incubus - Make Yourself - Tour Edition; 10. On Melancholy Hill - Gorillaz - Plastic Beach","A. Murderers - Sleepy D - The Tonite Show With Sleepy D ""Sleep Talkin""; B. Lips Of An Angel - Hinder - Extreme Behavior; C. Moon & Stars - Big K.R.I.T. - R4 The Prequel; D. Lala Feat Busta Rhymes - 2 Chainz - Codeine Cowboy; E. Plans - PnB Rock - GTTM: Goin Thru the Motions; F. Duke Of Earl - New Edition - Under The Blue Moon; G. You're Crashing, But You're No Wave - Fall Out Boy - Infinity On High; H. Solo Un Sueño - La Fiebre - On The Rise; I. Ciribiribin - Italian Mandolin Torna A Surriento - Italian Music, Tarantella, Come Back to Sorrento; J. Best Thing - Usher - Here I Stand (Deluxe Version)",G,G,0,0.82,0.996
12373,174561,8,I,"[222354, 83231, 75802, 42312, 209952, 246137, 140991, 82797, 157804, 196192]","[93339, 67824, 114506, 230804, 197585, 158004, 76688, 67595, 174561, 117767]","1. Jambalaya (On The Bayou) - Single Version - Hank Williams - 40 Greatest Hits; 2. Take Me Back To Tulsa - Live - George Strait - For The Last Time; 3. Down South Blues - Old Crow Medicine Show - Eutaw; 4. Fiya Wata - Edward Sharpe & The Magnetic Zeros - Here; 5. I'm So Lonesome I Could Cry - Hank Williams - The Legend Lives Anew: Hank Williams, Sr. With Strings; 6. Going Up the Country - Kitty, Daisy & Lewis - Kitty, Daisy & Lewis; 7. Crow Jane - The Derek Trucks Band - Songlines; 8. The Bottle Let Me Down - Merle Haggard & The Strangers - Swinging Doors; 9. Willie, Waylon and Me - David Allan Coe - The Essential David Allan Coe; 10. Longhaired Redneck - David Allan Coe - David Allan Coe 17 Greatest Hits",A. Happy Colored Marbles - Ween - Quebec; B. Son Of A Preacher Man - Aretha Franklin - This Girl's In Love WIth You; C. Una Cita - Alkilados - Pura Playa; D. So High (feat. Manie) - Shoestring - The Dayton Family Presents: The Right to Remain Silent EP; E. Plastic - Like Lions X Inimicvs - Music by World of Dance Session Three; F. 88 - Level 42 - The Early Tapes - July/August 1980; G. Colorado - We Are Trees - Girlfriend EP; H. Party In The U.S.A. - The Barden Bellas - Pitch Perfect Soundtrack; I. Okie From Muskogee - Merle Haggard - Greatest Hits - Finest Performances; J. Multiplied - NEEDTOBREATHE - Rivers In The Wasteland,I,I,1,0.82,0.996
