dataset,split,category_a,category_b,count_weight,binary_weight,freq_a,freq_b,p_b_given_a,p_a_given_b,lift_binary,pmi_binary,ppmi_binary
pog_dense,train,2450d5bfc87a1f5b96e2837f5c87a70c,44187dfef4ed2dd3669957cc9592514e,358.0,358.0,5919.0,928.0,0.060483189727994595,0.3857758620689655,0.804661056445928,-0.2173341381223842,0.0
pog_dense,train,664162d351ab59ea042546db288bbf7c,841c8877534da01768696cd2375bab70,353.0,353.0,12346.0,718.0,0.028592256601328365,0.49164345403899723,0.49164345403899723,-0.7100015121149273,0.0
pog_dense,train,3e600277f4bf92983bf6fcb0ac09e0d7,852a581f78e4f4d7ecf9972a038e440c,350.0,350.0,1902.0,3907.0,0.18401682439537329,0.08958280010238034,0.5814875131777013,-0.5421657807231055,0.0
pog_dense,train,08734b0d499542a3a0ae060fb5597d09,664162d351ab59ea042546db288bbf7c,345.0,345.0,578.0,12346.0,0.596885813148789,0.02794427344889033,0.596885813148789,-0.5160294516410177,0.0
pog_dense,train,852a581f78e4f4d7ecf9972a038e440c,fc528592c3858f90196fbfacc814f235,345.0,345.0,3907.0,1465.0,0.08830304581520348,0.2354948805460751,0.7441565895116056,-0.2955037965210373,0.0
pog_dense,train,126c091a8ff171f694733a624089e68a,841c8877534da01768696cd2375bab70,337.0,337.0,10277.0,718.0,0.03279167072102754,0.46935933147632314,0.5638523213395626,-0.5729629033670943,0.0
pog_dense,train,664162d351ab59ea042546db288bbf7c,c6ba1690407cbd175f036694488a914e,333.0,333.0,12346.0,824.0,0.026972298720233275,0.404126213592233,0.404126213592233,-0.9060280399290279,0.0
pog_dense,train,a6cd655d1645f38869be793d5fb194cb,c6ba1690407cbd175f036694488a914e,332.0,332.0,3400.0,824.0,0.0976470588235294,0.4029126213592233,1.4630468303826383,0.38052113135660515,0.38052113135660515
pog_dense,train,46eacb79120159c0d446c08e1f671b0f,95c3a26ab13f3ec5cd28a281e3685e7b,327.0,327.0,1455.0,7282.0,0.22474226804123712,0.04490524581159022,0.38103104109270985,-0.9648744344898771,0.0
pog_dense,train,44187dfef4ed2dd3669957cc9592514e,95c3a26ab13f3ec5cd28a281e3685e7b,309.0,309.0,928.0,7282.0,0.3329741379310345,0.04243339741829168,0.5645287979808502,-0.5717638816699928,0.0
pog_dense,train,19125833f147d19800e3aa39ecfc76c2,2450d5bfc87a1f5b96e2837f5c87a70c,309.0,308.0,1785.0,5919.0,0.17254901960784313,0.05203581686095624,0.35990711202541503,-1.0219093029770487,0.0
pog_dense,train,08734b0d499542a3a0ae060fb5597d09,126c091a8ff171f694733a624089e68a,307.0,306.0,578.0,10277.0,0.5294117647058824,0.029775226233336578,0.6359947112054902,-0.45256503139122867,0.0
pog_dense,train,0ab410a4baf435f5b6496cb061c11dc1,664162d351ab59ea042546db288bbf7c,306.0,306.0,595.0,12346.0,0.5142857142857142,0.0247853555807549,0.5142857142857143,-0.6649763035932489,0.0
pog_dense,train,2450d5bfc87a1f5b96e2837f5c87a70c,841c8877534da01768696cd2375bab70,300.0,300.0,5919.0,718.0,0.05068423720223011,0.4178272980501393,0.8715147527837506,-0.13752248612890694,0.0
pog_dense,train,852a581f78e4f4d7ecf9972a038e440c,8585a77eaebc91282b433359863cb569,298.0,298.0,3907.0,619.0,0.07627335551574098,0.481421647819063,1.5212776206742136,0.4195505217195791,0.4195505217195791
pog_dense,train,022ab423f035b47ac0af5046c51ed093,a6cd655d1645f38869be793d5fb194cb,292.0,292.0,904.0,3400.0,0.3230088495575221,0.08588235294117647,1.1729021343050494,0.15948113422569365,0.15948113422569365
pog_dense,train,6eb82f81b7105a1112fec1bb3c8dd62b,b608ccb44928992e75009892971acd46,292.0,292.0,731.0,8432.0,0.399452804377565,0.03462998102466793,0.5848724291799593,-0.5363615253087992,0.0
pog_dense,train,8476c833956c74092868c24514562b0b,95c3a26ab13f3ec5cd28a281e3685e7b,282.0,282.0,1623.0,7282.0,0.17375231053604437,0.03872562482834386,0.29458198652540557,-1.2221979223580153,0.0
pog_dense,train,95c3a26ab13f3ec5cd28a281e3685e7b,bc11aa63d5a69b1b0f90c34fd2c62102,282.0,282.0,7282.0,711.0,0.03872562482834386,0.39662447257383965,0.6724424249377403,-0.3968387846466647,0.0
pog_dense,train,b5512b7b61119e0a76d1f6b3bd6d2b94,b608ccb44928992e75009892971acd46,278.0,278.0,572.0,8432.0,0.486013986013986,0.0329696394686907,0.7116139316091877,-0.3402197455164633,0.0
pog_dense,train,3e600277f4bf92983bf6fcb0ac09e0d7,46eacb79120159c0d446c08e1f671b0f,277.0,277.0,1902.0,1455.0,0.1456361724500526,0.19037800687285222,1.2357554536552229,0.21168248643025128,0.21168248643025128
pog_dense,train,64fe11119537f0ea81cfb5e4d54b3c71,95c3a26ab13f3ec5cd28a281e3685e7b,276.0,276.0,395.0,7282.0,0.6987341772151898,0.037901675363911015,1.1846432507413807,0.16944167503449056,0.16944167503449056
pog_dense,train,2450d5bfc87a1f5b96e2837f5c87a70c,2b28f4772c30b8544c742f6a349a06b3,272.0,272.0,5919.0,762.0,0.04595370839668863,0.3569553805774278,0.7445465667526481,-0.29497988112753276,0.0
pog_dense,train,664162d351ab59ea042546db288bbf7c,bc11aa63d5a69b1b0f90c34fd2c62102,268.0,268.0,12346.0,711.0,0.021707435606674225,0.3769338959212377,0.37693389592123766,-0.9756854492923843,0.0
pog_dense,train,8476c833956c74092868c24514562b0b,a6cd655d1645f38869be793d5fb194cb,267.0,267.0,1623.0,3400.0,0.1645101663585952,0.07852941176470589,0.597365445253887,-0.5152262167647534,0.0
pog_dense,train,022ab423f035b47ac0af5046c51ed093,852a581f78e4f4d7ecf9972a038e440c,262.0,262.0,904.0,3907.0,0.28982300884955753,0.06705912464806757,0.9158318063108875,-0.087922548732309,0.0
pog_dense,train,852a581f78e4f4d7ecf9972a038e440c,b5512b7b61119e0a76d1f6b3bd6d2b94,260.0,260.0,3907.0,572.0,0.06654722293319683,0.45454545454545453,1.4363496754077762,0.36210494753450045,0.36210494753450045
pog_dense,train,19125833f147d19800e3aa39ecfc76c2,83fb64f0af37f88a42f311549fb261cb,253.0,253.0,1785.0,253.0,0.14173669467787114,1.0,6.916526610644258,1.9339137087401017,1.9339137087401017
pog_dense,train,19125833f147d19800e3aa39ecfc76c2,ecff24c1d93157b5c20fd73bb31faced,252.0,252.0,1785.0,253.0,0.1411764705882353,0.9960474308300395,6.8891885607998145,1.929953307524005,1.929953307524005
pog_dense,train,08734b0d499542a3a0ae060fb5597d09,b608ccb44928992e75009892971acd46,249.0,248.0,578.0,8432.0,0.4290657439446367,0.029411764705882353,0.6282312232851618,-0.46484699033469773,0.0
pog_dense,train,b608ccb44928992e75009892971acd46,c6ba1690407cbd175f036694488a914e,228.0,227.0,8432.0,824.0,0.026921252371916508,0.27548543689320387,0.4033613856598074,-0.9079223802553712,0.0
pog_dense,train,46eacb79120159c0d446c08e1f671b0f,fc528592c3858f90196fbfacc814f235,223.0,223.0,1455.0,1465.0,0.15326460481099657,0.1522184300341297,1.2916073795198386,0.2558874733571994,0.2558874733571994
pog_dense,train,6eb82f81b7105a1112fec1bb3c8dd62b,a6cd655d1645f38869be793d5fb194cb,222.0,221.0,731.0,3400.0,0.3023255813953488,0.065,1.097797537619699,0.09330593411756262,0.09330593411756262
pog_dense,train,95c3a26ab13f3ec5cd28a281e3685e7b,de802e3a05e11e88ddd894aa58e0f4d9,221.0,221.0,7282.0,689.0,0.03034880527327657,0.32075471698113206,0.5438118285977831,-0.6091519952774433,0.0
pog_dense,train,126c091a8ff171f694733a624089e68a,8585a77eaebc91282b433359863cb569,220.0,220.0,10277.0,619.0,0.021407025396516493,0.3554119547657512,0.4269646777793096,-0.8510539910034665,0.0
pog_dense,train,126c091a8ff171f694733a624089e68a,b5512b7b61119e0a76d1f6b3bd6d2b94,218.0,218.0,10277.0,572.0,0.02121241607472998,0.3811188811188811,0.4578470084940845,-0.7812201932619408,0.0
pog_dense,train,a6cd655d1645f38869be793d5fb194cb,bc11aa63d5a69b1b0f90c34fd2c62102,217.0,217.0,3400.0,711.0,0.06382352941176471,0.30520393811533053,1.1082493588152562,0.10278161608680725,0.10278161608680725
pog_dense,train,8585a77eaebc91282b433359863cb569,a6cd655d1645f38869be793d5fb194cb,207.0,207.0,619.0,3400.0,0.3344103392568659,0.06088235294117647,1.2143029554309606,0.19417021293036124,0.19417021293036124
pog_dense,train,0ab410a4baf435f5b6496cb061c11dc1,b608ccb44928992e75009892971acd46,205.0,205.0,595.0,8432.0,0.3445378151260504,0.024312144212523718,0.5044667772232234,-0.6842532942345236,0.0
pog_dense,train,08734b0d499542a3a0ae060fb5597d09,a6cd655d1645f38869be793d5fb194cb,201.0,200.0,578.0,3400.0,0.3460207612456747,0.058823529411764705,1.2564624465703238,0.22830019022524778,0.22830019022524778
pog_dense,train,6eb82f81b7105a1112fec1bb3c8dd62b,95c3a26ab13f3ec5cd28a281e3685e7b,198.0,198.0,731.0,7282.0,0.2708618331053352,0.027190332326283987,0.4592227673054749,-0.7782198548367807,0.0
pog_dense,train,126c091a8ff171f694733a624089e68a,64fe11119537f0ea81cfb5e4d54b3c71,196.0,196.0,10277.0,395.0,0.01907171353507833,0.4962025316455696,0.5960996843141191,-0.5173473703418366,0.0
pog_dense,train,0ab410a4baf435f5b6496cb061c11dc1,2450d5bfc87a1f5b96e2837f5c87a70c,193.0,193.0,595.0,5919.0,0.3243697478991597,0.03260685926676803,0.6765786294244003,-0.39070660837762805,0.0
pog_dense,train,64fe11119537f0ea81cfb5e4d54b3c71,664162d351ab59ea042546db288bbf7c,185.0,185.0,395.0,12346.0,0.46835443037974683,0.014984610400129597,0.4683544303797468,-0.7585299398227972,0.0
pog_dense,train,44187dfef4ed2dd3669957cc9592514e,b608ccb44928992e75009892971acd46,182.0,182.0,928.0,8432.0,0.1961206896551724,0.021584440227703984,0.2871567877707256,-1.2477269135367077,0.0
pog_dense,train,a6cd655d1645f38869be793d5fb194cb,de802e3a05e11e88ddd894aa58e0f4d9,180.0,180.0,3400.0,689.0,0.052941176470588235,0.2612481857764877,0.948638265175446,-0.05272772777385982,0.0
pog_dense,train,b608ccb44928992e75009892971acd46,bc11aa63d5a69b1b0f90c34fd2c62102,175.0,175.0,8432.0,711.0,0.02075426944971537,0.24613220815752462,0.3603828560143263,-1.020588323707029,0.0
pog_dense,train,022ab423f035b47ac0af5046c51ed093,fc528592c3858f90196fbfacc814f235,165.0,165.0,904.0,1465.0,0.18252212389380532,0.11262798634812286,1.538169379926908,0.4305929950110776,0.4305929950110776
pog_dense,train,19125833f147d19800e3aa39ecfc76c2,814ed433f7b89cef654140214dfdaab5,163.0,163.0,1785.0,166.0,0.09131652661064425,0.9819277108433735,6.791529141777194,1.915676121190321,1.915676121190321
pog_dense,train,2450d5bfc87a1f5b96e2837f5c87a70c,64fe11119537f0ea81cfb5e4d54b3c71,160.0,160.0,5919.0,395.0,0.027031593174522722,0.4050632911392405,0.8448912641333102,-0.16854734140417887,0.0
pog_dense,train,841c8877534da01768696cd2375bab70,b608ccb44928992e75009892971acd46,159.0,159.0,718.0,8432.0,0.2214484679665738,0.01885673624288425,0.3242413170677563,-1.1262672346552949,0.0
pog_dense,train,664162d351ab59ea042546db288bbf7c,fbf269b6cc339b080853c548156a1050,157.0,157.0,12346.0,264.0,0.012716669366596468,0.5946969696969697,0.5946969696969696,-0.5197032977980083,0.0
pog_dense,train,3e600277f4bf92983bf6fcb0ac09e0d7,c6ba1690407cbd175f036694488a914e,154.0,154.0,1902.0,824.0,0.08096740273396424,0.18689320388349515,1.2131353812542751,0.19320823235266313,0.19320823235266313
pog_dense,train,6eb82f81b7105a1112fec1bb3c8dd62b,852a581f78e4f4d7ecf9972a038e440c,154.0,154.0,731.0,3907.0,0.2106703146374829,0.03941643204504735,0.6657117237047259,-0.4068985494373787,0.0
pog_dense,train,08734b0d499542a3a0ae060fb5597d09,852a581f78e4f4d7ecf9972a038e440c,152.0,152.0,578.0,3907.0,0.2629757785467128,0.03890453033017661,0.830995383142492,-0.1851310399273305,0.0
pog_dense,train,19125833f147d19800e3aa39ecfc76c2,58f1ddb77bfc5576db30fa20e53111fa,152.0,152.0,1785.0,158.0,0.08515406162464986,0.9620253164556962,6.653873701379286,1.8951991965594113,1.8951991965594113
pog_dense,train,022ab423f035b47ac0af5046c51ed093,95c3a26ab13f3ec5cd28a281e3685e7b,150.0,150.0,904.0,7282.0,0.16592920353982302,0.020598736610821202,0.28131858650132585,-1.2682674920774584,0.0
pog_dense,train,2450d5bfc87a1f5b96e2837f5c87a70c,de802e3a05e11e88ddd894aa58e0f4d9,147.0,147.0,5919.0,689.0,0.02483527622909275,0.21335268505079827,0.44501643007892466,-0.8096440759718062,0.0
pog_dense,train,03bfc1d4783966c69cc6aef8247e0103,72b059d86956ec93bbe2ae5a6622f4bd,143.0,143.0,562.0,367.0,0.25444839857651247,0.3896457765667575,8.559727326500335,2.1470683352654873,2.1470683352654873
pog_dense,train,19125833f147d19800e3aa39ecfc76c2,c6342df4744ae61888fa993d281972d7,143.0,143.0,1785.0,143.0,0.08011204481792718,1.0,6.916526610644258,1.9339137087401017,1.9339137087401017
pog_dense,train,6eb82f81b7105a1112fec1bb3c8dd62b,fc528592c3858f90196fbfacc814f235,137.0,136.0,731.0,1465.0,0.18604651162790697,0.09283276450511946,1.567870465909993,0.44971830748894703,0.44971830748894703
pog_dense,train,022ab423f035b47ac0af5046c51ed093,3e600277f4bf92983bf6fcb0ac09e0d7,134.0,134.0,904.0,1902.0,0.14823008849557523,0.07045215562565721,0.9621707006132343,-0.03856340059275958,0.0
pog_dense,train,19125833f147d19800e3aa39ecfc76c2,9e3e1aff5fca5f418e5e3679ff932c05,134.0,134.0,1785.0,136.0,0.07507002801120448,0.9852941176470589,6.814812984017137,1.9190986229549611,1.9190986229549611
pog_dense,train,3e600277f4bf92983bf6fcb0ac09e0d7,8476c833956c74092868c24514562b0b,132.0,132.0,1902.0,1623.0,0.0694006309148265,0.08133086876155268,0.5279237148949156,-0.6388034850797146,0.0
