row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option
10,24350,13741,4,E,E,4,1,0,,2,2,10,0.8309007287025452,0.8734440803527832,0.967490017414093,0.4909566342830658,-0.04254335165023804,-0.13658928871154785,8,0,0,0.125,6,23823,0.967490017414093,0.8309007287025452,0,8,0.7933366894721985,0.8339567184448242,0.9237509965896606,-0.13041430711746216,8,0,0.8359156847000122,0.8704144954681396,0.9574687480926514,-0.12155306339263916,8,0,0.7865586876869202,0.8876168131828308,0.3285854458808899,"[8622, 22303, 9672, 673, 13741, 5674, 23823, 24176, 9610, 14307]","[0.9282429218292236, 0.9667564630508423, 0.9546149373054504, 0.9116394519805908, 0.8309007287025452, 0.7360671758651733, 0.967490017414093, 0.9624741077423096, 0.9427545666694641, 0.4909566342830658]"
11,23620,27114,4,E,D,3,0,0,,2,2,10,-0.778730034828186,0.5531154870986938,0.8992742896080017,-0.627245306968689,-1.3318455219268799,-1.678004264831543,10,0,0,0.1,8,18853,0.8992742896080017,0.6173226237297058,0,6,-0.696790874004364,0.49491581320762634,0.8046512603759766,-1.5014421939849854,10,0,-0.5210040807723999,0.6375060677528381,0.9802173972129822,-1.5012214183807373,10,0,-0.4991739094257355,0.5822564363479614,-0.8901882171630859,"[26813, 15828, 15656, 21306, 27114, 14704, 27472, 24107, 18853, 2715]","[0.45722445845603943, 0.8938013911247253, 0.1547289490699768, 0.6173226237297058, -0.778730034828186, 0.8112547993659973, -0.627245306968689, 0.8803076148033142, 0.8992742896080017, 0.8913702964782715]"
12,27603,3116,3,D,D,3,1,0,,2,2,10,-0.970355749130249,-0.6339566111564636,0.9542181491851807,-0.9606554508209229,-0.3363991379737854,-1.9245738983154297,10,0,0,0.1,8,30596,0.9542181491851807,-0.970355749130249,0,10,-0.940123438835144,-0.6142051219940186,0.9244886636734009,-1.864612102508545,10,0,-0.927983820438385,-0.5897406935691833,0.927891194820404,-1.855875015258789,10,0,0.6477982997894287,0.9806676506996155,-0.9783136248588562,"[6290, 316, 23531, 3116, 13986, 3559, 27382, 1900, 30596, 20457]","[-0.09167341142892838, -0.9529523253440857, -0.9606554508209229, -0.970355749130249, -0.9285253286361694, -0.9313859939575195, -0.9201877117156982, -0.9345743656158447, 0.9542181491851807, -0.9398729205131531]"
13,20372,15971,0,A,A,0,1,0,,2,2,10,-0.04224296286702156,-0.0002672928967513144,0.2013533115386963,-0.06590646505355835,-0.04197566956281662,-0.24359627068042755,8,0,0,0.125,6,7238,0.2013533115386963,-0.04224296286702156,0,8,-0.018383115530014038,-0.00011629032087512314,0.08762414753437042,-0.10600726306438446,8,0,0.7111087441444397,0.6334312558174133,0.7362378835678101,-0.02512913942337036,5,0,0.868043065071106,0.9909325838088989,0.3435613214969635,"[15971, 13065, 16068, 6501, 24976, 12889, 7238, 20765, 23278, 13323]","[-0.04224296286702156, -0.04071583226323128, 0.011565450578927994, -0.0062065329402685165, -0.053528185933828354, -0.024067731574177742, 0.2013533115386963, -0.06590646505355835, -0.026823576539754868, 0.0019239261746406555]"
14,13452,24673,7,H,F,5,0,0,,2,2,10,0.23881122469902039,0.23752713203430176,0.35132846236228943,-0.07023286074399948,0.001284092664718628,-0.11251723766326904,8,0,0,0.125,9,24882,0.35132846236228943,0.06705161929130554,0,9,0.0832495391368866,0.08280190080404282,0.12247291207313538,-0.03922337293624878,8,0,0.9537854790687561,0.6689170002937317,0.9919772148132324,-0.03819173574447632,4,0,0.5427510738372803,0.9582816362380981,-0.2466287463903427,"[30162, 1376, 19317, 15422, 16746, 9635, 8917, 24673, 26295, 24882]","[-0.07023286074399948, 0.2815214693546295, 0.24171176552772522, 0.3447004556655884, 0.3314821124076843, 0.06705161929130554, 0.3009943962097168, 0.23881122469902039, 0.289186954498291, 0.35132846236228943]"
15,21723,5441,6,G,B,1,0,0,,2,2,10,-0.21852460503578186,0.1685880720615387,0.2838752269744873,-0.07344318181276321,-0.38711267709732056,-0.5023998022079468,10,0,0,0.1,3,10182,0.2838752269744873,-0.07344318181276321,0,9,-0.06705933809280396,0.05173511430621147,0.0871136486530304,-0.15417298674583435,10,0,0.7618281245231628,0.6240935325622559,0.9679031372070312,-0.2060750126838684,5,0,-0.4901624321937561,0.3970452845096588,-0.9152538180351257,"[11243, 19333, 9467, 10182, 16531, 23752, 5441, 2822, 1982, 14556]","[0.1975625604391098, -0.07344318181276321, 0.18894580006599426, 0.2838752269744873, 0.19426710903644562, 0.21282663941383362, -0.21852460503578186, 0.08241963386535645, 0.19364625215530396, 0.23719249665737152]"
16,680,15370,8,I,F,5,0,0,,2,2,10,-0.5749513506889343,-0.3942797780036926,0.5359241962432861,-0.6113327145576477,-0.1806715726852417,-1.1108756065368652,9,0,0,0.1111111111111111,9,383,0.5359241962432861,-0.5356242656707764,0,6,-0.3579965829849243,-0.24550043046474457,0.3336961269378662,-0.6916927099227905,9,0,0.19424118101596832,0.26152169704437256,0.8589685559272766,-0.6647273898124695,7,0,0.6832579374313354,0.986242413520813,-0.868748664855957,"[11343, 26448, 3374, 19908, 18539, 5799, 17795, 27137, 15370, 383]","[-0.5552714467048645, -0.5183120369911194, -0.4223276972770691, -0.36239656805992126, -0.5323643088340759, -0.5356242656707764, -0.6113327145576477, -0.5468130707740784, -0.5749513506889343, 0.5359241962432861]"
17,11400,8318,1,B,B,1,1,0,,2,2,10,-0.16383501887321472,0.17724092304706573,0.31464684009552,0.07856884598731995,-0.34107595682144165,-0.47848185896873474,10,0,0,0.1,2,28475,0.31464684009552,-0.16383501887321472,0,10,-0.05960652232170105,0.06448382884263992,0.11447480320930481,-0.17408132553100586,10,0,0.47546064853668213,0.8146437406539917,0.9455590844154358,-0.47009843587875366,9,0,-0.5656731128692627,-0.2175113409757614,-0.6737228631973267,"[16977, 8318, 28475, 10453, 12233, 13243, 13248, 2836, 10575, 30885]","[0.09784358739852905, -0.16383501887321472, 0.31464684009552, 0.24222996830940247, 0.17450088262557983, 0.18928632140159607, 0.1338619589805603, 0.15965090692043304, 0.20457910001277924, 0.07856884598731995]"
18,18241,13625,4,E,E,4,1,0,,2,2,10,-0.7358598113059998,-0.370953768491745,0.6314958930015564,-0.7152822017669678,-0.36490604281425476,-1.3673557043075562,10,0,0,0.1,9,8478,0.6314958930015564,-0.7358598113059998,0,10,-0.4886004328727722,-0.24630802869796753,0.4193043112754822,-0.9079047441482544,10,0,-0.47159942984580994,0.07699114829301834,0.46296924352645874,-0.9345686435699463,10,0,0.296978235244751,0.7155523896217346,-0.7721160054206848,"[1082, 3372, 21354, 10540, 13625, 29941, 18316, 27296, 1572, 8478]","[-0.7152822017669678, -0.4413292407989502, -0.6661986708641052, -0.7071273326873779, -0.7358598113059998, -0.6556306481361389, 0.35635411739349365, -0.4401959776878357, -0.7006699442863464, 0.6314958930015564]"
19,2765,8376,5,F,E,4,0,0,,2,2,10,0.8687147498130798,0.4201996624469757,0.9450147747993469,-0.927011251449585,0.4485150873661041,-0.07630002498626709,5,0,0,0.2,7,6237,0.9450147747993469,0.9210050106048584,0,3,0.8126442432403564,0.39307817816734314,0.8840194344520569,-0.07137519121170044,5,0,0.9201608896255493,0.4876871109008789,0.9801146388053894,-0.05995374917984009,5,0,0.4108375012874603,0.9239028096199036,-0.9103307127952576,"[18432, 13841, 20500, 531, 6708, 8376, 28212, 6237, 22172, 12110]","[0.9432714581489563, 0.8418440222740173, 0.7429729104042053, 0.27962541580200195, 0.9210050106048584, 0.8687147498130798, -0.927011251449585, 0.9450147747993469, 0.9092742204666138, -0.8741994500160217]"
20,23453,22140,4,E,D,3,0,0,,2,2,10,0.9274939298629761,0.7700579166412354,0.9387356638908386,0.13327434659004211,0.15743601322174072,-0.011241734027862549,3,0,1,0.3333333333333333,1,15071,0.9387356638908386,0.9184535145759583,0,5,0.8650461435317993,0.7182101011276245,0.8755309581756592,-0.010484814643859863,3,0,0.9728572964668274,0.7986682653427124,0.966326117515564,0.006531178951263428,1,1,0.82826828956604,0.9834043383598328,0.22598013281822205,"[18006, 15071, 29198, 4056, 22140, 15510, 2094, 29177, 15918, 14175]","[0.39587369561195374, 0.9387356638908386, 0.9215446710586548, 0.9184535145759583, 0.9274939298629761, 0.13327434659004211, 0.9178553223609924, 0.9333806037902832, 0.8669350147247314, 0.9044679999351501]"
21,28606,12283,5,F,C,2,0,0,,2,2,10,-0.3420862555503845,-0.2671576738357544,0.41483885049819946,-0.4607166051864624,-0.07492858171463013,-0.756925106048584,4,0,0,0.25,0,31180,0.41483885049819946,-0.3590954542160034,0,6,-0.17918536067008972,-0.1399376094341278,0.21729320287704468,-0.3964785635471344,4,0,0.42294400930404663,0.5617108941078186,0.9548491835594177,-0.5319051742553711,10,0,0.5338362455368042,0.7951341867446899,-0.7886993288993835,"[31180, 1872, 10868, 3316, 16943, 12283, 16981, 18503, 8011, 21286]","[0.41483885049819946, -0.3858170807361603, -0.3590954542160034, -0.3915850818157196, -0.35519373416900635, -0.3420862555503845, -0.4190863072872162, -0.4607166051864624, -0.23690806329250336, -0.2108556032180786]"
22,13961,207,3,D,A,0,0,0,,2,2,10,0.2354584038257599,0.20043057203292847,0.3139650225639343,-0.3262389302253723,0.03502783179283142,-0.07850661873817444,7,0,0,0.14285714285714285,7,19486,0.3139650225639343,0.3088615834712982,0,3,0.0860828161239624,0.07327676564455032,0.1147845983505249,-0.0287017822265625,7,0,0.7780318260192871,0.7842122316360474,0.9775984883308411,-0.19956666231155396,6,0,0.4933167099952698,0.7999088764190674,-0.7198400497436523,"[20564, 14705, 5100, 207, 30420, 9599, 20751, 19486, 17933, 10049]","[0.3088615834712982, 0.2820277512073517, 0.21850183606147766, 0.2354584038257599, 0.3105551302433014, 0.2700996994972229, 0.24025070667266846, 0.3139650225639343, 0.1858522593975067, -0.3262389302253723]"
23,26440,25278,6,G,E,4,0,0,,2,2,10,0.08396682888269424,0.08641041815280914,0.15421433746814728,-0.01782926917076111,-0.0024435892701148987,-0.07024750858545303,6,0,0,0.16666666666666666,3,8278,0.15421433746814728,0.14773039519786835,0,2,0.015051871538162231,0.015489939600229263,0.027644425630569458,-0.012592554092407227,6,0,0.9674946665763855,0.9112589955329895,0.9841975569725037,-0.016702890396118164,4,0,0.9083132147789001,0.9820559620857239,0.665716290473938,"[11047, 28889, 14771, 8278, 10318, 29750, 25278, 15022, 6200, 26687]","[0.03658278286457062, 0.10044439136981964, 0.11871057003736496, 0.15421433746814728, 0.14773039519786835, 0.08324763923883438, 0.08396682888269424, -0.01782926917076111, 0.14453494548797607, 0.010057898238301277]"
24,18245,26352,8,I,A,0,0,0,,2,2,10,0.5207242369651794,0.3249107599258423,0.655969500541687,-0.6064963340759277,0.19581347703933716,-0.13524526357650757,5,0,0,0.2,4,8061,0.655969500541687,-0.10548675060272217,0,9,0.4068411588668823,0.25385230779647827,0.5125080943107605,-0.10566693544387817,5,0,0.48413652181625366,0.3455381393432617,0.6094106435775757,-0.12527412176132202,6,0,0.3595466613769531,0.7559794783592224,-0.6380093097686768,"[23057, 27141, 7648, 17913, 8061, 15048, 6033, 26974, 26352, 13930]","[-0.10548675060272217, 0.5133090019226074, 0.6370720863342285, 0.06139323115348816, 0.655969500541687, 0.6470071077346802, -0.6064963340759277, 0.6393090486526489, 0.5207242369651794, 0.48211967945098877]"
25,2944,13302,1,B,B,1,1,0,,2,2,10,-0.5712058544158936,0.6650254130363464,0.980654239654541,-0.734869658946991,-1.2362313270568848,-1.5518600940704346,9,0,0,0.1111111111111111,3,22189,0.980654239654541,-0.5712058544158936,0,9,-0.5600078105926514,0.6519880294799805,0.961429238319397,-1.5214370489120483,9,0,-0.5472714900970459,0.6756482720375061,0.9823818802833557,-1.5296533107757568,9,0,-0.3860846161842346,0.3413260281085968,-0.5842313170433044,"[7426, 13302, 13501, 22189, 387, 30209, 9866, 1617, 23238, 17771]","[0.9675375819206238, -0.5712058544158936, 0.9066537022590637, 0.980654239654541, -0.734869658946991, 0.44516700506210327, 0.4984942376613617, 0.9774813652038574, 0.9776481986045837, 0.9664618968963623]"
26,6488,12038,0,A,D,3,0,0,,2,2,10,-0.1053643450140953,-0.0214840117841959,0.12850144505500793,-0.13477618992328644,-0.08388033509254456,-0.23386579751968384,8,0,0,0.125,5,19572,0.12850144505500793,-0.12073221057653427,0,9,-0.013265281915664673,-0.0027048273477703333,0.01617830991744995,-0.029443591833114624,8,0,0.9098728895187378,0.7055060863494873,0.9790096282958984,-0.06913673877716064,4,0,0.25994065403938293,0.8923694491386414,-0.9407345652580261,"[12038, 25436, 16142, 15841, 12701, 19572, 16305, 23221, 398, 27413]","[-0.1053643450140953, -0.13477618992328644, -0.056860774755477905, -0.12073221057653427, 0.015317574143409729, 0.12850144505500793, 0.032568108290433884, 0.05984703078866005, -0.09418022632598877, -0.023040859028697014]"
27,2115,28092,3,D,B,1,0,0,,2,2,10,0.31767603754997253,0.25790321826934814,0.407527893781662,0.016467001289129257,0.05977281928062439,-0.08985185623168945,3,0,1,0.3333333333333333,1,24850,0.407527893781662,0.407527893781662,1,1,0.07870027422904968,0.06389230489730835,0.10095998644828796,-0.02225971221923828,3,0,0.8231139779090881,0.8593958616256714,0.9926373362541199,-0.16952335834503174,8,0,0.7205249071121216,0.8299126029014587,0.22071856260299683,"[20631, 24850, 8021, 28092, 13046, 27409, 2220, 19892, 25939, 17400]","[0.3485873341560364, 0.407527893781662, 0.2841282784938812, 0.31767603754997253, 0.18154406547546387, 0.2800447642803192, 0.23777131736278534, 0.25626808404922485, 0.3087898790836334, 0.016467001289129257]"
28,17034,22455,5,F,C,2,0,0,,2,2,10,-0.7666507959365845,0.5478360056877136,0.8322890996932983,-0.8075687885284424,-1.3144867420196533,-1.5989398956298828,9,0,0,0.1111111111111111,6,12543,0.8322890996932983,0.8049282431602478,0,5,-0.6407947540283203,0.45790132880210876,0.6956577897071838,-1.3364524841308594,9,0,-0.33678382635116577,0.6990818381309509,0.9805299043655396,-1.3173136711120605,9,0,-0.5994185209274292,0.9125304222106934,-0.939504861831665,"[16914, 14260, 15160, 6484, 30971, 22455, 12543, 7698, 3530, 23959]","[0.8257346153259277, 0.6441464424133301, 0.8049282431602478, 0.7151243686676025, 0.2846047580242157, -0.7666507959365845, 0.8322890996932983, 0.8191375136375427, 0.8121272325515747, -0.8075687885284424]"
29,16423,30580,8,I,B,1,0,0,,2,2,10,-0.08127812296152115,0.045463308691978455,0.17172986268997192,-0.13739821314811707,-0.1267414391040802,-0.2530079782009125,8,0,0,0.125,2,21365,0.17172986268997192,0.055895328521728516,0,6,-0.01734340190887451,0.009701135568320751,0.03664436936378479,-0.0539877712726593,8,0,0.9107899069786072,0.7400429248809814,0.9591729640960693,-0.04838305711746216,3,0,-0.39629876613616943,0.9243572354316711,-0.9860460758209229,"[12056, 11665, 21365, 18948, 7651, 19722, 20513, 18355, 30580, 6315]","[0.06298802047967911, 0.055895328521728516, 0.17172986268997192, 0.02780882455408573, -0.13739821314811707, 0.14672809839248657, 0.08466172963380814, -0.11779489368200302, -0.08127812296152115, 0.11455100774765015]"
30,7158,17273,7,H,A,0,0,0,,2,2,10,-0.662600576877594,-0.4481361210346222,0.9792487025260925,-0.9741191267967224,-0.2144644558429718,-1.6418492794036865,5,0,0,0.2,0,9255,0.9792487025260925,0.9792487025260925,1,1,-0.6569135785102844,-0.4442898631095886,0.9708439111709595,-1.6277575492858887,5,0,-0.6338781118392944,-0.43970340490341187,0.9711479544639587,-1.6050260066986084,5,0,0.3087242543697357,0.654673159122467,-0.6405379772186279,"[9255, 22359, 22460, 19589, 11284, 26284, 18447, 17273, 3812, 1479]","[0.9792487025260925, -0.7394608855247498, -0.9601913094520569, 0.19082479178905487, -0.24171984195709229, -0.3990761637687683, -0.9246717095375061, -0.662600576877594, -0.9741191267967224, -0.9640594124794006]"
31,8966,21097,9,J,F,5,0,0,,2,2,10,-0.7866937518119812,-0.2275581657886505,0.915141761302948,-0.930811882019043,-0.5591355562210083,-1.7018355131149292,6,0,0,0.16666666666666666,3,27641,0.915141761302948,-0.13006091117858887,0,4,-0.7319336533546448,-0.21171830594539642,0.8514407873153687,-1.5833745002746582,6,0,-0.6116946339607239,-0.12513579428195953,0.978241503238678,-1.5899361371994019,6,0,0.20782741904258728,0.8815324306488037,-0.8440203666687012,"[16093, 20655, 3350, 27641, 11026, 16632, 14098, 9677, 14928, 21097]","[0.5310354828834534, -0.889151394367218, -0.9132090210914612, 0.915141761302948, -0.6105535626411438, -0.13006091117858887, -0.9202091693878174, 0.8997952938079834, -0.930811882019043, -0.7866937518119812]"
32,28830,6062,2,C,F,5,0,0,,2,2,10,-0.9207393527030945,-0.7620598077774048,0.510478675365448,-0.941325843334198,-0.1586795449256897,-1.4312180280685425,5,0,0,0.2,9,13464,0.510478675365448,-0.9336632490158081,0,9,-0.8512706756591797,-0.7045632600784302,0.47196370363235474,-1.3232343196868896,5,0,-0.728364109992981,-0.5942428708076477,0.5982193946838379,-1.3265835046768188,3,0,0.8008779287338257,0.9914607405662537,-0.599138081073761,"[5157, 28441, 6062, 11028, 15132, 23318, 1465, 25592, 20870, 13464]","[-0.941325843334198, -0.9220826625823975, -0.9207393527030945, -0.9133449792861938, -0.919719398021698, -0.9336632490158081, -0.9213857650756836, -0.8963636159896851, -0.9211308360099792, 0.510478675365448]"
33,28641,14390,1,B,G,6,0,0,,2,2,10,0.12833085656166077,-0.1484784632921219,0.22611169517040253,-0.26536765694618225,0.27680933475494385,-0.09778083860874176,2,0,1,0.5,7,19621,0.22611169517040253,-0.26536765694618225,0,10,0.0432887077331543,-0.050085000693798065,0.07627230882644653,-0.032983601093292236,2,0,0.47638604044914246,0.7262025475502014,0.9482232928276062,-0.47183725237846375,9,0,0.28037628531455994,0.4393954575061798,-0.39305755496025085,"[8795, 14390, 2059, 21598, 2893, 7285, 14987, 19621, 6885, 19735]","[0.02088841050863266, 0.12833085656166077, -0.1787228137254715, -0.24417923390865326, -0.21403667330741882, -0.2438509315252304, -0.26536765694618225, 0.22611169517040253, -0.25279420614242554, -0.18435488641262054]"
