row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pred_to_gt_sim,pred_to_other_candidate_sim_mean,pred_to_other_candidate_sim_max,pred_to_other_candidate_sim_min,pred_margin_vs_other_candidate_mean,pred_margin_vs_best_other_candidate,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option,pred_to_candidate_sims_by_option
10,24350,13741,4,E,E,4,1,0,,2,2,10,0.919836163520813,0.22016967833042145,0.8817078471183777,-0.9634981751441956,0.6996665000915527,0.0381283164024353,1,1,1,1.0,4,13741,0.919836163520813,0.919836163520813,1,1,1.0,0.21146653592586517,0.8849793672561646,-0.8334779143333435,0.7885334640741348,0.11502063274383545,0.8547508716583252,0.2045910358428955,0.8193204402923584,0.0354304313659668,1,1,0.9995949268341064,0.2849327623844147,0.9581760764122009,0.04141885042190552,1,1,0.21146653592586517,0.8849793672561646,-0.8334779143333435,"[8622, 22303, 9672, 673, 13741, 5674, 23823, 24176, 9610, 14307]","[0.8808714151382446, 0.7909841537475586, -0.9414290189743042, -0.9607977867126465, 0.919836163520813, 0.8414788842201233, -0.9634981751441956, 0.8817078471183777, 0.8633556365966797, 0.5888540744781494]","[0.8849793672561646, 0.8571071028709412, -0.8334779143333435, -0.7828285694122314, 1.0, 0.6167673468589783, -0.7936412692070007, 0.7737688422203064, 0.6254715919494629, 0.5550523996353149]"
11,23620,27114,4,E,D,3,0,0,,2,2,10,-0.6932680606842041,0.03760619834065437,0.5402072668075562,-0.7560940384864807,-0.730874240398407,-1.2334753274917603,9,0,0,0.1111111111111111,7,24107,0.5402072668075562,0.5315374732017517,0,2,-0.869054913520813,-0.11388839781284332,0.9986580610275269,-0.8958116173744202,-0.7551665157079697,-1.8677129745483398,-0.40634188055992126,0.022041963413357735,0.3166290521621704,-0.7229709625244141,9,0,0.0008012276375666261,0.4925897419452667,0.9484235048294067,-0.9476222991943359,9,0,-0.09827408194541931,0.9915139079093933,-0.9074215888977051,"[26813, 15828, 15656, 21306, 27114, 14704, 27472, 24107, 18853, 2715]","[0.5179182887077332, -0.7560940384864807, 0.2906498312950134, 0.5315374732017517, -0.6932680606842041, -0.6617318987846375, -0.6228695511817932, 0.5402072668075562, 0.33864226937294006, 0.1601961851119995]","[0.9897247552871704, -0.8484538793563843, 0.5114848017692566, 1.0, -0.869054913520813, -0.8889015913009644, -0.8958116173744202, 0.9986580610275269, 0.6383571624755859, -0.6609982252120972]"
12,27603,3116,3,D,J,9,0,0,,2,2,10,0.9976611137390137,-0.41172894835472107,0.9075955152511597,-0.9949009418487549,1.4093900918960571,0.090065598487854,1,1,1,1.0,3,3116,0.9976611137390137,-0.8666572570800781,0,7,-0.873989462852478,0.10358818620443344,0.9959636926651001,-0.9410216808319092,-0.9775776490569115,-1.8699531555175781,0.9958285093307495,-0.41097259521484375,0.9059282541275024,0.08990025520324707,1,1,0.9963412880897522,-0.4030437469482422,0.9173609018325806,0.07898038625717163,1,1,-0.4041290283203125,0.9161407351493835,-0.9920501708984375,"[6290, 316, 23531, 3116, 13986, 3559, 27382, 1900, 30596, 20457]","[-0.9949009418487549, -0.3543204367160797, 0.6882998943328857, 0.9976611137390137, -0.5013805627822876, -0.887915849685669, -0.9709391593933105, 0.9075955152511597, -0.7253416180610657, -0.8666572570800781]","[0.8847571015357971, -0.012088596820831299, -0.8717554807662964, -0.873989462852478, 0.3046766519546509, 0.9959636926651001, 0.8030470013618469, -0.9410216808319092, 0.6427044868469238, 1.0]"
13,20372,15971,0,A,J,9,0,0,,2,2,10,0.9842512011528015,-0.3210603892803192,0.9390650987625122,-0.9732619524002075,1.3053115606307983,0.04518610239028931,1,1,1,1.0,0,15971,0.9842512011528015,0.8117614984512329,0,3,0.8850613832473755,-0.2811996340751648,0.9511618614196777,-0.9128404259681702,1.1662610173225403,-0.06610047817230225,0.9787391424179077,-0.31926241517066956,0.933806300163269,0.04493284225463867,1,1,0.9969495534896851,-0.2905556261539459,0.9649944305419922,0.03195512294769287,1,1,-0.3273155987262726,0.9790920615196228,-0.9912371039390564,"[15971, 13065, 16068, 6501, 24976, 12889, 7238, 20765, 23278, 13323]","[0.9842512011528015, -0.42743808031082153, -0.8890091180801392, -0.707082986831665, -0.3259528577327728, -0.39846354722976685, -0.9732619524002075, -0.9191615581512451, 0.9390650987625122, 0.8117614984512329]","[0.8850613832473755, -0.3124874532222748, -0.8590867519378662, -0.6875669360160828, -0.19454284012317657, -0.5038104057312012, -0.9128404259681702, -0.896685004234314, 0.9511618614196777, 0.9999998807907104]"
14,13452,24673,7,H,H,7,1,0,,2,2,10,0.8101465106010437,0.0733368918299675,0.8933488130569458,-0.9637256860733032,0.7368096113204956,-0.0832023024559021,4,0,0,0.25,6,8917,0.8933488130569458,0.8101465106010437,0,4,1.0000001192092896,0.13394705951213837,0.9873091578483582,-0.9024863839149475,0.8660530596971512,0.012690961360931396,0.714745819568634,0.06470093876123428,0.7881505489349365,-0.07340472936630249,4,0,0.9884841442108154,0.23540639877319336,0.9950582385063171,-0.006574094295501709,2,0,0.13394705951213837,0.9873091578483582,-0.9024863839149475,"[30162, 1376, 19317, 15422, 16746, 9635, 8917, 24673, 26295, 24882]","[0.8227348923683167, 0.8510829210281372, -0.5961459875106812, 0.7922207117080688, -0.9482529759407043, -0.8888437747955322, 0.8933488130569458, 0.8101465106010437, -0.9637256860733032, 0.697613000869751]","[0.9225342869758606, 0.9873091578483582, -0.8069904446601868, 0.9137688875198364, -0.8115137815475464, -0.9024863839149475, 0.9707448482513428, 1.0000001192092896, -0.7694287300109863, 0.7015857696533203]"
15,21723,5441,6,G,B,1,0,0,,2,2,10,0.9902198314666748,0.7454880475997925,0.9916093945503235,-0.25170964002609253,0.24473178386688232,-0.0013895630836486816,2,0,1,0.5,0,11243,0.9916093945503235,0.9825376868247986,0,3,0.9982225894927979,0.7287764549255371,0.9982225894927979,-0.31703728437423706,0.26944613456726074,0.0,0.983482301235199,0.7404158115386963,0.9848625659942627,-0.0013802647590637207,2,0,0.9951274394989014,0.7737146019935608,0.991690456867218,0.0034369826316833496,1,1,0.734826922416687,0.9982225894927979,-0.3092091381549835,"[11243, 19333, 9467, 10182, 16531, 23752, 5441, 2822, 1982, 14556]","[0.9916093945503235, 0.9825376868247986, -0.25170964002609253, 0.945915699005127, 0.9632243514060974, 0.9644689559936523, 0.9902198314666748, 0.9701458215713501, 0.9725818634033203, 0.17061847448349]","[0.9628260135650635, 0.9999999403953552, -0.31703728437423706, 0.9858877658843994, 0.9889421463012695, 0.9926270246505737, 0.9982225894927979, 0.9476982355117798, 0.995576798915863, 0.004245057702064514]"
16,680,15370,8,I,C,2,0,0,,2,2,10,0.9946603178977966,-0.2782670855522156,0.9020816087722778,-0.9676975607872009,1.2729274034500122,0.0925787091255188,1,1,1,1.0,8,15370,0.9946603178977966,-0.9284026622772217,0,7,-0.8872677683830261,-0.02798593044281006,0.9712079763412476,-0.9815133810043335,-0.8592818379402161,-1.8584757447242737,0.9945515394210815,-0.27823665738105774,0.9019827842712402,0.09256875514984131,1,1,0.995588481426239,-0.27392086386680603,0.9063538908958435,0.08923459053039551,1,1,-0.29730960726737976,0.8583821058273315,-0.9667252898216248,"[11343, 26448, 3374, 19908, 18539, 5799, 17795, 27137, 15370, 383]","[0.9020816087722778, -0.9113845229148865, -0.9284026622772217, -0.9519314765930176, -0.9600082635879517, 0.5350402593612671, -0.9676975607872009, 0.2154477834701538, 0.9946603178977966, 0.5624509453773499]","[-0.9815133810043335, 0.9712079763412476, 1.0, 0.9437378644943237, 0.8630078434944153, -0.7890685200691223, 0.9666935205459595, -0.5291422605514526, -0.8872677683830261, -0.8095287084579468]"
17,11400,8318,1,B,B,1,1,0,,2,2,10,0.9774553179740906,-0.45864608883857727,0.9597291946411133,-0.9084887504577637,1.4361014366149902,0.017726123332977295,1,1,1,1.0,1,8318,0.9774553179740906,0.9774553179740906,1,1,1.0,-0.48290956020355225,0.9909325838088989,-0.9549826383590698,1.4829095602035522,0.009067416191101074,0.9759647846221924,-0.45794665813446045,0.9582657814025879,0.017699003219604492,1,1,0.9856696724891663,-0.44140681624412537,0.9692038297653198,0.016465842723846436,1,1,-0.48290956020355225,0.9909325838088989,-0.9549826383590698,"[16977, 8318, 28475, 10453, 12233, 13243, 13248, 2836, 10575, 30885]","[-0.8670012950897217, 0.9774553179740906, 0.9360367059707642, -0.888940155506134, -0.8329486846923828, -0.8773195743560791, 0.9597291946411133, -0.7795403003692627, -0.9084887504577637, -0.8693419694900513]","[-0.9497562050819397, 1.0, 0.9666412472724915, -0.9549826383590698, -0.9207174777984619, -0.939395546913147, 0.9909325838088989, -0.8162520527839661, -0.8076791763305664, -0.9149771928787231]"
18,18241,13625,4,E,E,4,1,0,,2,2,10,0.47588515281677246,0.24053791165351868,0.8150738477706909,-0.574059009552002,0.23534724116325378,-0.33918869495391846,5,0,0,0.2,3,10540,0.8150738477706909,0.47588515281677246,0,5,1.0,0.3700481951236725,0.9953752756118774,-0.877239465713501,0.6299518048763275,0.004624724388122559,0.38905975222587585,0.19665171205997467,0.6663634777069092,-0.2773037254810333,5,0,0.7788733243942261,0.532928466796875,0.8757643103599548,-0.09689098596572876,3,0,0.3700481951236725,0.9953752756118774,-0.877239465713501,"[1082, 3372, 21354, 10540, 13625, 29941, 18316, 27296, 1572, 8478]","[0.49750959873199463, 0.7937955856323242, 0.48574769496917725, 0.8150738477706909, 0.47588515281677246, -0.5611169338226318, -0.574059009552002, 0.3995822072029114, -0.10117259621620178, 0.4094806909561157]","[0.9726330041885376, 0.7498917579650879, 0.9618186950683594, 0.722425103187561, 1.0, -0.877239465713501, -0.8445135951042175, 0.957533597946167, -0.30749040842056274, 0.9953752756118774]"
19,2765,8376,5,F,I,8,0,0,,2,2,10,0.9344131350517273,0.10702615231275558,0.9530388116836548,-0.9037646055221558,0.8273869752883911,-0.01862567663192749,3,0,1,0.3333333333333333,8,22172,0.9530388116836548,0.9530388116836548,1,1,0.7944387197494507,0.08309939503669739,0.9942489862442017,-0.9582791924476624,0.7113393247127533,-0.19981026649475098,0.9342392086982727,0.10700619220733643,0.9528613090515137,-0.018622100353240967,3,0,0.9380649924278259,0.1117875874042511,0.9562241435050964,-0.018159151077270508,3,0,0.0927380844950676,0.9424014091491699,-0.7959822416305542,"[18432, 13841, 20500, 531, 6708, 8376, 28212, 6237, 22172, 12110]","[-0.815721333026886, -0.9037646055221558, 0.8682618141174316, -0.8668414354324341, 0.7673620581626892, 0.9344131350517273, -0.8763726353645325, 0.9353365898132324, 0.9530388116836548, 0.9019361734390259]","[-0.9391859769821167, -0.9582791924476624, 0.7548733949661255, -0.8955203294754028, 0.9120436310768127, 0.7944387197494507, -0.8920058012008667, 0.9942489862442017, 0.9999999403953552, 0.9772810935974121]"
20,23453,22140,4,E,I,8,0,0,,2,2,10,0.7241711020469666,-0.15998226404190063,0.9901574850082397,-0.9622105360031128,0.8841533660888672,-0.2659863829612732,3,0,1,0.3333333333333333,8,15918,0.9901574850082397,0.9901574850082397,1,1,0.6881132125854492,-0.18486209213733673,0.745507001876831,-0.9213098883628845,0.872975304722786,-0.057393789291381836,0.7213339805603027,-0.15935547649860382,0.9862781763076782,-0.2649441957473755,3,0,0.7342858910560608,-0.12912270426750183,0.9957484602928162,-0.26146256923675537,3,0,-0.09414180368185043,0.6881132125854492,-0.8641352653503418,"[18006, 15071, 29198, 4056, 22140, 15510, 2094, 29177, 15918, 14175]","[-0.9622105360031128, -0.9006584882736206, -0.9068167209625244, -0.8728327751159668, 0.7241711020469666, 0.7542752027511597, 0.6404792070388794, 0.6967059373855591, 0.9901574850082397, -0.8789396286010742]","[-0.9213098883628845, -0.8553450703620911, -0.8568786382675171, -0.8169772624969482, 0.6881132125854492, 0.6673200726509094, 0.5475729703903198, 0.745507001876831, 1.0, -0.861761212348938]"
21,28606,12283,5,F,D,3,0,0,,2,2,10,0.9996854066848755,-0.03930200636386871,0.9970595836639404,-0.9878701567649841,1.038987398147583,0.0026258230209350586,1,1,1,1.0,5,12283,0.9996854066848755,0.924233078956604,0,3,0.9241164922714233,0.04391418397426605,0.9497713446617126,-0.9370154738426208,0.8802023082971573,-0.025654852390289307,0.9986231923103333,-0.03926021605730057,0.9960000514984131,0.002623140811920166,1,1,0.9987388849258423,-0.02661046013236046,0.9991393089294434,-0.0004004240036010742,2,0,-0.036684777587652206,0.9966303706169128,-0.9883679151535034,"[31180, 1872, 10868, 3316, 16943, 12283, 16981, 18503, 8011, 21286]","[-0.9606118202209473, -0.9403713941574097, 0.7599865198135376, 0.924233078956604, -0.033214643597602844, 0.9996854066848755, 0.9970595836639404, -0.9154341220855713, 0.8025048971176147, -0.9878701567649841]","[-0.8090608716011047, -0.756257176399231, 0.802353024482727, 0.9999998807907104, 0.2628135681152344, 0.9241164922714233, 0.9497713446617126, -0.9370154738426208, 0.8883844614028931, -0.9298776388168335]"
22,13961,207,3,D,I,8,0,0,,2,2,10,0.037737131118774414,0.055896513164043427,0.4374850392341614,-0.29265615344047546,-0.018159382045269012,-0.39974790811538696,6,0,0,0.16666666666666666,9,10049,0.4374850392341614,-0.058677732944488525,0,8,0.9877358078956604,0.36324769258499146,0.9877358078956604,-0.924601137638092,0.624488115310669,0.0,0.0036854445934295654,0.00545873399823904,0.0427238792181015,-0.039038434624671936,6,0,0.9618551731109619,0.8590939044952393,0.9915527105331421,-0.029697537422180176,3,0,0.38171547651290894,0.9949113130569458,-0.9619215726852417,"[20564, 14705, 5100, 207, 30420, 9599, 20751, 19486, 17933, 10049]","[0.2093057483434677, 0.03995394706726074, 0.18187516927719116, 0.037737131118774414, -0.29265615344047546, 0.12893301248550415, -0.176608607172966, 0.033458225429058075, -0.058677732944488525, 0.4374850392341614]","[0.7934662103652954, 0.959365725517273, 0.9139899611473083, 0.9877358078956604, -0.8308630585670471, 0.8692361116409302, -0.924601137638092, 0.9862314462661743, 1.0, -0.48533183336257935]"
23,26440,25278,6,G,E,4,0,0,,2,2,10,0.7972686290740967,0.13333624601364136,0.9919334053993225,-0.9415426254272461,0.6639323830604553,-0.19466477632522583,5,0,0,0.2,5,29750,0.9919334053993225,-0.9415426254272461,0,10,-0.9481009244918823,-0.3008493185043335,0.9885007739067078,-0.9665438532829285,-0.6472516059875488,-1.93660169839859,0.7968403100967407,0.13326454162597656,0.9914002418518066,-0.19455993175506592,5,0,0.8062285780906677,0.13890528678894043,0.9936566352844238,-0.1874280571937561,5,0,0.028750499710440636,0.8812169432640076,-0.978046178817749,"[11047, 28889, 14771, 8278, 10318, 29750, 25278, 15022, 6200, 26687]","[-0.8282017707824707, -0.8924217224121094, 0.7864351272583008, 0.9909564852714539, -0.9415426254272461, 0.9919334053993225, 0.7972686290740967, 0.9760746955871582, 0.9726936221122742, -0.8559010028839111]","[0.9526032209396362, 0.9885007739067078, -0.8956937193870544, -0.9665438532829285, 1.0, -0.9601356983184814, -0.9481009244918823, -0.9107527732849121, -0.9344428777694702, 0.9669219255447388]"
