row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option
10,3077,170752,3,D,D,3.0,1,0,,5,5,10,0.9787877202033997,-0.29314959049224854,0.6355918049812317,-0.984101414680481,1.271937370300293,0.34319591522216797,1,1,1,1.0,3,170752,0.9787877202033997,0.9787877202033997,1.0,1.0,0.8900887370109558,-0.26658394932746887,0.577993631362915,0.31209510564804077,1,1,0.932627260684967,-0.08458515256643295,0.7871010303497314,0.1455262303352356,1,1,-0.265136182308197,0.6970862150192261,-0.9884679913520813,"[38625, 19084, 182874, 170752, 88734, 108429, 127087, 143088, 155295, 103530]","[0.5426830649375916, 0.6355918049812317, -0.5151335000991821, 0.9787877202033997, -0.984101414680481, -0.5612928867340088, -0.4437771439552307, -0.6940828561782837, -0.6289024353027344, 0.010669287294149399]"
11,833,137047,8,I,I,8.0,1,0,,5,5,10,0.9991534948348999,-0.00040145384264178574,0.33236920833587646,-0.34243208169937134,0.9995549321174622,0.6667842864990234,1,1,1,1.0,8,137047,0.9991534948348999,0.9991534948348999,1.0,1.0,0.9987020492553711,-0.0004012651043012738,0.33221906423568726,0.6664829850196838,1,1,0.9997882843017578,0.025052718818187714,0.3563693165779114,0.6434189677238464,1,1,0.005046175792813301,0.36254650354385376,-0.33975809812545776,"[19001, 23939, 103206, 187284, 823, 212995, 19239, 157753, 137047, 83886]","[0.011800073087215424, -0.30316436290740967, 0.294563353061676, 0.33236920833587646, -0.007414855062961578, -0.34243208169937134, -0.055166617035865784, -0.062347471714019775, 0.9991534948348999, 0.128179669380188]"
12,5052,140136,3,D,D,3.0,1,0,,5,5,10,0.9944028854370117,0.041219472885131836,0.9492754340171814,-0.9228475093841553,0.9531834125518799,0.04512745141983032,1,1,1,1.0,3,140136,0.9944028854370117,0.9944028854370117,1.0,1.0,0.9654101133346558,0.04001769796013832,0.9215984344482422,0.043811678886413574,1,1,0.994242787361145,0.15659518539905548,0.9792442321777344,0.014998555183410645,1,1,0.03208061680197716,0.9530351758003235,-0.9197819828987122,"[162345, 161357, 82487, 140136, 106319, 105909, 187374, 18238, 149958, 4419]","[0.6890827417373657, 0.9492754340171814, -0.4222292900085449, 0.9944028854370117, -0.5281314849853516, -0.5468648076057434, -0.19664227962493896, -0.9228475093841553, 0.4730468988418579, 0.8762855529785156]"
13,11997,194515,6,G,G,6.0,1,0,,5,5,10,0.9247770309448242,-0.060704316943883896,0.8603371977806091,-0.9244350790977478,0.985481321811676,0.06443983316421509,1,1,1,1.0,6,194515,0.9247770309448242,0.9247770309448242,1.0,1.0,0.43989938497543335,-0.028875933960080147,0.4092465043067932,0.030652880668640137,1,1,0.9767673015594482,0.5297496318817139,0.9576948285102844,0.01907247304916382,1,1,-0.05073021352291107,0.9556295871734619,-0.9717826843261719,"[8445, 201638, 211602, 54760, 125606, 173764, 194515, 200552, 67687, 116609]","[0.1870955526828766, -0.4487190246582031, -0.017345041036605835, 0.05259373411536217, -0.812061071395874, -0.9244350790977478, 0.9247770309448242, 0.5806875824928284, 0.8603371977806091, -0.02449270337820053]"
14,7189,172001,2,C,H,7.0,0,0,,5,5,10,0.8781731128692627,0.26853179931640625,0.8651089668273926,-0.8006861209869385,0.6096413135528564,0.013064146041870117,1,1,1,1.0,2,172001,0.8781731128692627,0.8651089668273926,0.0,2.0,0.41427040100097656,0.1266775131225586,0.4081074595451355,0.0061629414558410645,1,1,0.996333122253418,0.7715150117874146,0.9931908845901489,0.003142237663269043,1,1,0.33842480182647705,0.9848248362541199,-0.9210688471794128,"[78680, 191066, 172001, 166954, 158996, 151745, 123015, 12830, 79757, 76012]","[0.6000174283981323, 0.3168376684188843, 0.8781731128692627, -0.8006861209869385, 0.5380889177322388, 0.2807420790195465, 0.6255977153778076, 0.8651089668273926, 0.4501446783542633, -0.4590648412704468]"
15,10579,94609,2,C,A,0.0,0,0,,5,5,10,0.9571794271469116,-0.01290646567940712,0.9468632936477661,-0.8987696766853333,0.9700859189033508,0.010316133499145508,1,1,1,1.0,2,94609,0.9571794271469116,0.9402053356170654,0.0,3.0,0.6639989614486694,-0.008953247219324112,0.6568425893783569,0.0071563720703125,1,1,0.9801996946334839,0.7011388540267944,0.9969329833984375,-0.016733288764953613,2,0,-0.01807728037238121,0.9903028607368469,-0.9180580377578735,"[92879, 62126, 94609, 115241, 20069, 44499, 82106, 155144, 159837, 344]","[0.9402053356170654, 0.9468632936477661, 0.9571794271469116, 0.4962804615497589, -0.2154237926006317, -0.5854991674423218, 0.8067348599433899, -0.7150179147720337, -0.8987696766853333, -0.8915316462516785]"
16,6811,171410,3,D,D,3.0,1,0,,5,5,10,0.9431963562965393,-0.13224190473556519,0.7339531779289246,-0.7204323410987854,1.0754382610321045,0.20924317836761475,1,1,1,1.0,3,171410,0.9431963562965393,0.9431963562965393,1.0,1.0,0.5807026624679565,-0.08141808211803436,0.4518767297267914,0.12882593274116516,1,1,0.9900657534599304,0.45523038506507874,0.868558406829834,0.12150734663009644,1,1,-0.14389869570732117,0.6658422350883484,-0.6791967153549194,"[120985, 130624, 135631, 171410, 167766, 39328, 175836, 95957, 72607, 158906]","[0.17066773772239685, -0.09861711412668228, 0.7339531779289246, 0.9431963562965393, 0.002047870308160782, -0.23200130462646484, -0.10949110984802246, -0.7204323410987854, -0.4842176139354706, -0.45208656787872314]"
17,9231,11319,9,J,J,9.0,1,0,,5,5,10,0.9863400459289551,0.10270687937736511,0.8784562349319458,-0.7727141380310059,0.8836331367492676,0.10788381099700928,1,1,1,1.0,9,11319,0.9863400459289551,0.9863400459289551,1.0,1.0,0.9767124056816101,0.10170438885688782,0.869881808757782,0.10683059692382812,1,1,0.9925993084907532,0.18118928372859955,0.8965620994567871,0.09603720903396606,1,1,0.11731480062007904,0.9182723760604858,-0.8048868179321289,"[179409, 34051, 127744, 149208, 78041, 154759, 126854, 60025, 196830, 11319]","[0.588245689868927, 0.836135983467102, -0.12007281929254532, -0.7209420204162598, 0.8784562349319458, 0.08892413228750229, -0.7727141380310059, 0.6471821069717407, -0.5008533000946045, 0.9863400459289551]"
18,11447,72146,3,D,D,3.0,1,0,,5,5,10,0.9930166602134705,0.4299439489841461,0.9849514961242676,-0.8551095724105835,0.563072681427002,0.00806516408920288,1,1,1,1.0,3,72146,0.9930166602134705,0.9930166602134705,1.0,1.0,0.9843406677246094,0.42618751525878906,0.9763460159301758,0.007994651794433594,1,1,0.9976275563240051,0.497017502784729,0.9916442036628723,0.0059833526611328125,1,1,0.417113721370697,0.9810822010040283,-0.8161748647689819,"[81031, 151125, 17279, 72146, 209192, 150049, 198512, 11957, 106119, 10843]","[-0.2490546703338623, 0.8569768667221069, 0.9259507656097412, 0.9930166602134705, 0.8561851978302002, 0.799257755279541, -0.2268351912498474, 0.7771731019020081, -0.8551095724105835, 0.9849514961242676]"
19,2364,99312,9,J,J,9.0,1,0,,5,5,10,-0.8281967639923096,0.47079959511756897,0.882289469242096,-0.2849341630935669,-1.2989963293075562,-1.7104861736297607,10,0,0,0.1,2,5782,0.882289469242096,-0.8281967639923096,0.0,10.0,-0.4568156599998474,0.2596830129623413,0.48665207624435425,-0.9434677362442017,10,0,0.38852933049201965,0.6875287294387817,0.9661828279495239,-0.5776535272598267,10,0,-0.5231175422668457,0.15888728201389313,-0.9520136117935181,"[206478, 100111, 5782, 27113, 22424, 201870, 142388, 35104, 44619, 99312]","[0.7680073380470276, 0.7992159128189087, 0.882289469242096, 0.721735417842865, -0.2849341630935669, 0.7358957529067993, 0.1860646903514862, -0.1880091428756714, 0.6169310212135315, -0.8281967639923096]"
20,5897,140660,6,G,G,6.0,1,0,,5,5,10,0.9998149871826172,0.12520307302474976,0.9830097556114197,-0.7511975765228271,0.8746119141578674,0.01680523157119751,1,1,1,1.0,6,140660,0.9998149871826172,0.9998149871826172,1.0,1.0,0.9996612668037415,0.1251838356256485,0.9828584790229797,0.01680278778076172,1,1,0.9999914765357971,0.1354271024465561,0.9860158562660217,0.01397562026977539,1,1,0.1272808462381363,0.986177921295166,-0.7584025859832764,"[1362, 156663, 120651, 83107, 180458, 122179, 140660, 204270, 22903, 31221]","[0.08623701333999634, 0.6742192506790161, 0.5256744623184204, -0.7073515057563782, 0.30285584926605225, 0.9830097556114197, 0.9998149871826172, -0.3447067141532898, -0.7511975765228271, 0.3580872714519501]"
21,4995,109542,6,G,G,6.0,1,0,,5,5,10,0.9503645896911621,0.06040992960333824,0.36018624901771545,-0.12656551599502563,0.889954686164856,0.590178370475769,1,1,1,1.0,6,109542,0.9503645896911621,0.9503645896911621,1.0,1.0,0.8315631151199341,0.05285832658410072,0.31516072154045105,0.5164023637771606,1,1,0.9938816428184509,0.35320717096328735,0.6244673132896423,0.3694143295288086,1,1,0.144922137260437,0.5274312496185303,-0.1606307029724121,"[167299, 59896, 103741, 77589, 144640, 26486, 109542, 19771, 20485, 133058]","[0.19347377121448517, -0.03071008250117302, 0.07248441874980927, -0.024119794368743896, -0.12656551599502563, -0.10973893105983734, 0.9503645896911621, 0.36018624901771545, 0.1348419487476349, 0.07383734732866287]"
22,1513,163781,3,D,D,3.0,1,0,,5,5,10,0.9696084260940552,0.4706839323043823,0.9507363438606262,-0.18988287448883057,0.49892449378967285,0.018872082233428955,1,1,1,1.0,3,163781,0.9696084260940552,0.9696084260940552,1.0,1.0,0.9079493284225464,0.4407522678375244,0.8902772665023804,0.017672061920166016,1,1,0.9975998997688293,0.5752377510070801,0.9734193682670593,0.02418053150177002,1,1,0.4510590732097626,0.9498333930969238,-0.3165261447429657,"[59840, 171450, 168804, 163781, 106806, 101986, 94379, 20445, 196960, 93794]","[0.8817348480224609, -0.18988287448883057, 0.009043984115123749, 0.9696084260940552, 0.9507363438606262, 0.6358206272125244, 0.8083634376525879, 0.2998318374156952, 0.675536036491394, 0.16497135162353516]"
23,5111,97310,3,D,D,3.0,1,0,,5,5,10,0.9963866472244263,0.1256568431854248,0.9952808022499084,-0.9190589785575867,0.8707298040390015,0.0011058449745178223,1,1,1,1.0,3,97310,0.9963866472244263,0.9963866472244263,1.0,1.0,0.6041901707649231,0.07619598507881165,0.6035197377204895,0.0006704330444335938,1,1,0.9944273233413696,0.7058908939361572,0.9945979714393616,-0.00017064809799194336,2,0,0.13168713450431824,0.9952260255813599,-0.9263350963592529,"[99704, 166013, 75392, 97310, 171091, 11737, 144741, 28057, 187468, 33392]","[0.8875956535339355, 0.47893017530441284, 0.9952808022499084, 0.9963866472244263, -0.9141907691955566, 0.44342920184135437, -0.059026435017585754, 0.9105288982391357, -0.6925767660140991, -0.9190589785575867]"
24,227,106228,5,F,F,5.0,1,0,,5,5,10,-0.17527733743190765,-0.08978983759880066,0.6823620796203613,-0.8505524396896362,-0.085487499833107,-0.8576394319534302,5,0,0,0.2,0,141256,0.6823620796203613,-0.17527733743190765,0.0,5.0,-0.07518886029720306,-0.038517192006111145,0.2927132248878479,-0.36790210008621216,5,0,0.969003438949585,0.6586621403694153,0.8939703106880188,0.07503312826156616,1,1,0.1968221366405487,0.8376361727714539,-0.9811336994171143,"[141256, 147320, 139408, 75803, 22408, 106228, 197323, 29224, 92616, 61150]","[0.6823620796203613, 0.37826621532440186, 0.1752905547618866, -0.2970238924026489, -0.3607068955898285, -0.17527733743190765, -0.8505524396896362, 0.22028708457946777, -0.19720277190208435, -0.5588284730911255]"
25,6373,161171,2,C,C,2.0,1,0,,5,5,10,0.8557207584381104,0.2605033218860626,0.8039511442184448,-0.8325106501579285,0.5952174663543701,0.05176961421966553,1,1,1,1.0,2,161171,0.8557207584381104,0.8557207584381104,1.0,1.0,0.4268490672111511,0.12994380295276642,0.4010254740715027,0.025823593139648438,1,1,0.9768756628036499,0.7306435108184814,0.9027465581893921,0.07412910461425781,1,1,0.28768864274024963,0.8243221044540405,-0.7648434638977051,"[132548, 71670, 161171, 194058, 54764, 182157, 162984, 106941, 161590, 47965]","[0.8039511442184448, -0.7231167554855347, 0.8557207584381104, 0.7182611227035522, 0.6638670563697815, 0.7304365634918213, 0.6442532539367676, -0.28735917806625366, -0.8325106501579285, 0.626747190952301]"
26,2355,34540,4,E,A,0.0,0,0,,5,5,10,0.9687825441360474,0.17922189831733704,0.9692121744155884,-0.8018377423286438,0.7895606756210327,-0.0004296302795410156,2,0,1,0.5,2,151704,0.9692121744155884,0.7495172023773193,0.0,4.0,0.5574342012405396,0.10312365740537643,0.5576813220977783,-0.00024712085723876953,2,0,0.997180700302124,0.7444567084312439,0.9755399823188782,0.02164071798324585,1,1,0.16134728491306305,0.9576766490936279,-0.8146302700042725,"[173629, 134179, 151704, 51467, 34540, 176246, 75804, 161387, 113409, 138210]","[0.7495172023773193, 0.901974081993103, 0.9692121744155884, -0.8018377423286438, 0.9687825441360474, 0.7155976295471191, 0.5085247755050659, -0.7173266410827637, -0.003500528633594513, -0.7091639637947083]"
27,12192,135124,3,D,D,3.0,1,0,,5,5,10,0.9596262574195862,-0.034389641135931015,0.7114286422729492,-0.6834134459495544,0.9940158724784851,0.24819761514663696,1,1,1,1.0,3,135124,0.9596262574195862,0.9596262574195862,1.0,1.0,0.6943507194519043,-0.024883078411221504,0.5147640705108643,0.17958664894104004,1,1,0.9851529002189636,0.3441298305988312,0.7895062565803528,0.19564664363861084,1,1,-0.06423284113407135,0.6357448697090149,-0.5929598808288574,"[59263, 56204, 170349, 135124, 189503, 90309, 127007, 156007, 45061, 24345]","[0.7114286422729492, 0.014662526547908783, -0.652135968208313, 0.9596262574195862, -0.16806510090827942, 0.0743710920214653, 0.5553038716316223, -0.6834134459495544, -0.5667909383773804, 0.4051324725151062]"
28,8486,93031,4,E,D,3.0,0,0,,5,5,10,0.09798295050859451,-0.014952843077480793,0.2706342935562134,-0.25542211532592773,0.11293579638004303,-0.17265135049819946,3,0,1,0.3333333333333333,7,116393,0.2706342935562134,-0.026349488645792007,0.0,5.0,0.04369337484240532,-0.006667895242571831,0.12068355083465576,-0.07699017226696014,3,0,0.9917691349983215,0.6007572412490845,0.9640218019485474,0.02774733304977417,1,1,-0.21756261587142944,0.963657557964325,-0.9692822098731995,"[64494, 178016, 209525, 141036, 93031, 20047, 202678, 116393, 173553, 38812]","[-0.10006369650363922, -0.25542211532592773, -0.11965899169445038, -0.026349488645792007, 0.09798295050859451, -0.08756668865680695, 0.019350558519363403, 0.2706342935562134, -0.0722922682762146, 0.23679281771183014]"
29,8010,191286,2,C,C,2.0,1,0,,5,5,10,0.8062574863433838,-0.43043452501296997,0.030113182961940765,-0.7220099568367004,1.236691951751709,0.7761443257331848,1,1,1,1.0,2,191286,0.8062574863433838,0.8062574863433838,1.0,1.0,0.4310317933559418,-0.23011377453804016,0.016098756343126297,0.4149330258369446,1,1,0.925875723361969,0.2681432068347931,0.47723621129989624,0.44863951206207275,1,1,-0.40261900424957275,0.2076699584722519,-0.7361275553703308,"[6975, 29655, 191286, 201399, 93126, 120351, 209354, 67224, 140696, 180669]","[-0.5922690629959106, -0.6702756881713867, 0.8062574863433838, 0.030113182961940765, -0.34690791368484497, -0.7220099568367004, -0.4216103255748749, -0.5250033140182495, -0.4826917052268982, -0.14325585961341858]"
30,12029,146280,8,I,I,8.0,1,0,,5,5,10,0.2982350289821625,-0.03342490270733833,0.44198763370513916,-0.42276573181152344,0.3316599428653717,-0.14375260472297668,4,0,0,0.25,3,1625,0.44198763370513916,0.2982350289821625,0.0,4.0,0.12081514298915863,-0.013540453277528286,0.17904941737651825,-0.05823427438735962,4,0,0.9934856295585632,0.6383405923843384,0.9700571894645691,0.02342844009399414,1,1,0.16908375918865204,0.9780811071395874,-0.6724791526794434,"[12757, 23441, 185797, 1625, 5641, 163158, 196295, 81134, 146280, 182018]","[-0.20459845662117004, -0.3235689103603363, 0.4164876937866211, 0.44198763370513916, -0.42276573181152344, 0.0036554038524627686, 0.3824962079524994, -0.24336408078670502, 0.2982350289821625, -0.3511538803577423]"
31,1288,189467,3,D,D,3.0,1,0,,5,5,10,0.9730467796325684,0.06279795616865158,0.8957043886184692,-0.9331431984901428,0.9102488160133362,0.07734239101409912,1,1,1,1.0,3,189467,0.9730467796325684,0.9730467796325684,1.0,1.0,0.8819907307624817,0.05692144110798836,0.8118859529495239,0.07010477781295776,1,1,0.9915505647659302,0.23704198002815247,0.866066038608551,0.12548452615737915,1,1,0.0660238042473793,0.8707186579704285,-0.957303524017334,"[127567, 199195, 52, 189467, 86081, 30327, 2253, 72876, 86877, 52799]","[0.7839283347129822, -0.5682611465454102, 0.8957043886184692, 0.9730467796325684, -0.8247983455657959, 0.595363974571228, -0.9331431984901428, 0.2515811026096344, 0.6882961988449097, -0.3234896957874298]"
32,11425,125371,4,E,E,4.0,1,0,,5,5,10,0.9255762100219727,0.09206267446279526,0.427121102809906,-0.485503613948822,0.8335135579109192,0.49845510721206665,1,1,1,1.0,4,125371,0.9255762100219727,0.9255762100219727,1.0,1.0,0.7583823204040527,0.07543269544839859,0.34996694326400757,0.40841537714004517,1,1,0.9922555685043335,0.3295655846595764,0.6053192615509033,0.3869363069534302,1,1,0.17516830563545227,0.6162993907928467,-0.7161848545074463,"[28388, 191154, 15444, 121731, 125371, 30605, 83747, 44718, 146539, 64512]","[-0.183062344789505, 0.427121102809906, 0.32416433095932007, 0.0693856030702591, 0.9255762100219727, -0.485503613948822, 0.19004905223846436, 0.36998945474624634, -0.2130330353975296, 0.3294535279273987]"
33,9289,19019,3,D,A,0.0,0,0,,5,5,10,-0.6663750410079956,0.337223619222641,0.9340916275978088,-0.8975954651832581,-1.003598690032959,-1.6004667282104492,8,0,0,0.125,7,191875,0.9340916275978088,0.93259596824646,0.0,2.0,-0.36001068353652954,0.1821858435869217,0.5046451687812805,-0.8646558523178101,8,0,0.28176450729370117,0.7283454537391663,0.9889139533042908,-0.7071494460105896,9,0,-0.2263541966676712,0.7454567551612854,-0.8078256845474243,"[16113, 38953, 64521, 19019, 2947, 56833, 200161, 191875, 174461, 158337]","[0.93259596824646, -0.09472618997097015, -0.8310558199882507, -0.6663750410079956, -0.8975954651832581, 0.685377836227417, 0.9045850038528442, 0.9340916275978088, 0.5472018718719482, 0.8545377254486084]"
