row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option,pairmean_sims_by_option,pairmax_sims_by_option
10,24350,13741,4,E,E,4,1,0,,2,10,0.37288156151771545,0.5057843923568726,0.5793433785438538,0.4502028226852417,-0.1329028308391571,-0.2064618170261383,10,0,0,0.1,8,9610,0.5793433785438538,0.37288156151771545,0,10,0.3005009889602661,0.4076058864593506,0.46688616275787354,-0.16638517379760742,10,0,0.3056184649467468,0.46745824813842773,0.5805798172950745,-0.27496135234832764,10,0,0.3786810636520386,0.44274258613586426,0.3114650845527649,"[8622, 22303, 9672, 673, 13741, 5674, 23823, 24176, 9610, 14307]","[0.4863780736923218, 0.494581937789917, 0.4502028226852417, 0.4669612646102905, 0.37288156151771545, 0.5260170698165894, 0.5348755717277527, 0.5375337600708008, 0.5793433785438538, 0.47616589069366455]","[0.39196649193763733, 0.39857786893844604, 0.3628133535385132, 0.3763188123703003, 0.3005009889602661, 0.42391109466552734, 0.4310501217842102, 0.43319228291511536, 0.46688616275787354, 0.383736789226532]","[0.4092160165309906, 0.4889896512031555, 0.40091389417648315, 0.4123910963535309, 0.3056184649467468, 0.45418980717658997, 0.48403647541999817, 0.537217915058136, 0.5805798172950745, 0.43958958983421326]"
11,23620,27114,4,E,D,3,0,0,,2,10,0.38470208644866943,0.4676324427127838,0.5761176943778992,0.37320181727409363,-0.08293035626411438,-0.19141560792922974,9,0,0,0.1111111111111111,9,2715,0.5761176943778992,0.4816754460334778,0,4,0.32521969079971313,0.3953274190425873,0.48703861236572266,-0.16181892156600952,9,0,0.36653363704681396,0.44995033740997314,0.5702067017555237,-0.20367306470870972,8,0,0.3337336778640747,0.6168511509895325,0.23045721650123596,"[26813, 15828, 15656, 21306, 27114, 14704, 27472, 24107, 18853, 2715]","[0.46209022402763367, 0.5221655368804932, 0.42571309208869934, 0.4816754460334778, 0.38470208644866943, 0.37320181727409363, 0.41758373379707336, 0.4370632767677307, 0.5130813121795654, 0.5761176943778992]","[0.39064210653305054, 0.44142860174179077, 0.3598896265029907, 0.40719911456108093, 0.32521969079971313, 0.3154975175857544, 0.3530171513557434, 0.36948490142822266, 0.4337490200996399, 0.48703861236572266]","[0.4667126536369324, 0.552767813205719, 0.3864196836948395, 0.4103441834449768, 0.36653363704681396, 0.34011098742485046, 0.3646107017993927, 0.444100946187973, 0.5142790079116821, 0.5702067017555237]"
12,27603,3116,3,D,D,3,1,0,,2,10,0.3986196517944336,0.49986663460731506,0.6658400297164917,0.383537232875824,-0.10124698281288147,-0.2672203779220581,8,0,0,0.125,9,20457,0.6658400297164917,0.3986196517944336,0,8,0.33108872175216675,0.4151832163333893,0.5530389547348022,-0.2219502329826355,8,0,0.36064693331718445,0.45055702328681946,0.6831361651420593,-0.3224892318248749,7,0,0.3167799115180969,0.38334527611732483,0.25086331367492676,"[6290, 316, 23531, 3116, 13986, 3559, 27382, 1900, 30596, 20457]","[0.40551015734672546, 0.383537232875824, 0.511288046836853, 0.3986196517944336, 0.5607894659042358, 0.639357328414917, 0.39231932163238525, 0.4444480538368225, 0.4957098960876465, 0.6658400297164917]","[0.3368118405342102, 0.3185614347457886, 0.42466962337493896, 0.33108872175216675, 0.4657849073410034, 0.5310424566268921, 0.32585573196411133, 0.36915314197540283, 0.4117308259010315, 0.5530389547348022]","[0.3495594263076782, 0.3276965022087097, 0.42790982127189636, 0.36064693331718445, 0.5083733201026917, 0.6188238263130188, 0.35048502683639526, 0.3759429156780243, 0.4130864441394806, 0.6831361651420593]"
13,20372,15971,0,A,A,0,1,0,,2,10,0.43418461084365845,0.405808687210083,0.5277873873710632,0.32476621866226196,0.02837592363357544,-0.09360277652740479,4,0,0,0.25,9,13323,0.5277873873710632,0.43418461084365845,0,4,0.33736366033554077,0.3153154253959656,0.41009360551834106,-0.07272994518280029,4,0,0.39560484886169434,0.36369001865386963,0.5037570595741272,-0.10815221071243286,3,0,0.3346043825149536,0.367473840713501,0.26807719469070435,"[15971, 13065, 16068, 6501, 24976, 12889, 7238, 20765, 23278, 13323]","[0.43418461084365845, 0.36885586380958557, 0.392072468996048, 0.32476621866226196, 0.35800015926361084, 0.37884432077407837, 0.4472709000110626, 0.4607974886894226, 0.3938831090927124, 0.5277873873710632]","[0.33736366033554077, 0.2866029441356659, 0.30464237928390503, 0.2523449659347534, 0.2781679034233093, 0.29436400532722473, 0.3475317060947418, 0.3580421209335327, 0.3060492277145386, 0.41009360551834106]","[0.39560484886169434, 0.3099668622016907, 0.3534257411956787, 0.3245924413204193, 0.32542991638183594, 0.3300400972366333, 0.3658590316772461, 0.4201010763645172, 0.3400377333164215, 0.5037570595741272]"
14,13452,24673,7,H,F,5,0,0,,2,10,0.4186176657676697,0.4811224937438965,0.5977077484130859,0.36892592906951904,-0.0625048279762268,-0.17909008264541626,8,0,0,0.125,0,30162,0.5977077484130859,0.47018885612487793,0,6,0.3434486985206604,0.3947298526763916,0.4903804361820221,-0.1469317376613617,8,0,0.3876150846481323,0.4391927123069763,0.5541631579399109,-0.16654807329177856,8,0,0.36523449420928955,0.47664111852645874,0.2818503677845001,"[30162, 1376, 19317, 15422, 16746, 9635, 8917, 24673, 26295, 24882]","[0.5977077484130859, 0.4979361891746521, 0.4125588834285736, 0.4948265254497528, 0.36892592906951904, 0.47018885612487793, 0.46347200870513916, 0.4186176657676697, 0.5178836584091187, 0.506602942943573]","[0.4903804361820221, 0.4085243046283722, 0.3384777903556824, 0.4059731364250183, 0.30267980694770813, 0.38575947284698486, 0.38024866580963135, 0.3434486985206604, 0.42489004135131836, 0.4156350791454315]","[0.5541631579399109, 0.4336085021495819, 0.3473511040210724, 0.40678104758262634, 0.36877602338790894, 0.42098429799079895, 0.44363442063331604, 0.3876150846481323, 0.5082148909568787, 0.4692211449146271]"
15,21723,5441,6,G,B,1,0,0,,2,10,0.3482864201068878,0.39675700664520264,0.7076616287231445,0.24720041453838348,-0.04847058653831482,-0.3593752086162567,7,0,0,0.14285714285714285,4,16531,0.7076616287231445,0.39938652515411377,0,4,0.295715868473053,0.33687031269073486,0.6008468270301819,-0.3051309585571289,7,0,0.3590042293071747,0.3752133548259735,0.6608680486679077,-0.30186381936073303,5,0,0.4018159508705139,0.5981549024581909,0.25969910621643066,"[11243, 19333, 9467, 10182, 16531, 23752, 5441, 2822, 1982, 14556]","[0.4160102307796478, 0.39938652515411377, 0.24720041453838348, 0.389510840177536, 0.7076616287231445, 0.3483693599700928, 0.3482864201068878, 0.4303473234176636, 0.3322817087173462, 0.30004507303237915]","[0.35321754217147827, 0.33910295367240906, 0.20988786220550537, 0.33071786165237427, 0.6008468270301819, 0.29578620195388794, 0.295715868473053, 0.365390419960022, 0.28212690353393555, 0.2547561824321747]","[0.37595102190971375, 0.4284035563468933, 0.2123894989490509, 0.35119882225990295, 0.6608680486679077, 0.33821746706962585, 0.3590042293071747, 0.3875344693660736, 0.3148888945579529, 0.3074684143066406]"
16,680,15370,8,I,F,5,0,0,,2,10,0.4984424412250519,0.4105958938598633,0.5893430709838867,0.3189200758934021,0.0878465473651886,-0.09090062975883484,2,0,1,0.5,2,3374,0.5893430709838867,0.3632107377052307,0,7,0.4070652723312378,0.33532312512397766,0.48130127787590027,-0.07423600554466248,2,0,0.4423406720161438,0.36038661003112793,0.586046576499939,-0.14370590448379517,2,0,0.37396129965782166,0.5812406539916992,0.2379532903432846,"[11343, 26448, 3374, 19908, 18539, 5799, 17795, 27137, 15370, 383]","[0.3557646870613098, 0.3948982357978821, 0.5893430709838867, 0.48324888944625854, 0.3298506736755371, 0.3632107377052307, 0.4178270101547241, 0.3189200758934021, 0.4984424412250519, 0.44229960441589355]","[0.2905440032482147, 0.3225032091140747, 0.48130127787590027, 0.39465707540512085, 0.26938050985336304, 0.29662489891052246, 0.3412286341190338, 0.2604537904262543, 0.4070652723312378, 0.36121466755867004]","[0.3110252022743225, 0.3281030058860779, 0.586046576499939, 0.42543473839759827, 0.27089324593544006, 0.2987678349018097, 0.3430745005607605, 0.27422863245010376, 0.4423406720161438, 0.40590566396713257]"
17,11400,8318,1,B,B,1,1,0,,2,10,0.6565632224082947,0.4406264126300812,0.5919976234436035,0.2548390030860901,0.2159368097782135,0.06456559896469116,1,1,1,1.0,1,8318,0.6565632224082947,0.6565632224082947,1,1,0.5663014650344849,0.3800508975982666,0.5106121301651001,0.055689334869384766,1,1,0.6860195994377136,0.4150739312171936,0.5114067792892456,0.17461282014846802,1,1,0.41076815128326416,0.5931574106216431,0.22701969742774963,"[16977, 8318, 28475, 10453, 12233, 13243, 13248, 2836, 10575, 30885]","[0.2548390030860901, 0.6565632224082947, 0.46400460600852966, 0.34380659461021423, 0.4583871364593506, 0.3948267996311188, 0.5919976234436035, 0.46153128147125244, 0.5151876211166382, 0.48105722665786743]","[0.2198047935962677, 0.5663014650344849, 0.40021514892578125, 0.2965415120124817, 0.39536991715431213, 0.3405475616455078, 0.5106121301651001, 0.39808183908462524, 0.44436174631118774, 0.41492342948913574]","[0.24150827527046204, 0.6860195994377136, 0.4374483823776245, 0.32408708333969116, 0.4408225417137146, 0.4063379466533661, 0.5114067792892456, 0.4109068214893341, 0.4855717718601227, 0.4775756597518921]"
18,18241,13625,4,E,E,4,1,0,,2,10,0.4914109408855438,0.5288147926330566,0.6195796132087708,0.3727863132953644,-0.03740385174751282,-0.12816867232322693,8,0,0,0.125,9,8478,0.6195796132087708,0.4914109408855438,0,8,0.4207115173339844,0.45273393392562866,0.5304404497146606,-0.10972893238067627,8,0,0.42497023940086365,0.4783991277217865,0.5733997225761414,-0.1484294831752777,9,0,0.40421372652053833,0.45956820249557495,0.2853156328201294,"[1082, 3372, 21354, 10540, 13625, 29941, 18316, 27296, 1572, 8478]","[0.5456944704055786, 0.3727863132953644, 0.619533896446228, 0.5839018821716309, 0.4914109408855438, 0.5387448072433472, 0.5005162954330444, 0.4774605631828308, 0.5011148452758789, 0.6195796132087708]","[0.4671851396560669, 0.3191533386707306, 0.5304012298583984, 0.49989569187164307, 0.4207115173339844, 0.4612354636192322, 0.4285067915916443, 0.4087681770324707, 0.4290192127227783, 0.5304404497146606]","[0.5191449522972107, 0.31966257095336914, 0.5733997225761414, 0.5113983154296875, 0.42497023940086365, 0.5048805475234985, 0.44697704911231995, 0.43450888991355896, 0.43583056330680847, 0.5597894191741943]"
19,2765,8376,5,F,E,4,0,0,,2,10,0.4693959951400757,0.4881182909011841,0.5717987418174744,0.4365432858467102,-0.0187222957611084,-0.10240274667739868,6,0,0,0.16666666666666666,8,22172,0.5717987418174744,0.4442852735519409,0,9,0.38082438707351685,0.3960139751434326,0.46390432119369507,-0.08307993412017822,6,0,0.4077434539794922,0.46999529004096985,0.5790146589279175,-0.1712712049484253,7,0,0.3597371280193329,0.47018569707870483,0.3063599467277527,"[18432, 13841, 20500, 531, 6708, 8376, 28212, 6237, 22172, 12110]","[0.4870208501815796, 0.45303744077682495, 0.46635937690734863, 0.4365432858467102, 0.4442852735519409, 0.4693959951400757, 0.536949872970581, 0.47285181283950806, 0.5717987418174744, 0.524217963218689]","[0.3951236605644226, 0.3675526976585388, 0.3783608078956604, 0.3541707992553711, 0.3604520559310913, 0.38082438707351685, 0.43563130497932434, 0.38362812995910645, 0.46390432119369507, 0.42530202865600586]","[0.3999558389186859, 0.44336000084877014, 0.4044880270957947, 0.4389084577560425, 0.3982529640197754, 0.4077434539794922, 0.5613276958465576, 0.45695552229881287, 0.5790146589279175, 0.5476946234703064]"
20,23453,22140,4,E,D,3,0,0,,2,10,0.5203368663787842,0.5005671977996826,0.6021548509597778,0.43529242277145386,0.019769668579101562,-0.08181798458099365,3,0,1,0.3333333333333333,8,15918,0.6021548509597778,0.48393839597702026,0,6,0.43093031644821167,0.41455748677253723,0.4986899495124817,-0.06775963306427002,3,0,0.5159225463867188,0.4590548276901245,0.661518394947052,-0.14559584856033325,3,0,0.444076269865036,0.5624043345451355,0.2981007695198059,"[18006, 15071, 29198, 4056, 22140, 15510, 2094, 29177, 15918, 14175]","[0.4998244047164917, 0.49209439754486084, 0.4740138649940491, 0.48393839597702026, 0.5203368663787842, 0.46594589948654175, 0.43529242277145386, 0.5906896591186523, 0.6021548509597778, 0.4611513018608093]","[0.41394227743148804, 0.40754052996635437, 0.39256662130355835, 0.4007858633995056, 0.43093031644821167, 0.3858849108219147, 0.36049848794937134, 0.4891946315765381, 0.4986899495124817, 0.38191407918930054]","[0.43227294087409973, 0.41978776454925537, 0.3978920876979828, 0.42475441098213196, 0.5159225463867188, 0.3967404067516327, 0.40834832191467285, 0.5848445296287537, 0.661518394947052, 0.4053347706794739]"
21,28606,12283,5,F,C,2,0,0,,2,10,0.40788519382476807,0.5195627808570862,0.6627048254013062,0.3595109283924103,-0.11167758703231812,-0.2548196315765381,9,0,0,0.1111111111111111,0,31180,0.6627048254013062,0.43197622895240784,0,8,0.33641085028648376,0.4285189211368561,0.5465778708457947,-0.2101670205593109,9,0,0.3532440662384033,0.48183250427246094,0.6950855255126953,-0.341841459274292,9,0,0.3695552945137024,0.4889005422592163,0.26764652132987976,"[31180, 1872, 10868, 3316, 16943, 12283, 16981, 18503, 8011, 21286]","[0.6627048254013062, 0.5879594087600708, 0.43197622895240784, 0.4623450040817261, 0.3595109283924103, 0.40788519382476807, 0.6216320991516113, 0.5487489700317383, 0.46866029500961304, 0.5325274467468262]","[0.5465778708457947, 0.48493021726608276, 0.3562803268432617, 0.3813275098800659, 0.2965131998062134, 0.33641085028648376, 0.5127025246620178, 0.4525907635688782, 0.3865363597869873, 0.4392116665840149]","[0.6950855255126953, 0.4929589033126831, 0.38056451082229614, 0.3846416771411896, 0.32151487469673157, 0.3532440662384033, 0.6318526268005371, 0.5297176837921143, 0.3884955048561096, 0.5116612911224365]"
