row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option
10,24350,13741,4,E,E,4,1,0,,2,2,10,0.919836163520813,0.22016967833042145,0.8817078471183777,-0.9634981751441956,0.6996665000915527,0.0381283164024353,1,1,1,1.0,4,13741,0.919836163520813,0.919836163520813,1,1,0.8547508716583252,0.2045910358428955,0.8193204402923584,0.0354304313659668,1,1,0.9995949268341064,0.2849327623844147,0.9581760764122009,0.04141885042190552,1,1,0.21146653592586517,0.8849793672561646,-0.8334779143333435,"[8622, 22303, 9672, 673, 13741, 5674, 23823, 24176, 9610, 14307]","[0.8808714151382446, 0.7909841537475586, -0.9414290189743042, -0.9607977867126465, 0.919836163520813, 0.8414788842201233, -0.9634981751441956, 0.8817078471183777, 0.8633556365966797, 0.5888540744781494]"
11,23620,27114,4,E,D,3,0,0,,2,2,10,-0.6932680606842041,0.03760619834065437,0.5402072668075562,-0.7560940384864807,-0.730874240398407,-1.2334753274917603,9,0,0,0.1111111111111111,7,24107,0.5402072668075562,0.5315374732017517,0,2,-0.40634188055992126,0.022041963413357735,0.3166290521621704,-0.7229709625244141,9,0,0.0008012276375666261,0.4925897419452667,0.9484235048294067,-0.9476222991943359,9,0,-0.09827408194541931,0.9915139079093933,-0.9074215888977051,"[26813, 15828, 15656, 21306, 27114, 14704, 27472, 24107, 18853, 2715]","[0.5179182887077332, -0.7560940384864807, 0.2906498312950134, 0.5315374732017517, -0.6932680606842041, -0.6617318987846375, -0.6228695511817932, 0.5402072668075562, 0.33864226937294006, 0.1601961851119995]"
12,27603,3116,3,D,D,3,1,0,,2,2,10,0.9976611137390137,-0.41172894835472107,0.9075955152511597,-0.9949009418487549,1.4093900918960571,0.090065598487854,1,1,1,1.0,3,3116,0.9976611137390137,0.9976611137390137,1,1,0.9958285093307495,-0.41097259521484375,0.9059282541275024,0.08990025520324707,1,1,0.9963412880897522,-0.4030437469482422,0.9173609018325806,0.07898038625717163,1,1,-0.4041290283203125,0.9161407351493835,-0.9920501708984375,"[6290, 316, 23531, 3116, 13986, 3559, 27382, 1900, 30596, 20457]","[-0.9949009418487549, -0.3543204367160797, 0.6882998943328857, 0.9976611137390137, -0.5013805627822876, -0.887915849685669, -0.9709391593933105, 0.9075955152511597, -0.7253416180610657, -0.8666572570800781]"
13,20372,15971,0,A,A,0,1,0,,2,2,10,0.9842512011528015,-0.3210603892803192,0.9390650987625122,-0.9732619524002075,1.3053115606307983,0.04518610239028931,1,1,1,1.0,0,15971,0.9842512011528015,0.9842512011528015,1,1,0.9787391424179077,-0.31926241517066956,0.933806300163269,0.04493284225463867,1,1,0.9969495534896851,-0.2905556261539459,0.9649944305419922,0.03195512294769287,1,1,-0.3273155987262726,0.9790920615196228,-0.9912371039390564,"[15971, 13065, 16068, 6501, 24976, 12889, 7238, 20765, 23278, 13323]","[0.9842512011528015, -0.42743808031082153, -0.8890091180801392, -0.707082986831665, -0.3259528577327728, -0.39846354722976685, -0.9732619524002075, -0.9191615581512451, 0.9390650987625122, 0.8117614984512329]"
14,13452,24673,7,H,F,5,0,0,,2,2,10,0.8101465106010437,0.0733368918299675,0.8933488130569458,-0.9637256860733032,0.7368096113204956,-0.0832023024559021,4,0,0,0.25,6,8917,0.8933488130569458,-0.8888437747955322,0,8,0.714745819568634,0.06470093876123428,0.7881505489349365,-0.07340472936630249,4,0,0.9884841442108154,0.23540639877319336,0.9950582385063171,-0.006574094295501709,2,0,0.13394705951213837,0.9873091578483582,-0.9024863839149475,"[30162, 1376, 19317, 15422, 16746, 9635, 8917, 24673, 26295, 24882]","[0.8227348923683167, 0.8510829210281372, -0.5961459875106812, 0.7922207117080688, -0.9482529759407043, -0.8888437747955322, 0.8933488130569458, 0.8101465106010437, -0.9637256860733032, 0.697613000869751]"
15,21723,5441,6,G,B,1,0,0,,2,2,10,0.9902198314666748,0.7454880475997925,0.9916093945503235,-0.25170964002609253,0.24473178386688232,-0.0013895630836486816,2,0,1,0.5,0,11243,0.9916093945503235,0.9825376868247986,0,3,0.983482301235199,0.7404158115386963,0.9848625659942627,-0.0013802647590637207,2,0,0.9951274394989014,0.7737146019935608,0.991690456867218,0.0034369826316833496,1,1,0.734826922416687,0.9982225894927979,-0.3092091381549835,"[11243, 19333, 9467, 10182, 16531, 23752, 5441, 2822, 1982, 14556]","[0.9916093945503235, 0.9825376868247986, -0.25170964002609253, 0.945915699005127, 0.9632243514060974, 0.9644689559936523, 0.9902198314666748, 0.9701458215713501, 0.9725818634033203, 0.17061847448349]"
16,680,15370,8,I,F,5,0,0,,2,2,10,0.9946603178977966,-0.2782670855522156,0.9020816087722778,-0.9676975607872009,1.2729274034500122,0.0925787091255188,1,1,1,1.0,8,15370,0.9946603178977966,0.5350402593612671,0,4,0.9945515394210815,-0.27823665738105774,0.9019827842712402,0.09256875514984131,1,1,0.995588481426239,-0.27392086386680603,0.9063538908958435,0.08923459053039551,1,1,-0.29730960726737976,0.8583821058273315,-0.9667252898216248,"[11343, 26448, 3374, 19908, 18539, 5799, 17795, 27137, 15370, 383]","[0.9020816087722778, -0.9113845229148865, -0.9284026622772217, -0.9519314765930176, -0.9600082635879517, 0.5350402593612671, -0.9676975607872009, 0.2154477834701538, 0.9946603178977966, 0.5624509453773499]"
17,11400,8318,1,B,B,1,1,0,,2,2,10,0.9774553179740906,-0.45864608883857727,0.9597291946411133,-0.9084887504577637,1.4361014366149902,0.017726123332977295,1,1,1,1.0,1,8318,0.9774553179740906,0.9774553179740906,1,1,0.9759647846221924,-0.45794665813446045,0.9582657814025879,0.017699003219604492,1,1,0.9856696724891663,-0.44140681624412537,0.9692038297653198,0.016465842723846436,1,1,-0.48290956020355225,0.9909325838088989,-0.9549826383590698,"[16977, 8318, 28475, 10453, 12233, 13243, 13248, 2836, 10575, 30885]","[-0.8670012950897217, 0.9774553179740906, 0.9360367059707642, -0.888940155506134, -0.8329486846923828, -0.8773195743560791, 0.9597291946411133, -0.7795403003692627, -0.9084887504577637, -0.8693419694900513]"
18,18241,13625,4,E,E,4,1,0,,2,2,10,0.47588515281677246,0.24053791165351868,0.8150738477706909,-0.574059009552002,0.23534724116325378,-0.33918869495391846,5,0,0,0.2,3,10540,0.8150738477706909,0.47588515281677246,0,5,0.38905975222587585,0.19665171205997467,0.6663634777069092,-0.2773037254810333,5,0,0.7788733243942261,0.532928466796875,0.8757643103599548,-0.09689098596572876,3,0,0.3700481951236725,0.9953752756118774,-0.877239465713501,"[1082, 3372, 21354, 10540, 13625, 29941, 18316, 27296, 1572, 8478]","[0.49750959873199463, 0.7937955856323242, 0.48574769496917725, 0.8150738477706909, 0.47588515281677246, -0.5611169338226318, -0.574059009552002, 0.3995822072029114, -0.10117259621620178, 0.4094806909561157]"
19,2765,8376,5,F,E,4,0,0,,2,2,10,0.9344131350517273,0.10702615231275558,0.9530388116836548,-0.9037646055221558,0.8273869752883911,-0.01862567663192749,3,0,1,0.3333333333333333,8,22172,0.9530388116836548,0.7673620581626892,0,6,0.9342392086982727,0.10700619220733643,0.9528613090515137,-0.018622100353240967,3,0,0.9380649924278259,0.1117875874042511,0.9562241435050964,-0.018159151077270508,3,0,0.0927380844950676,0.9424014091491699,-0.7959822416305542,"[18432, 13841, 20500, 531, 6708, 8376, 28212, 6237, 22172, 12110]","[-0.815721333026886, -0.9037646055221558, 0.8682618141174316, -0.8668414354324341, 0.7673620581626892, 0.9344131350517273, -0.8763726353645325, 0.9353365898132324, 0.9530388116836548, 0.9019361734390259]"
20,23453,22140,4,E,D,3,0,0,,2,2,10,0.7241711020469666,-0.15998226404190063,0.9901574850082397,-0.9622105360031128,0.8841533660888672,-0.2659863829612732,3,0,1,0.3333333333333333,8,15918,0.9901574850082397,-0.8728327751159668,0,6,0.7213339805603027,-0.15935547649860382,0.9862781763076782,-0.2649441957473755,3,0,0.7342858910560608,-0.12912270426750183,0.9957484602928162,-0.26146256923675537,3,0,-0.09414180368185043,0.6881132125854492,-0.8641352653503418,"[18006, 15071, 29198, 4056, 22140, 15510, 2094, 29177, 15918, 14175]","[-0.9622105360031128, -0.9006584882736206, -0.9068167209625244, -0.8728327751159668, 0.7241711020469666, 0.7542752027511597, 0.6404792070388794, 0.6967059373855591, 0.9901574850082397, -0.8789396286010742]"
21,28606,12283,5,F,C,2,0,0,,2,2,10,0.9996854066848755,-0.03930200636386871,0.9970595836639404,-0.9878701567649841,1.038987398147583,0.0026258230209350586,1,1,1,1.0,5,12283,0.9996854066848755,0.7599865198135376,0,5,0.9986231923103333,-0.03926021605730057,0.9960000514984131,0.002623140811920166,1,1,0.9987388849258423,-0.02661046013236046,0.9991393089294434,-0.0004004240036010742,2,0,-0.036684777587652206,0.9966303706169128,-0.9883679151535034,"[31180, 1872, 10868, 3316, 16943, 12283, 16981, 18503, 8011, 21286]","[-0.9606118202209473, -0.9403713941574097, 0.7599865198135376, 0.924233078956604, -0.033214643597602844, 0.9996854066848755, 0.9970595836639404, -0.9154341220855713, 0.8025048971176147, -0.9878701567649841]"
22,13961,207,3,D,A,0,0,0,,2,2,10,0.037737131118774414,0.055896513164043427,0.4374850392341614,-0.29265615344047546,-0.018159382045269012,-0.39974790811538696,6,0,0,0.16666666666666666,9,10049,0.4374850392341614,0.2093057483434677,0,2,0.0036854445934295654,0.00545873399823904,0.0427238792181015,-0.039038434624671936,6,0,0.9618551731109619,0.8590939044952393,0.9915527105331421,-0.029697537422180176,3,0,0.38171547651290894,0.9949113130569458,-0.9619215726852417,"[20564, 14705, 5100, 207, 30420, 9599, 20751, 19486, 17933, 10049]","[0.2093057483434677, 0.03995394706726074, 0.18187516927719116, 0.037737131118774414, -0.29265615344047546, 0.12893301248550415, -0.176608607172966, 0.033458225429058075, -0.058677732944488525, 0.4374850392341614]"
23,26440,25278,6,G,E,4,0,0,,2,2,10,0.7972686290740967,0.13333624601364136,0.9919334053993225,-0.9415426254272461,0.6639323830604553,-0.19466477632522583,5,0,0,0.2,5,29750,0.9919334053993225,-0.9415426254272461,0,10,0.7968403100967407,0.13326454162597656,0.9914002418518066,-0.19455993175506592,5,0,0.8062285780906677,0.13890528678894043,0.9936566352844238,-0.1874280571937561,5,0,0.028750499710440636,0.8812169432640076,-0.978046178817749,"[11047, 28889, 14771, 8278, 10318, 29750, 25278, 15022, 6200, 26687]","[-0.8282017707824707, -0.8924217224121094, 0.7864351272583008, 0.9909564852714539, -0.9415426254272461, 0.9919334053993225, 0.7972686290740967, 0.9760746955871582, 0.9726936221122742, -0.8559010028839111]"
24,18245,26352,8,I,A,0,0,0,,2,2,10,0.14261379837989807,0.26650646328926086,0.7429978847503662,-0.01646539196372032,-0.12389266490936279,-0.6003841161727905,5,0,0,0.2,6,6033,0.7429978847503662,-0.01646539196372032,0,10,0.019272416830062866,0.036014676094055176,0.10040595382452011,-0.08113353699445724,5,0,0.9990321397781372,0.7696064114570618,0.9949002265930176,0.004131913185119629,1,1,0.3385917842388153,0.9926919937133789,-0.8903287649154663,"[23057, 27141, 7648, 17913, 8061, 15048, 6033, 26974, 26352, 13930]","[-0.01646539196372032, -0.0032417476177215576, 0.1264602541923523, 0.1874915361404419, 0.5217245817184448, 0.11831872910261154, 0.7429978847503662, 0.6409477591514587, 0.14261379837989807, 0.08032470941543579]"
25,2944,13302,1,B,B,1,1,0,,2,2,10,-0.6617380380630493,-0.03495536744594574,0.7853094339370728,-0.7099016904830933,-0.6267826557159424,-1.447047472000122,6,0,0,0.16666666666666666,8,23238,0.7853094339370728,-0.6617380380630493,0,6,-0.4898235499858856,-0.025874240323901176,0.581291913986206,-1.071115493774414,6,0,-0.04914899915456772,0.39440155029296875,0.9791361093521118,-1.0282851457595825,6,0,0.08028318732976913,0.9838835597038269,-0.906309187412262,"[7426, 13302, 13501, 22189, 387, 30209, 9866, 1617, 23238, 17771]","[-0.17707662284374237, -0.6617380380630493, -0.7099016904830933, -0.700117826461792, 0.6395460367202759, 0.45107606053352356, -0.668742835521698, 0.7346921563148499, 0.7853094339370728, -0.6693831086158752]"
26,6488,12038,0,A,D,3,0,0,,2,2,10,0.9984371662139893,0.1308058649301529,0.9749731421470642,-0.8865140676498413,0.8676313161849976,0.02346402406692505,1,1,1,1.0,0,12038,0.9984371662139893,0.8321272134780884,0,4,0.9969966411590576,0.13061708211898804,0.9735664129257202,0.023430228233337402,1,1,0.998396098613739,0.15048974752426147,0.9851735234260559,0.013222575187683105,1,1,0.1417275071144104,0.981229305267334,-0.9055562019348145,"[12038, 25436, 16142, 15841, 12701, 19572, 16305, 23221, 398, 27413]","[0.9984371662139893, 0.9182479977607727, 0.7918955087661743, 0.8321272134780884, -0.8865140676498413, 0.9749731421470642, -0.8346291780471802, 0.23656786978244781, -0.0663190558552742, -0.7890967726707458]"
27,2115,28092,3,D,B,1,0,0,,2,2,10,0.4325319826602936,-0.1798132210969925,0.49750110507011414,-0.8270585536956787,0.6123452186584473,-0.06496912240982056,2,0,1,0.5,8,25939,0.49750110507011414,0.3939901292324066,0,5,0.18320277333259583,-0.0761614739894867,0.21072103083133698,-0.02751825749874115,2,0,0.9182798862457275,0.5910762548446655,0.9920730590820312,-0.07379317283630371,4,0,-0.09418037533760071,0.32597774267196655,-0.5632727146148682,"[20631, 24850, 8021, 28092, 13046, 27409, 2220, 19892, 25939, 17400]","[-0.5135083198547363, 0.3939901292324066, -0.6581177115440369, 0.4325319826602936, 0.4258417785167694, -0.8270585536956787, -0.6228209733963013, 0.4038037657737732, 0.49750110507011414, -0.717950165271759]"
28,17034,22455,5,F,C,2,0,0,,2,2,10,0.9942823648452759,0.39941197633743286,0.9803882837295532,-0.8609990477561951,0.594870388507843,0.013894081115722656,1,1,1,1.0,5,22455,0.9942823648452759,0.9803882837295532,0,2,0.9939173460006714,0.3992654085159302,0.9800283312797546,0.013889014720916748,1,1,0.995410680770874,0.4026429355144501,0.9825398325920105,0.012870848178863525,1,1,0.3987651765346527,0.9859135150909424,-0.8687913417816162,"[16914, 14260, 15160, 6484, 30971, 22455, 12543, 7698, 3530, 23959]","[-0.8609990477561951, -0.3293755054473877, 0.9803882837295532, 0.9503890872001648, 0.8134182691574097, 0.9942823648452759, 0.9436275959014893, 0.8643207550048828, 0.9801433682441711, -0.7472050189971924]"
29,16423,30580,8,I,B,1,0,0,,2,2,10,0.8558984994888306,-0.4469769299030304,0.6202402114868164,-0.9205109477043152,1.3028753995895386,0.23565828800201416,1,1,1,1.0,8,30580,0.8558984994888306,0.0008352138102054596,0,4,0.8529036045074463,-0.4454129636287689,0.6180699467658997,0.23483365774154663,1,1,0.8872161507606506,-0.4037057161331177,0.6741021871566772,0.2131139636039734,1,1,-0.3383282423019409,0.9317800998687744,-0.933914840221405,"[12056, 11665, 21365, 18948, 7651, 19722, 20513, 18355, 30580, 6315]","[-0.23013705015182495, 0.0008352138102054596, -0.9087547659873962, -0.8698409199714661, -0.9205109477043152, 0.6202402114868164, 0.08858447521924973, -0.8972169756889343, 0.8558984994888306, -0.9059916734695435]"
30,7158,17273,7,H,A,0,0,0,,2,2,10,0.9997311234474182,-0.6641472578048706,0.9871691465377808,-0.9508528113365173,1.6638784408569336,0.012561976909637451,1,1,1,1.0,7,17273,0.9997311234474182,-0.843119740486145,0,5,0.9983527660369873,-0.663231611251831,0.9858080744743347,0.012544691562652588,1,1,0.9994421005249023,-0.6441988348960876,0.9929946064949036,0.006447494029998779,1,1,-0.6712721586227417,0.990394115447998,-0.9558180570602417,"[9255, 22359, 22460, 19589, 11284, 26284, 18447, 17273, 3812, 1479]","[-0.843119740486145, -0.8528244495391846, -0.8809708952903748, -0.8202192187309265, -0.8384181261062622, 0.9871691465377808, -0.9508528113365173, 0.9997311234474182, -0.915953516960144, -0.8621357679367065]"
31,8966,21097,9,J,F,5,0,0,,2,2,10,-0.04425736889243126,0.2690204083919525,0.9978223443031311,-0.9777040481567383,-0.3132777810096741,-1.0420796871185303,7,0,0,0.14285714285714285,1,20655,0.9978223443031311,0.9861905574798584,0,2,-0.043501295149326324,0.2644246816635132,0.9807761907577515,-1.0242774486541748,7,0,0.03243220970034599,0.3100619316101074,0.9906339645385742,-0.9582017660140991,7,0,0.006276422180235386,0.21896104514598846,-0.3501347303390503,"[16093, 20655, 3350, 27641, 11026, 16632, 14098, 9677, 14928, 21097]","[0.8383480310440063, 0.9978223443031311, 0.7723401784896851, -0.9777040481567383, -0.8871411085128784, 0.9861905574798584, 0.8631551265716553, -0.9665875434875488, 0.7947600483894348, -0.04425736889243126]"
32,28830,6062,2,C,F,5,0,0,,2,2,10,0.9994253516197205,-0.4773397445678711,0.9581013917922974,-0.9788196086883545,1.4767651557922363,0.041323959827423096,1,1,1,1.0,2,6062,0.9994253516197205,-0.9788196086883545,0,10,0.9725652933120728,-0.4645109176635742,0.9323519468307495,0.04021334648132324,1,1,0.9760937094688416,-0.4220498502254486,0.9684871435165405,0.007606565952301025,1,1,-0.4761437177658081,0.9546829462051392,-0.9802395105361938,"[5157, 28441, 6062, 11028, 15132, 23318, 1465, 25592, 20870, 13464]","[0.5686248540878296, -0.86617112159729, 0.9994253516197205, -0.7618948221206665, -0.9595900177955627, -0.9788196086883545, 0.9581013917922974, -0.8724403977394104, -0.5649674534797668, -0.8189005851745605]"
33,28641,14390,1,B,G,6,0,0,,2,2,10,0.572447657585144,-0.3443966507911682,0.7382578253746033,-0.851089596748352,0.9168443083763123,-0.16581016778945923,3,0,1,0.3333333333333333,7,19621,0.7382578253746033,-0.7363475561141968,0,7,0.32768428325653076,-0.19714178144931793,0.4225984215736389,-0.09491413831710815,3,0,0.9973486661911011,0.2902970314025879,0.87818443775177,0.11916422843933105,1,1,-0.506868302822113,0.895660400390625,-0.9492299556732178,"[8795, 14390, 2059, 21598, 2893, 7285, 14987, 19621, 6885, 19735]","[-0.7569993734359741, 0.572447657585144, -0.851089596748352, -0.6293683052062988, -0.7401069402694702, -0.45632827281951904, -0.7363475561141968, 0.7382578253746033, -0.3718041181564331, 0.7042168378829956]"
